page_title	page_url	video_url	balinese	english	indonesian
Sabilang	https://dictionary.basabali.org/Sabilang	https://www.youtube.com/embed/k-1PjLtuyvs?	Sabilang rainan, makejang nyaman-nyaman tiange sareng mabakti mrika. Mih, Beli, kari maduwe babad sareng lelintihan punika?	Every temple ceremony, all of my family prays there. Wow, do you still have the Babad (ancient chronicle of family origin)?	Setiap hari raya, semua saudara-saudara saya sembahyang bersama-sama ke sana. Wah, Kakak, masih memiliki sejarah dan uraian ceritanya itu?
Sabilang	https://dictionary.basabali.org/Sabilang	https://www.youtube.com/embed/vvJo9TI3Tac?	Ketut Santos Fernandez uli cerik jenek di Lampung. Uling cerik biasa tuturina ane serem-serem teken reramane. Gumi Bali ento tenget, kerana sabilang wai krama Baline jemet mabanten.	Ketut Santos Fernandez has lived in Lampung since he was a child. Since an early age his parents were always telling him about mystical things. The island of Bali is referred to as eery because every day, residents of Bali diligently perform prayers and offerings.	Ketut Santos Fernandez sejak kanak-kanak tinggal di Lampung. Semenjak usia dini selalu diceritakan hal yang mistis oleh orangtuanya. Pulau Bali disebut angker sebab setiap hari warga Bali rajin sembahyang dan menghaturkan banten.
Sabun	https://dictionary.basabali.org/Sabun	https://www.youtube.com/embed/Cn7Y5-meURs?	Sari: Oh nggih, nggih, sane ngangge laad mungkus kopi, sabun, lan tepung.	Sari: Oh yes, yes, wich use containers from coffee, soap, and flour.	Sari: Oh iya, ya, yang menggunakan bekas bungkus kopi, sabun, dan tepung.
Sadurung	https://dictionary.basabali.org/Sadurung	https://www.youtube.com/embed/d-6CS3XHWpk?	Sadurung ngajeng ajengan pangarep, Beli Putra dados milih ajengan pangawit	Before you have your main course, you can order an appetizer.	Sebelum menikmati hidangan utama, Kak Putra bisa memilih makanan pembuka.
Saget	https://dictionary.basabali.org/Saget	https://www.youtube.com/embed/JlTZIA9jXMU?	Ia mula anak ane tusing bisa ngawales legaan reramane, buka cicinge singal mara dibi belianga sepeda motor saget biin nagih mobil.	He is such a spoiled brat. Like a pampered puppy, his father just bought him a new motorcycle yesterday and now he’s already demanding for a car (used if a person is spoiled by someone else).	Ia memang anak yang tidak bisa membalas kasih sayang orang tuanya. Seperti anjing yang makin lama makin berani karena dimanjakan, baru kemarin dibelikan sepeda motor tiba-tiba lagi minta mobil.
Sagiang	https://dictionary.basabali.org/Sagiang	https://www.youtube.com/embed/VSVQvgLs_1I?	Peh, tumben-tumben meriki, napi lakar sagiang tiang?	Gee, such a rarity coming in here, what can I serve you (Lit: what can you be served by me)?	Wah, tumben ke sini, apa yang akan saya hidangkan?
Sahasa	https://dictionary.basabali.org/Sahasa	https://www.youtube.com/embed/xxSs6RANUlQ?	Maling motore ane tangkepe ituni teken polisine ngorahang suba makelo dadi maling di Bali. Sakewala jelek nasibne, kenehne lakar ngamaling motor di muka pekene ada nak nepukin lan sahasa ngrejek. Ia kanti telah matatu. Tuah ja, dueg-duegan semale makecos, acepok ia pasti ulung.	The motorcycle burglar who was caught by the policemen said he had been a burglar in Bali for quite a long time. However, he had his bad luck, his intention was to steal a motorcycle in front of the market, but somebody saw and suddenly attacked him. He was badly injured. Well, no matter how good a squirrel jumps, he might fall off one day (Meaning that nobody is perfect).	Maling motor yang tadi ditangkap polisi mengatakan sudah lama jadi maling di Bali. Akan tetapi, nasibnya jelek, niatnya akan mencuri motor di depan pasar ada yang melihat dan tiba-tiba menyerang. Ia sampai luka habis-habisan. Memanglah, sepintar-pintarnya tupai melompat, sekali ia pasti jatuh.
Sai	https://dictionary.basabali.org/Sai	https://www.youtube.com/embed/imS5ex9jvuU?	Cara wayange masiat, yadiastun sai maiegan ajak adinne sakewala ia tetep enu manyama ajak dadua.	Like a puppet fight, although often quarreling with one’s younger brother, still maintaining a relationship (note: there is always a big fight scene in a wayang performance, but, afterwards, the puppets are put back in their box together; said about people who have had a fight, but who are now friendly again).	Seperti wayang berkelahi, walaupun sering bertengkar dengan adiknya, namun ia tetap masih dua bersaudara.
Saja	https://dictionary.basabali.org/Saja	https://www.youtube.com/embed/bdrkOzdB_4E?	I Putu Suja mapi-mapi nuturin tur ngajahin timpalne ane suba dueg mamaca aksara Bali. Saja buka ngajahin bebeke nglangi.	I Putu Suja pretended to explain and teach his friend who was already well versed in Balinese alphabets. It's like teaching swimming to a duck.	I Putu Suja berpura-pura menjelaskan dan mengajari temannya yang sudah pandai membaca aksara Bali. Sungguh seperti mengajari bebek berenang.
Sajaan	https://dictionary.basabali.org/Sajaan	https://www.youtube.com/embed/a-3-l5B42vQ?	Jaan sajaan niki. Kental rasa coklatne.	This is delicious (very tasty). The taste of the chocolate is thick.	Enak sekali ini. Kental rasa coklatnya.
Sajaan	https://dictionary.basabali.org/Sajaan	https://www.youtube.com/embed/O_8rGtanne0?	Terus..masalah gajih nika kendalane. Akidik sajaan tiang polih gajih.	Also, the issue of salary is an obstacle. I only get a very small salary.	Terus..masalah gaji itu kendalanya. Sangat sedikit saya mendapat gaji.
Sajaba	https://dictionary.basabali.org/Sajaba	https://www.youtube.com/embed/Hplw_fRAlkw?	Tusing ada punyan kayu tileh, sajaba enu bongkolné dogén. Mirib duratmaka ngamaling punyan-punyanan kayuné. Luh Ayu Manik sedih, yadiastun ada pos polisi hutan nanging duratmakané nyidaang ngamaling. Apa polisi hutané kalah macadeng ajak i duratmaka. Apa mapi-mapi buta bongol ada maling ngalgal alas. Dot ia nyambatang unduké ento tekén uané ané dadi polisi hutan. Timpalné masih tepukina sedih ningalin alasé usak. Luh Ayu Manik lantas ngajakin timpal-timpalné nandur taruné. Makejang sregep magaé. Disubané makejang katanem mara lantas marérén sambilanga ngagah bekelné soang-soang.	There wasn't a tree in tact, only the trunks remained. Perhaps criminals had stolen the timber. Luh Ayu Manik was sad because, despite having a forest ranger post, thieves were still able to operate. Were the rangers in fear of the thieves? Were the forest rangers pretending to be deaf and blind whilst the thieves were felling the trees of the jungle? She wished to raise this issue with her uncle who had become a forest ranger. Her friends were also sad at the sight of the devastated forest. Luh Ayu Manik, along with her friends, began to plant trees. They all worked hard. After all had been planted, only then did they take a rest and each partake of their refreshments.	Tidak ada pohon yang utuh, kecuali yang tersisa pangkalnya. Mungkin ada penjahat yang mencuri pohon-pohon ini. Luh Ayu Manik sedih karena meskipun ada pos Polisi Hutan, tetapi penjahat tetap bisa mencuri. Apakah polisi hutan itu kalah berani melawan si penjahat? Apakah mereka berpura-pura buta dan tuli jika ada pencuri yang merabas hutan? Ia ingin menyampaikan hal itu kepada pamannya yang menjadi Polisi Hutan. Sahabatnya juga terlihat sedih melihat kondisi hutan yang rusak. Luh Ayu Manik lalu mengajak teman-temannya menanam pohon. Semuanya sigap bekerja. Setelah semuanya ditanam barulah mereka beristirahat sambil membuka bekal masing-masing.
Sajan	https://dictionary.basabali.org/Sajan	https://www.youtube.com/embed/0KZp_f71rEY?	Guna: Wenten kendala Pak yen ngajin-ngajin murid (en)to, Pak? Putu: Wenten sih kendalane. E…ken murid nika..SMP nika..sukeh nika, agak sukeh nika ngatur, kenten. Guna: Mm. Putu: Terus..masalah gajih nika kendalane. Akidik sajaan tiang polih gajih. Guna: Akuda Pak polih gajih? Putu: Tuah Sembilan ratus nika. Ten ja akeh nika. Guna: O per bulan polih sembilan ratus. Putu: Nggih, per bulan.	-	Guna: Adakah kendalanya Pak kalau mengajar-mengajar murid itu, Pak? Putu: Ada sih kendalanya. E…kan murid itu..SMP itu..itu sulit, agak sulit itu diatur, begitu. Guna: Mm. Putu: Terus..masalah gaji itu kendalanya. Sangat sedikit saya mendapat gaji. Guna: Berapa Pak dapat gaji? Putu: Hanya Sembilan ratus itu. Itu tidaklah banyak. Guna: O per bulan dapat sembilan ratus. Putu: Iya, per bulan.
Sajeroning	https://dictionary.basabali.org/Sajeroning	https://www.youtube.com/embed/6ZPZWNKmVTU?	Nggih, sakewanten sajeroning maosang seni, kocap nenten wenten sane pinih becik, nenten naler wenten sane pinih jelek.	Yes, when we talk about art, there is no such thing as the best or the worst.	Iya, akan tetapi berbicara soal seni, katanya tidak ada yang paling bagus, tidak ada juga yang paling jelek.
Sajeroning	https://dictionary.basabali.org/Sajeroning	https://www.youtube.com/embed/sPh3euR6TqA?	Ayah-ayah puniki sajeroning jagi nyanggra puja wali ring rahina Kuningan sane jagi rauh.	These volunteering works were taken for the upcoming ceremony at Kuningan.	Kegiatan sukarela ini dalam rangka menyambut puja wali (upacara di Pura) pada hari Kuningan yang akan datang.
Sakadi	https://dictionary.basabali.org/Sakadi	https://www.youtube.com/embed/BRI3mmm-RXk?	Putu: Ainggih,..e..wastan tiang I Putu Widastra. Tiang saking Selat Tengah, Susut, Bangli. E..geginan tiang sawai-wai nika, semengan,..tiang dados guru. Tapi tiang kari guru kontrak ring SMP Negeri Satu Atap, Satu Susut, sane wenten ring Desa Pengiangan. Baler driki. Kenten…. ampun dari pagi nika ngajahin, kenten. Yen ampun usan ngajahin nika, tiang balik, tiang ngukir, ngukir ring..ring Puri, sambil nyemak gae tambahan, kenten. Nggih, niki hasil-hasil tiange ngukir sakadi niki, nggih. Nggih, niki. Guna: oi becik, becik. Putu: Lenan (te)ken niki tiang…wenten malih keneh tiang sakadi ngukir-ngukir sanggah, biasane saka, kenten. Lambang-lambang bale nika, kenten, pikir tiang. Tapi tiang durung ja begitu bisa san niki ngukir. E….terus yen ampun sore, sekitar jam lima tiang laut ampun. Pun istirahat tiang. Yen ten, langsung tiang ke lapangan sareng timpal-timpal, mesepak bola nika. Sambil mekekedekan drika ring lapangane. Nggih, wantah asapunika, nggih. Guna: Inggih, suksma.	-	Putu: Iya,..e..nama saya I Putu Widastra. Saya berasal dari Selat Tengah, Susut, Bangli. E..kegiatan saya sehari-hari itu, pagi,..saya menjadi guru. Tapi saya masih guru kontrak di SMP Negeri Satu Atap, Satu Susut, yang ada di Desa Pengiangan. Di sini sebelah utara. Begitu…. sudah dari pagi mengajar, begitu. Kalau sudah selesai mengajar itu, saya balik, saya mengukir, mengukir di..di Puri, sambil mengambil pekerjaan tambahan, begitu. Iya, ini hasil-hasil saya mengukir seperti ini, ya. Ya, ini. Guna: oi bagus, bagus. Putu: Selain ini saya…ada lagi pikiran saya seperti mengukir sanggah, biasanya tiang, begitu. Lambang-lambang balai itu, begitu, pikir tiang. Tapi tiang belumlah begitu bisa sekali ini mengukir. E….terus kalau sudah sore, sekitar jam lima tiang selesai sudah bekerja. Sudah saya istirahat. Kalau tidak, langsung saya ke lapangan bersama teman-teman, main itu sepak bola. Sambil bergurau di sana di lapangan. Iya, demikian saja, ya. Guna: Iya, terima kasih.
Sakancan	https://dictionary.basabali.org/Sakancan	https://www.youtube.com/embed/1kHNR84l9BM?	Malukat ento kalaksanayang anggon ngilangang sakancan leteh ane ada di dewek iragane.	Purification is conducted to cleanse the impurities in our body.	Malukat itu dilakukan guna menghilangkan segala kekotoran yang ada dalam diri kita.
Sakewala	https://dictionary.basabali.org/Sakewala	https://www.youtube.com/embed/8MTTeYsHVWI?	Nggih, susukne malih duang tali limangatus (2.500). Sakewala ampura niki, Gus. Mbok jani sing ngelah limangatusan (500-an).	Sure, the change is twenty-five hundreds (2,500). But please forgive me, Gus. I don’t have five hundreds (500).	Baik, kembaliannya lagi dua ribu lima ratus (2.500). Tapi maaf, Gus. Kakak sekarang tidak punya limaratusan(500-an).
Sakewala	https://dictionary.basabali.org/Sakewala	https://www.youtube.com/embed/imS5ex9jvuU?	Cara wayange masiat, yadiastun sai maiegan ajak adinne sakewala ia tetep enu manyama ajak dadua.	Like a puppet fight, although often quarreling with one’s younger brother, still maintaining a relationship (note: there is always a big fight scene in a wayang performance, but, afterwards, the puppets are put back in their box together; said about people who have had a fight, but who are now friendly again).	Seperti wayang berkelahi, walaupun sering bertengkar dengan adiknya, namun ia tetap masih dua bersaudara.
Sakewanten	https://dictionary.basabali.org/Sakewanten	https://www.youtube.com/embed/cNLu9dh86rY?	Sakewanten amonean manten, nggih. Orang tua titiang, Bapan titiang makarya dados tukang, dados tukang.. magaenin umah, dados buruh. Yen memen titiang..e..pateh masih maburuh kari nika. Nggih, suksma.	Okay, that’s about all for now. My parents, my father work as a laborer, as a laborer.. building house, doing manual labor. While my mother...err.. she’s also does manual labor. Right, thank you.	Akan tetapi sebegini saja, ya. Orang tua saya, Bapak saya bekerja menjadi tukang, jadi tukang.. membuat rumah, jadi buruh. Kalau ibu saya..e..itu sama juga masih menjadi buruh. Ya, terima kasih.
Saking	https://dictionary.basabali.org/Saking	https://www.youtube.com/embed/QrPcbfwDwKA?	Wayan: Saking Selat, Pak, terus meneng kelod….meneng kelod. Ring Petak langsung meneng kelod ketemu papadan. Terus meneng kelod, Pak. Meneng kelod… terus, bakbakan, wenten margi ke kiri. Ane ke kanan rereh, Pak. Ampun kenten, Pacung, Bitra, …wenten margi ne Gianyar ke kiri, ane ke kanan, Pak, rereh. Terus meneng kauh, Pak, ketemu Semebaung. Wenten Patung Dewi Ular di..di tengah margine nika, Pak, ke kanan. Wenten margi kekalih, kanan sareng ke kiri, ane kiri rereh, Pak. Pun kenten terus.. ke kiri ke kiri, malih bos wenten margi ne ke kanan. Pun kenten, kan wenten pempatan jalan ke Ubud nika, ampun margi ke.. Goa Gajah, Pak. Guna: O kenten. Nggih,nggih. Suksma, Bu, nggih. Wayan: Nggih, rahajeng.	Wayan: From Selat go due South….. due South. In Petak … keep going South and you will arrive at Papadan. Then keep going South … due South. And then in Bakbakan there is a road off to the left. Take the one to the right. Then you will come to Pacung (and then) Bitra … (where) there is a road to Gianyar to the left … take the one to the right. Continue due West until you come to Semebaung. There is a statue of the Snake Goddess in the middle of the road. Turn right. There are two roads one to the right and one to the left. Take the left one. Keep going ... keep to the left. Then not long after there is a road to the right. Then there is an intersection with the road to Ubud. That’s the road to Goa Gajah. Guna: Oh … so that’s how to get there. Thank you. Wayan: Yes. Safe journey.	Wayan: Dari Selat, Pak, terus lurus ke selatan ….lurus ke selatan. Di Petak langsung lurus ke selatan bertemu papadan. Terus lurus ke selatan, Pak. Lurus ke selatan… terus, bakbakan, ada jalan ke kiri. Yang ke kanan ambil, Pak. Sudah begitu, Pacung, Bitra, …ada jalan yang Gianyar ke kiri, yang ke kanan, Pak, ambil. Terus lurus ke barat, Pak, bertemu Semebaung. Ada Patung Dewi Ular di..di tengah jalannya itu, Pak, ke kanan. Ada dua jalan, kanan dan ke kiri, yang kiri ambil, Pak. Sudah begitu terus.. ke kiri ke kiri, sebentar kemudian ada jalan yang ke kanan. Sudah begitu, kan ada perempatan jalan ke Ubud itu, sudah jalan ke.. Goa Gajah, Pak. Guna: O begitu. Ya,ya. Terima kasih, Bu, ya. Wayan: Ya, selamat.
Saking	https://dictionary.basabali.org/Saking	https://www.youtube.com/embed/4WBFSkgOVec?	Om Swastiastu. Wastan titiang Ni Putu Diantari. Tiang saking Banjar Selat Tengah, Susut, Bangli. Tiang mangkin masekolah ring SMA Negeri Satu Susut. E..kegiatan titiang sehari-hari wantah ngukir. Suksma.	Peace. My name is Ni Putu Diantari. I'm from Selat Tengah banjar in Susut, Bagli. I go to school in Negeri Satu Susut High School. Eh...my daily activity is just to carve. Thank you.	Om Swastiastu. Nama saya Ni Putu Diantari. Saya dari Banjar Selat Tengah, Susut, Bangli. Saya sekarang bersekolah di SMA Negeri Satu Susut. E..kegiatan saya sehari-hari hanyalah mengukir. Terima kasih.
Saking	https://dictionary.basabali.org/Saking	https://www.youtube.com/embed/R7wl-_oD3KQ?	Ong Swastyastu. Ida dane para pamiarsa sareng sami, rahajeng rauh ring video titiang puniki. Wastan titiang Ni Putu Ayu Suaningsih saking mahasiswa Sastra Bali Universitas Udayana semester 6. Rahinane mangkin nemonin tanggal selikur februari warsa kalih tali kalih dasa pinaka hari Bahasa Ibu Internasional, titiang pinaka mahasiswa sane malajahin basa Ibu saking Bali jagi ngaturang essai mabasa Bali sane mamurda Malajah saking Kidang miwah Cecek.	Ong Swastiyastu. Ladies and gentlemen (all the audience) welcome to my video. My name is Ni Putu Ayu Suaningsih from Bali Literature student at Udayana University 6th semester. Today is the twenty-first February of the year two thousand and twenty which is the International Mother Language Day, I as a student studying mother language from Bali will present a Balinese essay entitled, Learning from Deer and Geckos.	Ong Swastiyastu. Para pendengar sekalian, selamat datang di video saya ini. Nama saya Ni Putu Ayu Suaningsih dari mahasiswa Sastra Bali Universitas Udayana semester 6. Hari ini tanggal dua puluh satu Februari tahun dua ribu dua puluh yang merupakan hari Bahasa Ibu Internasional, saya sebagai mahasiswa yang mempelajari bahasa ibu dari Bali akan mempersembahkan essai berbahasa Bali yang berjudul Belajar dari Kijang dan Cicak.
Sakit	https://dictionary.basabali.org/Sakit	https://www.youtube.com/embed/Mfq26_RQ30w?	Yening punika, tiang sedek sakit napi puniki?	Based on that, what kind of illness might I have?	Kalau begitu, saya sedang sakit apa ini?
Sakita keneh	https://dictionary.basabali.org/Sakita_keneh	https://www.youtube.com/embed/pXdOUs_r3V8?	Disubane anake muani ento makatang sakitan kenehne, buka makpak tebune anake eluh ento suudina dadi tunangan.	After he got everything he wants, like chewing and then sucking dry a sugar cane, he ditched her right away.	Sesudah laki-laki itu mendapatkan sesuka hatinya, seperti mengunyah tebu, perempuan yang jadi pacarnya itu kemudian diputusnya.
Salak	https://dictionary.basabali.org/Salak	https://www.youtube.com/embed/6WjBy5xlMtM?			
Salanturne	https://dictionary.basabali.org/Salanturne	https://www.youtube.com/embed/tm0H4KfrNvQ?	"Nuju semengan, Luh Ayu Manik ngenah bincuh ngalih-ngalihin apa kaden di paone. Memenne matakon, ""Ngalih apa, Luh?” “Ngalih plastik, Me, anggon wadah canang ane lakar aba tiang ke sekolah,” keto pasautne. ""Ning, sokasi cenik dogen wadahin, da nganggon plastik,"" keto memenne ngorahin. ""Plastik dogen wadahin, Me, apang aluh tiang ngaba, tusing repot,"" keto pasautne Luh Ayu Manik. Disubane makatang ane aliha, ia salanturne makinkin lakar luas ka sekolahne."	"One morning, Luh Ayu Manik was very busy looking for something in the kitchen. “What are you looking for, Luh?” her mother asked. “I’m looking for some plastic to wrap the offerings that I am taking to school” she replied. “My child, just use a small woven basket as a container … don’t use a plastic bag,” her mother advised. ""I’ll just use a plastic bag, Mom, so I can carry it easily with no problem,"" Luh Ayu Manik replied.  After finding what she was looking for, she got ready and left for school."	Pada suatu pagi, Luh Ayu Manik terlihat sibuk mencari-cari sesuatu di dapur. Ibunya bertanya, “Mencari apa, Luh?” “Mencari plastik, Bu, untuk membungkus canang yang akan saya bawa ke sekolah,” jawabnya. “Nak, sokasi kecil saja pakai sebagai wadah, jangan memakai plastik,” begitu ibunya menasihati. “Wadahi plastik saja, Bu, agar saya mudah membawanya, tidak repot,” demikian jawaban Luh Ayu Manik. Setelah menemukan yang dicarinya, ia pun bersiap-siap berangkat ke sekolah.
Saling	https://dictionary.basabali.org/Saling	https://www.youtube.com/embed/NSmPHZanwAw?	Dadosne pabrike lan para petanine saling tulungin ngaryanin usaha sane kamargiang iriki, nggih?	So the factory and the farmers are helping each other to run the business here, right?	Jadinya, pabrik dan para petaninya saling membantu melakukan usaha yang dijalankan di sini, ya?
Sambehin	https://dictionary.basabali.org/Sambehin	https://www.youtube.com/embed/GFabzGnhZxQ?	Wewangsalan: buka siap sambehin injin. Kilang-kileng	-	Tamsil: seperti ayam ditaburkan ketan hitam. Tengok kiri tengok kanan berulang-ulang
Sambel	https://dictionary.basabali.org/Sambel	https://www.youtube.com/embed/3j0z5DfYNgk?	Ha ha, nggih suksma, Beli. Tiang lakar ngae be siap masisit sareng sambel matah lan taluh mabasa genep.	Ha ha, yes, thank you, Brother. I am about to make shredded chicken with Balinese raw chili sauce and egg with Balinese seasoning.	Ayu: Ha ha, terima kasih, Kak. Saya hendak membuat ayam suwir dengan sambal matah dan telur berbumbu genep.
Sambil	https://dictionary.basabali.org/Sambil	https://www.youtube.com/embed/rqdj-oKcv6A?	Napi malih yening wenten tatu lan uate kari kaku lan iraga sedek gelem, Sari mangda mararian malu sambil mategtegan.	Likewise, if there is a wound and some tense muscles or if you don’t have good stamina, you must rest.	Apa lagi kalau ada luka dan urat-urat masih kaku serta kita sedang sakit, Sari agar berhenti dulu sambil istirahat.
Sambilan	https://dictionary.basabali.org/Sambilan	https://www.youtube.com/embed/usxy_gJyun8?	Desa Kukuh Kecamatan Marga, Kabupaten Tabanan kasumbung ka mancanegari santukan kawentenan daya tarik wisata Alas Kedaton. Ring Desa Kukuh taler akeh wenten kerajinan ukir kayu. Kerajinan puniki nglimbak duk warsa 1992. Kerajinan puniki sampun dados industri. Akeh krama Kukuh, cerik kelih tua bajang, makarya ring ukiran kayu. Kerajinan puniki taler nglimbak ke pakubon warga. Sane ngukir nenten krama lanang kemanten. Krama istri akeh taler waged ngukir kayu. “Tiang ngukir uling SD. Tiang muruk jumah. Mbok tiang nguruka. Ngukir ringring maan upah 20 ribu. Sambilan ngempu nika.” Inggih, asapunika prasida atur uningayang titiang indik kawentenan seni ukir ring Desa Kukuh.	The village of Kukuh in the district of Marga is known throughout many countries because of the tourist attraction called Alas Kedaton. In Kukuh there is also a lot of woodcarving. Woodcarving started to become popular in 1992 and has since become an industry. Many in the village of Kukuh – children, adults, the elderly as well as adolescents – engage in woodcarving. And woodcarving has become a cottage industry i.e. carvings are done at home. It is not only men who do woodcarving. There are also many women who are good at carving wood. “I have been carving since Elementary School. I learned at home. My older sister taught me. Carving a ringring* gets me about twenty thousand Rupiah. I do it while looking after my children.” So that’s what I can tell you about the art of carving in Kukuh. •Elaborately carved decorative edges for buildings, often painted.	Desa Kukuh Kecamatan Marga, Kabupaten Tabanan terkenal ke mancanegara karena keberadaan daya tarik wisata Alas Kedaton. Di Desa Kukuh juga banyak terdapat kerajinan ukir kayu. Kerajinan ini meluas pada tahun 1992. Kerajinan ini sudah menjadi industri. Banyak warga Kukuh, kecil dewasa tua remaja, membuat ukiran kayu. Kerajinan ini juga meluas ke rumah warga. Yang mengukir bukan hanya warga laki-laki. Warga perempuan banyak juga pandai mengukir kayu. “Saya mengukir sedari SD. Saya belajar di rumah. Kakak perempuan saya yang mengajari saya. Mengukir ringring (ukiran tirai) mendapat upah 20 ribu. Itu sambil mengasuh anak.” Baik, demikianlah saya informasikan tentang keberadaan seni ukir di Desa Kukuh.
Sambilang	https://dictionary.basabali.org/Sambilang	https://www.youtube.com/embed/Gua7Xmg9zbI?	Yening keto, tiang meli ane jangkep manten, Beli. Sambilang tiang mawisata kuliner, he he...	If that so, I am just going to purchase the folded one, Brother. Meanwhile I do my culinary tourism, he he…	Kalau begitu, saya beli yang lengkap saja, Kak. Sambil saya berwisata kuliner, he he…
Sambilanga	https://dictionary.basabali.org/Sambilanga	https://www.youtube.com/embed/jC6RG4xkFSc?	Putu Mirna nyakan sambilanga ngoreng be.	Putu Mirna cooks rice while frying fish.	Putu Mirna memasak nasi sambil menggoreng ikan.
