page_title	page_url	video_url	balinese	english	indonesian
Ieg	https://dictionary.basabali.org/Ieg	https://www.youtube.com/embed/_-pnsVIHgOc?	Buka cicinge macanda, palalianan ane prebutina teken I Putu ajak I Made pamuputne ngranayang ieg.	Like puppies playing, what started as a playful contest for a toy between Putu and Made ended up in a fight.	Seperti anjing bercanda, mainan yang diperebutkan Putu dengan Made pada akhirnya menyebabkan pertengkaran.
Igel	https://dictionary.basabali.org/Igel	https://www.youtube.com/embed/duiqA2Su70w?	Silih tunggil wiraga sane wenten ring igel Bali makadi nyledet.	Balinese dance has an eye movement called nyledet.	Salah satu gerakan yang terdapat pada tari Bali yaitu nyledet.
Igel-igelan	https://dictionary.basabali.org/Igel-igelan	https://www.youtube.com/embed/tPIcm8k6ZWs?	Liu ade igel-igelan dinuju Pesta Kesenian Bali ring Abian Center.	There are lots of dance performance during The Bali Art Festival at The Art Centre.	Banyak ada tari-tarian yang tampil saat Pesta Kesenian Bali di Art Centre.
Ija	https://dictionary.basabali.org/Ija	https://www.youtube.com/embed/33nNYlChieI?	Uling ija kaden tekan anginne, jeg nglinus di tengah Kamar 21. Jejeh lantas ia ajaka makejang. Buku ane bacana saget magejeran lan makeber. Uli bukune ento pesu raksasa-raksasa ane gobane serem. Makesiab lan kabilbil timpal-timpalne Luh Ayu Manik sada makita malaib. Nanging, makejang mamegeng cara togog tusing bisa nindakang batis. Keto masih I Wayan ajak I Made makita mageluran ka sisi. Nanging bibihne macaket sing nyidaang ngomong. “Eda ngomong liu, tongosang ibane dini, ne ajak timpal nyaine!” Keto raksasane mamunyi bangras.	They all sat down and read the encyclopedia together. After finishing with that book, I Wayan reached for another book from the highest shelf. The book was covered in dust and tattered and clearly had never been looked after. Luh Ayu Manik and her friends all wanted to look inside it. But when they opened it, they saw that it contained scary images and sacred writings in Balinese script. They were too scared to read that book.	Mereka bertiga lalu ikut membaca ensiklopedia tersebut. Setelah selesai membaca buku itu, I Wayan lalu ingin mengambil buku lain yang ada di rak paling atas. Buku itu sudah kumal, rusak dan robek. Terlihat sekali buku itu tidak pernah dirawat. Luh Ayu Manik bersama teman-temannya ingin membaca buku itu. Setelah dibuka-buka, buku tersebut berisi gambaran yang seram dan aksara suci. Mereka berempat takut membaca buku tersebut.
Ikun	https://dictionary.basabali.org/Ikun	https://www.youtube.com/embed/FPmZ-p3VN9M?	Makejang égar. Makejang pada jaen nginyukang nasi bekelné. Sambilanga madaar, Luh Ayu Manik ngajakin timpal-timpalné apang sawai menék gunung. Tatujoné nyiamin tetanduranné ané wawu kapula apang mentik. Apang tusing cara pejabaté, tuah bisa nanem punyan kayu nanging tuara ikun nyiamin disubané suud matanduran. Eda nempa pejabat ané nanem entik-entikan anggon pencitraan apang ngenah tresna lan sutindih tekéning pertiwi. Nanging apang saja sutindih lan bakti, pamulan ané katanem mentik mokoh. Makejang cumpu tur masemaya lakar buin menék gunung nyiamin entik-entikanné.	All were happy and enjoyed their rice meals. Luh Ayu Manik suggested to her friends that they should hike up the mountains more often. The aim being to water the newly planted trees to keep them alive. In this way they would not only get to plant them like the officials but also keep them alive by regular watering. Don't follow the officials' example of planting to create an image of being a caring and committed environmentalist. As far as possible be dedicated so that the planted trees grow and thrive. All agreed to regularly return to the mountain to water their trees.	Semuanya senang. Mereka terlihat menikmati nasi bekalnya. Sambil makan, Luh Ayu Manik mengajak teman-temannya untuk lebih sering mendaki gunung. Tujuannya adalah untuk menyiram pepohonan yang baru ditanam agar bisa hidup. Dengan cara itu, mereka tidak seperti kebiasaan para pejabat yang hanya bisa menanam, tetapi tidak rajin menyiramnya setelah selesai menanam. Jangan meniru pejabat yang menanam pohon hanya untuk pencitraan agar terlihat sayang dan berkomitmen menjaga pertiwi. Sebisanya, usahakan untuk benar-benar berdedikasi dan berbakti sehingga pohon yang ditanam tumbuh dan subur. Semua setuju sekaligus berjanji akan kembali mendaki gunung untuk menyiram tanaman mereka.
Ilang	https://dictionary.basabali.org/Ilang	https://www.youtube.com/embed/oxBwjmN-G54?	I Luh: Lamum engken makelone napinin? Dewi : Apang kanti ilang pesakne.	I Luh: How long should I separate this? Dewi: Until the husk are separated from the seed.	I Luh: Sampai bagaimana lamanya menampi? Dewi: Sampai bersih dari dedaknya.
Ilehanga	https://dictionary.basabali.org/Ilehanga	https://www.youtube.com/embed/EYneQJMTuyU?	Matan aine jani suba nyrendeng kauh lan gumine suba sandia kala. Para kramane inceg ngaturang caru lan segehan satus kutus. Lantas maobor-obor nganggo danyuh matunjel lan munyiang suara-suara sada uyut. Makejang ento ilehanga di kamar-kamare kanti ka karang umahe. Keto masih di jumahne Luh Ayu Manik lan Putu Nita. Inceg ia ajaka dadua nulungin memenne.	The sun was already low in the Western sky and the day was turning into night. The Balinese Hindus were busy putting out caru and satus kutus offerings (the smallest of the offerings which contain rice and number 108) around their homes. Then they lit fires using dried coconut leaves and played various musical instruments so that it was quite noisy.	Matahari sudah berada di sisi barat, alam pun sudah menapak senja. Warga Hindu Bali sibuk menghaturkan caru dan segehan satus kutus (banten kurban yang paling kecil, yang antara lain berisi nasi sebanyak 108 buah) di rumahnya masing-masing. Lalu mereka menyalakan api menggunakan daun kelapa kering, serta menyuarakan berbagai alat musik sehingga menjadi ribut. Semua itu dibawa mengitari kamar-kamar rumah masing-masing hingga ke pekarangan rumah. Demikian pula di rumah Luh Ayu Manik dan Putu Nita. Mereka berdua sibuk membantu ibunya.
Ilukang	https://dictionary.basabali.org/Ilukang	https://www.youtube.com/embed/WHXxdGE0xyQ?	Ilukang bedik ento.	Turn it a little.	Belokkan sedikit itu.
Ilut	https://dictionary.basabali.org/Ilut	https://www.youtube.com/embed/KlDcrIUoF5w?	Ilut taliné ento.	Take the rope.	Pilinlah tali itu.
Ilut-ilutan	https://dictionary.basabali.org/Ilut-ilutan	https://www.youtube.com/embed/2X_3t05YXfs?	Ento ada ilut-ilutan tali.	There is a result of twisting the rope.	Disana ada hasil memilin tali.
Ilutang	https://dictionary.basabali.org/Ilutang	https://www.youtube.com/embed/q8CVkwXsjwk?	Ilutang kawaté ento.	Take the wire.	Pilinkan kawat itu.
Imba	https://dictionary.basabali.org/Imba	https://www.youtube.com/embed/7HGxs-m4bxE?	Imba nyurat.	Example writing.	Contoh menulis.
Imbangang	https://dictionary.basabali.org/Imbangang	https://www.youtube.com/embed/te2aLbDNubc?	Imbangang malu tekén ané lénan.	Compare first with others.	Bandingkan dulu dengan yang lain.
Imbuh	https://dictionary.basabali.org/Imbuh	https://www.youtube.com/embed/NKPWA4Fkr2Q?	Sabilang orahina masuk I Putu setata ngorahang sakit sirahne. Sakewala yening suba madaar nadak sara sakitne ilang buina terus nagih imbuh. Cara panglingsire ngorahang, gelem-geleman payuk, terus ia naar nasi.	Everytime we ask Putu to go to school, he always says that he's got a headache. However, his headache is suddenly gone whenever he eats and he even asks for more. Just like what our elderly said, no matter how broken a rice pot is, it would always eats rice (said to a person who pretends to be sick, but who still eats a lot).	Setiap disuruh sekolah, Putu selalu bilang sakit kepalanya. Akan tetapi, kalau sudah makan tiba-tiba bilang sakitnya hilang, lagi terus minta tambah. Seperti tetua bilang, sakit-sakitnya periuk, terus ia makan nasi.
Imbuhin	https://dictionary.basabali.org/Imbuhin	https://www.youtube.com/embed/O3Q4cnu-2gU?	Ayu: Lamun keto, buin imbuhin aji taluh, Beli? Yoga: Sing, suba cukup.	Ayu: If that's so, would you like another egg, Brother? Yoga: No, that’s enough.	Ayu: Kalau begitu, tambahkan telur lagi, Kak? Yoga: Tidak, sudah cukup.
Imut-imut	https://dictionary.basabali.org/Imut-imut	https://www.youtube.com/embed/qRbXAjuPbeo?	Memene imut-imut.	Her mother grumbled.	Ibunya menggerutu.
Inabang	https://dictionary.basabali.org/Inabang	https://www.youtube.com/embed/BCdHOvZoF_s?	Inabang titiang ipun nénten rauh.	I don't think he came.	Saya kira ia tidak datang.
Inan	https://dictionary.basabali.org/Inan	https://www.youtube.com/embed/o4ckHly3_Bo?	E..geginan tiange tuah mancing ajak mabedilan, dadi inan rurung.	E ... my activities are just fishing and playing air rifles, being the king of the aisles.	E..kegiatan saya hanya memancing dan main senapan angin, jadi raja jalanan gang.
Inceg	https://dictionary.basabali.org/Inceg	https://www.youtube.com/embed/cGhA6v2xOtU?	Pajalanné inceg.	The road is fast.	Jalannya cepat.
Incegang	https://dictionary.basabali.org/Incegang	https://www.youtube.com/embed/D03WvSXrBjs?	Incegang pejalané.	Speed up the road.	Cepatkan jalannya.
Incepang	https://dictionary.basabali.org/Incepang	https://www.youtube.com/embed/c49lt8UFh08?	Incepang gamelané.	Trim the percussion.	Rapikan tabuh itu.
Incer	https://dictionary.basabali.org/Incer	https://www.youtube.com/embed/jqeWXYPFuBw?	Macané kena incer.	The tiger got hit.	Macannya kena sasar.
Incuh	https://dictionary.basabali.org/Incuh	https://www.youtube.com/embed/UZWjXUD5Ucs?	Incuh magaé.	Busy working.	Sibuk bekerja.
Incungina	https://dictionary.basabali.org/Incungina	https://www.youtube.com/embed/Z0YovVQSznE?	Ia incungina baan panakné.	She followed (to and fro) by his son.	Ia diikutinya (ke sana kemari) oleh anaknya.
Indang	https://dictionary.basabali.org/Indang	https://www.youtube.com/embed/jFikWNXEw2E?	Indang baasé.	The rice appears.	Tampilah beras itu.
Indayang	https://dictionary.basabali.org/Indayang	https://www.youtube.com/embed/1E4a6cGCLHY?	Indayang wacen dumun buku yoga puniki, mangda uning napi manten gerakan yoga sane patut plajahin.	Try to read this yoga book, you will understand which yoga movements should be learned.	Coba baca dulu buku yoga ini, agar tahu apa saja gerakan yoga yang patut dipelajari.
Indeng-indeng	https://dictionary.basabali.org/Indeng-indeng	https://www.youtube.com/embed/V5YqXab2BQQ?	Ia nagih indeng-indeng.	He wants to go here and there (for entertainment).	Ia ingin pergi ke sana ke mari (untuk hiburan).
Indet	https://dictionary.basabali.org/Indet	https://www.youtube.com/embed/EuTPQgzdwO0?	Indet suraté ento.	Hold the letter.	Tahan surat itu.
Indik	https://dictionary.basabali.org/Indik	https://www.youtube.com/embed/CKI4xmblAIg?	Nggih, nika taler, titiang selaku wakil krama, nika sampun kirang langkung ampun limang tiban utawi limang warsa. Nika indik…e...napi wastane..e..jabatan titiang ring desa.	Yes … that too . I act as the representative of the people … it’s been about 5 years. It’s about … er … how do I put it? … er … my position in the village.	Ya, itu juga, saya selaku wakil warga, itu sudah kurang lebih lima tahun atau lima warsa. Itu tentang…e...apa namanya..e..jabatan saya di desa.
Indik	https://dictionary.basabali.org/Indik	https://www.youtube.com/embed/xG9Tr42bFLg?	Adi: Oohh, nggih, Beli. Poto indik napi manten ane pameran drika, Beli? Yoga: Poto pemandang, adat lan seni budaya Bali, ane keto gen.	Adi: Oh, ok, Brother. What kind of photos should be shown at the exhibition? Yoga: Pictures about landscape, traditional rituals, art and culture in Bali, that’s all.	Adi: Oohh, iya, Kak. Foto bertema apa saja yang akan dipamerkan di sana, Kak? Yoga: Foto pemandangan, adat dan seni budaya Bali, yang seperti itu saja.
Indria	https://dictionary.basabali.org/Indria	https://www.youtube.com/embed/ny_UTg2P2TQ?	Boya ke nika paplajahan indik ngeret indria, Kak?	Isn’t it about mind control, Grandpa?	Bukankah itu pelajaran tentang mengendalikan indra, Kek?
Ing	https://dictionary.basabali.org/Ing	https://www.youtube.com/embed/v5nbD10C1Jc?	Kone ade orang punya gelar banyak dan ngoring nak Bali sing dadi ngajeng makanan ane ing sukla.	They say there are people with many degrees telling Balinese not to eat at the restaurant that is not sacred.	Ada orang yang punya gelar banyar dan mengasi tahu orang Bali tidak boleh makan makanan yang tidak suci.
Inganin	https://dictionary.basabali.org/Inganin	https://www.youtube.com/embed/zTG4ialwB5s?	Inganin ngaba.	Lighten bring.	Ringankan membawa.
Ingeh	https://dictionary.basabali.org/Ingeh	https://www.youtube.com/embed/ouHjOQJ4FyQ?	Ento ngaé ingeh pesan.	It makes a lot of noise.	Itu membuat sangat ribut.
Inget	https://dictionary.basabali.org/Inget	https://www.youtube.com/embed/prd0XHeoffo?	Kabenengan Beli sedeng liwat driki, ring pekene ngalih buah. Mara Beli inget, i pidan cepok dogen Beli taen mriki.	I just happen to pass by here by the market looking for fruit. I just remembered, I only came here once.	Kebetulan Kakak sedang lewat di pasar sini mencari buah. Baru Kakak ingat, dulu baru sekali saja Kakak pernah ke sini.
Inget	https://dictionary.basabali.org/Inget	https://www.youtube.com/embed/7fZSR_rC4bI?	Cang masih inget keturunan nak Majapahit.	I remembered that I am also Majapahit descendant.	Saya juga ingat saya ini keturunan Majapahit.
Inggas	https://dictionary.basabali.org/Inggas	https://www.youtube.com/embed/DpiKZgFQFtI?	Utangé suba inggas.	The shell is paid off.	Hutangnya sudah lunas.
Inggasang	https://dictionary.basabali.org/Inggasang	https://www.youtube.com/embed/TZzh5KF-V9c?	Inggasang utangé.	Get off the debt.	Lunaskan hutangnya.
Inggel	https://dictionary.basabali.org/Inggel	https://www.youtube.com/embed/CscDBMdYLcc?	Bokné inggel.	Her hair is curly (wavy).	Rambutnya ikal (bergelombang).
Inggih	https://dictionary.basabali.org/Inggih	https://www.youtube.com/embed/VnLXLqwdf6o?	Om Swastiastu. Rahajeng siang. Titiang mawasta I Made Suaka. Umur titiange empat puluh dua tahun. Titiang tamat ring SMA SLUA Saraswati Bangli. Kegiatan titiang sawai-wai wantah ngukir. Inggih, suksma, amunika atur tiang.	-	Om Swastiastu. Selamat siang. Nama saya I Made Suaka. Umur saya empat puluh dua tahun. saya tamat di SMA SLUA Saraswati Bangli. Kegiatan saya sehari-hari hanyalah mengukir. Iya, terima kasih, demikian saya sampaikan.
Inggih punika	https://dictionary.basabali.org/Inggih_punika	https://www.youtube.com/embed/RJmUwi-q3f8?	Iriki ring Bali, wenten tetiga (3) wilangan panyakit, inggih punika panyakit anget, tis lan dumalada.	In Bali, there are three (3) kind of illness, those are hot, cold and neutral illnesses.	Di sini di Bali, ada tiga (3) bilangan penyakit, yaitu penyakit panas, sejuk dan yang antara keduanya (tidak panas dan tidak sejuk).
Inggihan	https://dictionary.basabali.org/Inggihan	https://www.youtube.com/embed/DPz2CCK211A?	Inggihan asapunika.	Even though.	Walaupun demikian.
Inggu	https://dictionary.basabali.org/Inggu	https://www.youtube.com/embed/kzH1xnrI_8s?	Ia ngadep inggu.	She sells elephant ear feces (for medicinal ingredients).	Ia menjual kotoran telinga gajah (untuk bahan obat).
Ingid	https://dictionary.basabali.org/Ingid	https://www.youtube.com/embed/ccJesQffQFE?	Tiing ingid.	Sharpened bamboo.	Bambu runcing.
Ingkel-ingkel	https://dictionary.basabali.org/Ingkel-ingkel	https://www.youtube.com/embed/BpgEDPMXAyc?	Kedék ingkel-ingkel.	Laugh out loud.	Tertawa terbahak-bahak.
Ingsah	https://dictionary.basabali.org/Ingsah	https://www.youtube.com/embed/6FdViZqbZgU?	Ingsah baasé.	Wash the rice.	Cucilah beras itu.
Ingsahan	https://dictionary.basabali.org/Ingsahan	https://www.youtube.com/embed/f65hwYrtres?	Yéh ingsahan baas.	Rice washing water.	Air cucian beras.
Ingsak	https://dictionary.basabali.org/Ingsak	https://www.youtube.com/embed/rxT4pYojUyU?	Ingsak padangé.	Destroy it by stepping on the grass.	Hancurkan dengan cara menginjak rumput itu.
Ingsakan	https://dictionary.basabali.org/Ingsakan	https://www.youtube.com/embed/PPdnh4n10Gk?	Ento ingsakan padang.	It used to destroy the grass.	Itu bekas menghancurkan rumput.
Inguh	https://dictionary.basabali.org/Inguh	https://www.youtube.com/embed/ALu-3Gfy1xE?	Dadi ngenah cara nak gelem keto? Aduh, mangkin tiang sedek inguh, Kak.	How come you look sick? Ow. Recently, I’ve felt nervous, Grandpa.	Kok terlihat seperti orang sakit begitu? Aduh, sekarang saya lagi gelisah, Kek.
Inguh-inguhan	https://dictionary.basabali.org/Inguh-inguhan	https://www.youtube.com/embed/xcRvzEOxtzU?	Ia inguh-inguhan.	He suffered from a neurological disease.	Ia menderita penyakit saraf.
Injik-injik	https://dictionary.basabali.org/Injik-injik	https://www.youtube.com/embed/u0BBIaHdpAU?	Pajalanné injik-injik.	The road is tiptoeing.	Jalannya berjingkat-jingkat.
Injin	https://dictionary.basabali.org/Injin	https://www.youtube.com/embed/iDB7ayKdERQ?	Guna: Napi manten sane adol, Ibu? Wayan: Yen hari Minggu tiang ngadep tipat, bubuh, kukus injin, kukus sela, pisangrai. Yen keseharian tiang bubuh manten sareng kukus sela. Guna: Oo..sira biasane ne numbas? Wayan: Bih, sareng akeh. Wenten lima puluhan mablanja (te)ken tiang.	Guna: Just what do you sell? Wayan: On Sundays I sell ketupat, rice porridge, steamed black rice, steamed cassava root and banana with shredded coconut. On other days I just sell rice porridge and steamed cassava root. Guna: Oh .. and who usually buys (your food)? Wayan: Ah ... a lot of people. There are about 50 people who buy from me.	Guna: Apa saja yang Ibu jual? Wayan: Kalau hari Minggu saya menjual ketupat, bubur, ketan hitam dikukus, ubi dikukus, pisangrai. Kalau kesehariannya saya (menjual) bubur saja dengan ubi dikukus. Guna: Oo..siapa biasanya yang beli? Wayan: Wah, berbanyak. Ada lima puluhan yang berbelanja pada saya.
Inpus	https://dictionary.basabali.org/Inpus	https://www.youtube.com/embed/ClMYFIswqwQ?	Perawaté ngaba inpus.	The nurse brought an IV.	Perawat itu membawa infus.
Inur-inuran	https://dictionary.basabali.org/Inur-inuran	https://www.youtube.com/embed/8J9QSFaGF2g?	Jlema inur-inuran.	Humans are insane.	Manusia kurang waras.
Ipah	https://dictionary.basabali.org/Ipah	https://www.youtube.com/embed/xAQVGsQgBi8?	Kurenan tiang.. mangkin magae ring Klungkung, ngukir bias melela sareng ipah nika, sareng timpal-timpalne.	My husband.. currently work at Klungkung, doing ironsand carving with my in law, with his friends.	Suami saya.. sekarang bekerja di Klungkung, mengukir pasir hitam itu bersama ipar, bersama teman-temannya.
Ipidan	https://dictionary.basabali.org/Ipidan	https://www.youtube.com/embed/prd0XHeoffo?	Kabenengan Beli sedeng liwat driki, ring pekene ngalih buah. Mara Beli inget, i pidan cepok dogen Beli taen mriki.	I just happen to pass by here by the market looking for fruit. I just remembered, I only came here once.	Kebetulan Kakak sedang lewat di pasar sini mencari buah. Baru Kakak ingat, dulu baru sekali saja Kakak pernah ke sini.
Ipuh	https://dictionary.basabali.org/Ipuh	https://www.youtube.com/embed/MizTWi9tSOc?	Pundukané ipuh kebo.	Pematang is inhabited by buffaloes.	Pematang diseruduk oleh kerbau.
Ipun	https://dictionary.basabali.org/Ipun	https://www.youtube.com/embed/xzGmX-pb94A?	Ayu: Nika wenten genah lukisan pakaryan Arie Smith. Sira nika? Wayan: Ipun pelukis saking Belanda.	Ayu: There is a painting created by Arie Smith. Who is that? Wayan: He is a painter from Holland.	Ayu: Itu ada tempat lukisan karya Arie Smith. Siapa itu? Wayan: Ia pelukis dari Belanda.
Irag	https://dictionary.basabali.org/Irag	https://www.youtube.com/embed/fOg1WvyJYro?	Irag bé né.	Pulverize and stir the meat.	Lumatkan dan aduk dagingnya.
Iraga	https://dictionary.basabali.org/Iraga	https://www.youtube.com/embed/MmkfqUVToWE?	Untuk galah, tusing ja kawatesin. Panti asuhan ento nyediang tongos anggo iraga ngae pameran ditu.	There is no deadline (Lit. For a deadline, there hasn't been said). The orphanage provides a venue for us to use for the exhibition.	Untuk waktunya, tidak dibatasi sih. Panti asuhan tersebut menyediakan tempat untuk kita berpameran di sana.
Iragane	https://dictionary.basabali.org/Iragane	https://www.youtube.com/embed/kkx5g5kgOmc?	"""Tiang di jumah biasa nunjel plastik, Pak, tur nyak nyag nika, Pak. Nguda Bapak nganikaang nenten nyidaang nyag?"" Luh Ayu Manik buin matakon. ""Luh, yening plastike tunjel, sinah nyelekang panadine. Sesai ngadek andus uli plastik ane matunjel bisa ngaenang baya keslametan i ragane,"" Pak Budi buin nlatarang. ""Oh kenten, Pak. Mih, baya pesan plastik nika sujatinne, Pak. Wau tiang uning, Pak,"" Luh Ayu Manik marasa maan pangajah-ajah anyar uli Pak Budi. ""Nggih, Luh, ento awanane uli jani iraga patut nunain nganggon plastik utawi kresek,"" Pak Budi ngimbuhin."	"""I often burn plastic at home, sir, and it is destroyed. Why do you say it can't be destroyed?"" Luh Ayu Manik asked. ""Luh, if plastic is burned the consequences are even worse. Breathing the fumes of burning plastic, can be very bad for our health,” Pak Budi explained. ""Oh I see, Pak. Wow … plastic is really dangerous. Now I know.” Luh Ayu Manik felt that she got a new lesson from Pak Budi. ""Yes, Luh, that's why from now on we should reduce the use of plastic or bags made of plastic,"" Pak Budi added."	“Saya di rumah biasa membakar plastik, Pak, dan hancur. Kenapa Bapak mengatakan tidak bisa hancur?” Luh Ayu Manik bertanya lagi. “Luh, jika plastik itu dibakar, akan semakin buruk akibatnya. Sering menghirup asap plastik terbakar bisa membahayakan kesehatan kita,” Pak Budi menjelaskan lagi. “Oh begitu, Pak. Aduh, bahaya sekali sebenarnya plastik itu, Pak. Saya baru tahu, Pak,” Luh Ayu Manik merasa mendapatkan pelajaran baru dari Pak Budi. “Iya, Luh, itulah sebabnya mulai sekarang kita patut mengurangi pemakaian plastik atau tas yang terbuat dari plastik,” Pak Budi menambahkan.
Ireng	https://dictionary.basabali.org/Ireng	https://www.youtube.com/embed/TZ9AQVpqyGw?	Tebu ireng.	Black sugar cane.	Tebu hitam.
Iri-irian	https://dictionary.basabali.org/Iri-irian	https://www.youtube.com/embed/-zWn1ImqIoo?	Sing dadi iri-irian.	Cannot have jealousy.	Tidak boleh mempunyai sifat iri.
