page_title	page_url	video_url	balinese	english	indonesian
Pajalanne	https://dictionary.basabali.org/Pajalanne	https://www.youtube.com/embed/N3Fc3XuS7aI?	Luh Ayu Manik lantas mabalik nuju ojeke ane suba makelo ngantiang. Luh Ayu lantas nglanturang pajalanne mulih. Teked di arepan umahne, dapetanga memenne mara macelep ka umahne. Suud mayah ongkos ojek, Luh Ayu Manik laut nutug memenne. Umahne tusing ja linggah, kewala di umahne ento ada kamar ane adanina Kamar 21. Kamar 21 ene tusing ja len wantah perpustakaan, misi makudang buku bacaan, buku paplajahan, keto masih misi komputer paling canggih ane biasa anggona nonlud buku-buku online. Buku ane mara baanga teken bulene, pejanga di lemari bukune.	Luh Ayu Manik then returned to the ojek rider who had been waiting a long while and they continued on their way. On arriving home, she saw that her mother had just gone into the house. After paying the 'ojek' rider, she followed her mother into the house. The house wasn't big but in the house there was a room which she had named ‘Room 21’. It was like a library filled with reading books, study books and the latest model computer which she used to download more online books. She placed the book, which the tourist had just given her, on the bookshelf.	Luh Ayu Manik lalu kembali menuju ojek yang sudah lama menunggunya. Luh Ayu melanjutkan perjalanannya pulang. Tiba di depan rumah, ia mendapati ibunya baru saja masuk ke dalam rumah. Usai membayar ongkos ojek, Luh Ayu Manik selanjutnya mengikuti ibunya. Rumahnya tidaklah luas, tetapi di rumahnya itu ada kamar yang dinamakan Kamar 21. Kamar 21 ini adalah perpustakaan yang berisi berbagai buku bacaan, buku pelajaran, termasuk komputer paling canggih yang biasa digunakan untuk mengunduh buku-buku secara daring. Buku yang baru saja diberi bule tadi, diletakkannya di lemari bukunya.
Pajamuga	https://dictionary.basabali.org/Pajamuga	https://www.youtube.com/embed/VA_fewkma-w?	Tan pajamuga.	Unexpected, not approximate.	Tak tersangka-sangka, tak terkira-kira.
Pajodog	https://dictionary.basabali.org/Pajodog	https://www.youtube.com/embed/tJMOxvWujKc?	Ditu anaké pajodog.	There are many people who are quietly entrenched.	Disana orang banyak yang diam bercokol.
Pajongkok	https://dictionary.basabali.org/Pajongkok	https://www.youtube.com/embed/fPGZcTHL3cw?	Ditu anaké pajongkok.	There are many people who are squatting.	Disana orang banyak yang berjongkok.
Pajririt	https://dictionary.basabali.org/Pajririt	https://www.youtube.com/embed/3BArD6buTIg?	Motoré ulung pajririt.	Many falling motors roll quickly.	Banyak motor jatuh berguling cepat.
Pakarangan	https://dictionary.basabali.org/Pakarangan	https://www.youtube.com/embed/rQKHY677lhU?	Saking irika lantas turun temurun warih idane nyentanayang ring pakarangan tiange.	Since then, generation after generation, he continued his legacy in my hometown.	Sejak saat itu secara turun temurun keturunan beliau berumah tangga di lingkungan rumah keluarga saya.
Pakaryan	https://dictionary.basabali.org/Pakaryan	https://www.youtube.com/embed/1NTqWEFolWU?	Niki asli pakaryan saking pabrik coklat iriki sane kalimbakang antuk Big Tree Farm.	This product is originally from chocolate factory here that is developed by Big Tree Farms	Ini asli buatan pabrik coklat di sini yang dikembangkan oleh Big Tree Farms.
Pakeh	https://dictionary.basabali.org/Pakeh	https://www.youtube.com/embed/AZrxWqLTeL4?	Geg Diah: Indayang rasayang coklate niki, Sari? Sari: Hmm, rasan coklate dados sakadi makecap pakeh, nggih?	Geg Diah: Would you like to taste this chocolate, Sari? Sari: Hmm, why is this chocolate salty?	Geg Diah: Coba rasakan coklat ini, Sari? Sari: Hmm, rasa coklatnya, kok terasa asin, ya?
Pakel	https://dictionary.basabali.org/Pakel	https://www.youtube.com/embed/I895ly3s-t0?	Titiang mawasta taru pakel, daging ring babakan panes, engketnyane barak tur panes. Akah rauh ring don dayuh, titiang dados kaanggen nuba beling. Buah pakel kacampur mica gundil, pamor bubuk, raris ulig dekdekang, kasaring raris kainum.	I am the Pakel tree (Mangifera foetida or Horse Mango). My substance and my bark are hot and my red sap is also hot. I am cold from my roots to my leaves. I can be used to bring about an abortion. Mix me with white pepper and lime, grind the mixture finely and then consume it.	Saya bernama pohon pakel, kandungan zatnya dan kulit batang panas, getah merah juga panas. Akar sampai dengan daun dingin, saya dapat digunakan untuk mengugurkan kandungan. Dicampur dengan merica putih, kapur tohor, digiling sampai halus, lalu diminum.
Paku pipid	https://dictionary.basabali.org/Paku_pipid	https://www.youtube.com/embed/YR9KAfL4dKo?	Q: O..don-donan misi driki, nggih? A: Nggih, plawa nika harus ada. Tapi karena driki susah, cari permintaan ijinnya untuk motong daun, ya ini yang… Q: Ya. O..imitasi, nggih. A: Imitasi kanggoang anggen. Pipidnya…o paku pipid polih ne..tapi dekorasi. Q: Paku pipid.O..niki ne..napi..o.. busung ental niki, nggih. A: Nggih, ental nika. Q: O..wenten gelang-gelangan, paku pipid. Niki wenten tulang lindung. Wuih, meriah, kaya Galungan niki. Galungan di Amerika. Nggih, Pak Gusti, suksma, nggih.	"Q: There are leaves here, right? A: Right, ""plawa"" is a must. But since it is hard to obtain here, it's not easy to ask for the permit cut the leaves, so here we have it... Q: Right. Ah.. it's not the real thing, I see. A: It's alright to use artificial leaves. The ""Pipid""... oh there's the ""paku pipid"".. but it's the decoration kind. Q: ""paku pipid"". Ah.. there it is... from?.. ah... palm leaves, I gather. A: Right, it's made from palm leaves. Q: O.. and there are gelang-gelangan, paku pipid. And here's the tulang lindung. Wow, it's fantastic, just like Galungan. Galungan day in America. Alright, Mr Gusti, thank you, alright."	Q: O..berisi daun-daunan di sini, ya? A: Iya, plawa (daun-daunan pelengkap upacara) itu harus ada. Tapi karena di sini susah, cari permintaan ijinnya untuk motong daun, ya ini yang… Q: Ya. O..imitasi, ya. A: Maulah dipakai yang imitasi. Pipidnya…o paku pipid dapat ini..tapi dekorasi. Q: Paku pipid.O..ini yang..apa..o.. daun lontar ini, ya. A: Iya, daun lontar itu. Q: O..ada gelang-gelangan, paku pipid. Ini ada tulang lindung.Wuih, meriah, seperti Galungan ini. Galungan di Amerika. Baik, Pak Gusti, terima kasih, ya.
Palaibne	https://dictionary.basabali.org/Palaibne	https://www.youtube.com/embed/1kCnotUb24k?	“Help..help….please!” Kaik-kaik bulene ento paling sada kipak-kipek ngidih tulung. Duur montore, Luh Ayu Manik nepukin malinge ento malaib ngauhang. Prajani lantas Luh Ayu Manik ngorahin ojeke mareren. Luh Ayu Manik nyuti rupa dadi Luh Ayu Manik Mas, magelung emas, mapanganggo sarwa emas. Palaibne enggal sajan ngepung malinge ento. Masiat lantas ajak dadua di tengah margane. Liu anake mabalih unduke ento, kanti ngranayang margane macet sajan.	“Help...help...please!” yelled the foreigner in confusion turning this way and that looking for help. From the motor cycle, Luh Ayu Manik saw the thief running off in a westerly direction. She immediately told the rider to stop and she changed from Luh Ayu Manik into Luh Ayu Manik Mas, wearing a gold crown and dressed in gold. She ran very fast, chasing the bag snatcher. The two fought in the middle of the road. Many people were watching, and the traffic came to a complete standstill.	“Help..help….please!” Bule itu berteriak-teriak kebingungan sembari tolah-toleh meminta tolong. Dari atas motor, Luh Ayu Manik melihat penjambret itu lari menuju ke barat. Seketika Luh Ayu Manik menyuruh tukang ojek yang ditumpanginya untuk berhenti. Luh Ayu Manik berubah wujud menjadi Luh Ayu Manik Mas dengan mahkota emas, berbusana serba emas. Larinya kencang sekali saat mengejar si penjambret. Keduanya lalu berkelahi di tengah jalan. Banyak orang yang menonton kejadian itu, sampai jalanan macet total.
Paling	https://dictionary.basabali.org/Paling	https://www.youtube.com/embed/qus1nvTZDu8?	Guna: Ampun sue Ibu e…makarya mrada-mrada kene, Bu? Made: Ampun. Guna: Mm. Kudang taun kira-kira? Made: Wenten dua taun. Guna: O Kenten. Akuda maan arahina, Bu? Made: Yen nika ring proyek, yen sik Bos tiang Setiyem..paling.. nah sekitar tujuh puluh. Yen di luar wau akehan, kenten. Yen pribadi-pribadi nika akehan.	-	Guna: Sudah lama ibu e…bekerja mengecat dengan perada-perada begini, Bu? Made: Sudah. Guna: Mm. Berapa tahun kira-kira? Made: Ada dua tahun. Guna: O Begitu. Berapa dapat sehari, Bu? Made: Kalau itu di proyek, kalau di Bos saya Setiyem..setidaknya.. ya sekitar tujuh puluh. Kalau di luar baru banyakan, begitu. Kalau pribadi-pribadi itu banyakan.
Paling	https://dictionary.basabali.org/Paling	https://www.youtube.com/embed/79FGSojClvw?	Buka yeh di don candunge, kenehne setata linglung, paling katungkul ngalih tutur. Gae kutang tuara ada nawang.	Like water on a taro’s leaf, his mind is confused, unsteady for clarity. Unknowningly his work was left unfinished.	Seperti air di daun talas, pikirannya selalu linglung, bingung mencari pencerahan. Pekerjaan ditinggal tak diketahui.
Palinggih	https://dictionary.basabali.org/Palinggih	https://www.youtube.com/embed/d3CLzTsHb2k?	Ayah-ayah sane katurang minakadi ngayah majejaitan, ngwastranin palinggih, miwah parikrama ayah-ayahan sane tiosan.	Among those volunteering works performed are majejaitan (making offerings from young coconut leaves), decorating the shrines, and any common volunteering works.	Kegiatan sukarela yang dipersembahkan, antara lain ngayah majejaitan (membuat alat-alat pelengkap sajen dari janur sebagai bahan utama), memasangkan kain pada palinggih (bangunan suci), serta tradisi kegiatan sukarela lainnya.
Pamangku	https://dictionary.basabali.org/Pamangku	https://www.youtube.com/embed/CzsL_VGovwU?	Udeng utawi destar pinaka ceciren krama Bali lan krama magama Hindu di Bali. Udeng kaanggen rikala ngayah adat lan ka pura. Udeng malecir kaanggen olih krama biasa, udeng masongko ceciren pamangku.	An udeng (Balinese) or destar (Indonesian) is a distinctive feature of Balinese people and of those Balinese whose religion is Hindu. An udeng is worn when undertaking volunteer work (ngayah) for the benefit of the community or when going to a temple. An udeng with its front part protruding is worn by ordinary people while an udeng in the shape of a turban is worn by pamangku (priests in the temple ... not priests from the Brahman caste).	Udeng atau destar merupakan ciri masyarakat Bali dan warga beragama Hindu di Bali. Udeng dipakai saat ngayah (kerja sukarela)untuk kepentingan adat dan ke Pura. Udeng dengan ujung tersembul dipakai oleh masyarakat umum, udeng yang dibentuk songkok menjadi cirinya pamangku (pendeta di Pura, bukan dari golongan Brahmana).
Pamesu	https://dictionary.basabali.org/Pamesu	https://www.youtube.com/embed/v4to4iRc5IE?	"Kacrita murid-muride jani suba maan libur rainan Nyepi. Liang kenehne Luh Ayu Manik teken timpal-timpalne ulian maan libur, apabuin lakar maan mabalih ogoh-ogoh di Pangrupukanne. Semenganne ento, Luh Ayu Manik orahina teken memenne mablanja ka peken meli lakar banten anggon ngae caru di jumahne. Pekenne tusing ja joh, tuah di samping banjar paek umahne. Nanging, ulian apanga ada ajaka nutur di margane, ia lantas ngalih Putu Nita lan bareng-bareng majalan ka peken. Luh Ayu Manik masih tusing engsap ngaba tas kain anggo mablanja. Ia inget pabesen Pak Budi yening plastik ento bisa ngae gumine cemer. Suba neked di malun umahne Putu Nita, lantas Luh Ayu Manik kauk-kauk sambilanga dengak-dengok. ""Putu Nita, tiang Luh Ayu Manik. Lan mai bareng-bareng ka peken!"" keto Luh Ayu Manik ngaukin Putu Nita uli di pamesu panyengker umahne. ""Antiang malu, Luh! Tiang nyemak tas blanja malu,"" Putu Nia nyautin Luh Ayu Manik. Lantas Putu Nita pesu ngaba tas kain anggo wadah bablanjanne. “Mai, Luh, ne tiang masi suba ngaba tas kain anggon mablanja. Apang bedikan ada luu plastik.”"	"The students had a day off school because of the holy day called Nyepi. Luh Ayu Manik and her friends were happy because they were on holiday and they could watch the parade of ogoh-ogoh for Pangrupukan. That morning, Luh Ayu Manik was asked by her mother to go to the market to buy materials so she could make caru (banten kurban for a Balinese Hindu ceremony) at home. The market was not far away. It is next to the banjar near her house. However, so she could have a friend to chat to on the road, she went looking for Putu Nika to go to the market with her. Luh Ayu Manik remembered to take a cloth bag with her to the market. She remembered Pak Budi’s words about how plastic can pollute the environment. Arriving at the front of Putu Nita's house, Luh Ayu Manik called out while looking about. ""Putu Nita, it’s Luh Ayu Manik. Let’s go to the market together!” Luh Ayu Manik called Putu Nita from outside the fence. ""Wait a minute, Luh, I’ll get a shopping bag first,"" Putu Nia answered. Then Putu Nita appeared carrying a cloth bag for her shopping. ""Come on, Luh. I've also brought a cloth bag to reduce the amount of plastic waste."	Diceritakan murid-murid mendapat libur karena hari suci Nyepi. Luh Ayu Manik dan teman-temannya senang karena libur, apalagi nanti bisa menonton pawai ogoh-ogoh saat Pangrupukan. Pagi itu, Luh Ayu Manik disuruh ibunya berbelanja ke pasar membeli bahan banten untuk membuat caru (banten kurban dalam upacara Hindu Bali) di rumahnya. Pasar itu tidak jauh, hanya terletak di samping banjar dekat rumahnya. Akan tetapi, agar ada teman mengobrol di jalan, ia mencari Putu Nita untuk diajaknya bersama-sama ke pasar. Luh Ayu Manik tidak lupa membawa tas kain untuk berbelanja. Ia ingat pesan Pak Budi bahwa plastik bisa menyebabkan alam tercemar. Sesampainya di depan rumah Putu Nita, Luh Ayu Manik lalu memanggil-manggil sambil tolah-toleh. “Putu Nita, aku Luh Ayu Manik. Ayo bareng-bareng ke pasar!” Begitu Luh Ayu Manik memanggil Putu Nita dari luar pagar rumahnya. “Tunggu dulu, Luh, aku mengambil tas belanja dulu,” jawab Putu Nita. Lalu Putu Nita muncul membawa tas kain untuk wadah belanjaannya nanti. “Mari, Luh, ini aku juga sudah membawa tas kain untuk berbelanja. Biar mengurangi sampah plastik.
