page_title	page_url	video_url	balinese	english	indonesian
Warung	https://dictionary.basabali.org/Warung	https://www.youtube.com/embed/7C7oB9kW0mI?	Tongos-tongos wisata ane becik makejang ngenah derika. Keto masih, tongos warung-warung nasi lan ajin makanan, makejang ada ditu.	Well known points of interest are all shown there. Restaurants and prices of the food are all written there as well.	Semua tempat-tempat wisata menarik terlihat. Begitu juga lokasi warung-warung nasi beserta harga makanannya, semua ada di sana.
Warung	https://dictionary.basabali.org/Warung	https://www.youtube.com/embed/7NTNQVF7AiI?	Yen dadong ke warung	If grandma goes to restaurant	Kalau nenek ke warung
Wasta	https://dictionary.basabali.org/Wasta	https://www.youtube.com/embed/aGQ-7cNSud4?	Ketut:... desa kecil. Guna: Nggih.. Ketut: Pun kenten, wenten tukad drika..jembatan, campuhan wastane...	Ketut:...its a small village. Guna; yes Ketut: Its already like that, there's a river there...a bridge called Campuhan.	Ketut:...desa kecil. Guna: Ya.. Ketut: Sudah begitu, ada sungai di sana..jembatan, campuhan namanya...
Wastan	https://dictionary.basabali.org/Wastan	https://www.youtube.com/embed/okp5IDBKraU?	Ayu: Ragane sira pasengganne? Wisnu: Wastan titiang Wisnu. Ayu mawit saking napi? Ayu: Tiang saking Karangasem. Wisnu: Sampun sue driki?	Ayu: What's your name? Wisnu: My name is Wisnu. Ayu, where are you from? Ayu: I am from Karangasem. Wisnu: How long have you been here?	Ayu: Siapa namanya? Wisnu: Nama saya Wisnu. Ayu asalnya dari mana? Ayu: Saya dari Karangasem. Wisnu: Sudah lama tingal di sini?
Wastan	https://dictionary.basabali.org/Wastan	https://www.youtube.com/embed/vI0SmXjs08k?	Lurus, Pak, drika ke kanan. (Sam)pun kenten manggihin…Pasar Kayu Ambua, wastane.	Go straight, sir, there to the right. There you'll see...it's called Kayu Ambua Market.	Lurus, Pak, di sana ke kanan. Sudah begitu, lihat…Pasar Kayu Ambua, namanya.
Wastan	https://dictionary.basabali.org/Wastan	https://www.youtube.com/embed/ZfW3u9QTpVE?	Om Swastiastu. Wastan tiange Wayan Suadnyana.	May God bless you. My name is Wayan Suadnyana.	Om Swastiastu. Nama saya Wayan Suadnyana.
Wastan	https://dictionary.basabali.org/Wastan	https://www.youtube.com/embed/R7wl-_oD3KQ?	Ong Swastyastu. Ida dane para pamiarsa sareng sami, rahajeng rauh ring video titiang puniki. Wastan titiang Ni Putu Ayu Suaningsih saking mahasiswa Sastra Bali Universitas Udayana semester 6. Rahinane mangkin nemonin tanggal selikur februari warsa kalih tali kalih dasa pinaka hari Bahasa Ibu Internasional, titiang pinaka mahasiswa sane malajahin basa Ibu saking Bali jagi ngaturang essai mabasa Bali sane mamurda Malajah saking Kidang miwah Cecek.	Ong Swastiyastu. Ladies and gentlemen (all the audience) welcome to my video. My name is Ni Putu Ayu Suaningsih from Bali Literature student at Udayana University 6th semester. Today is the twenty-first February of the year two thousand and twenty which is the International Mother Language Day, I as a student studying mother language from Bali will present a Balinese essay entitled, Learning from Deer and Geckos.	Ong Swastiyastu. Para pendengar sekalian, selamat datang di video saya ini. Nama saya Ni Putu Ayu Suaningsih dari mahasiswa Sastra Bali Universitas Udayana semester 6. Hari ini tanggal dua puluh satu Februari tahun dua ribu dua puluh yang merupakan hari Bahasa Ibu Internasional, saya sebagai mahasiswa yang mempelajari bahasa ibu dari Bali akan mempersembahkan essai berbahasa Bali yang berjudul Belajar dari Kijang dan Cicak.
Wastapel	https://dictionary.basabali.org/Wastapel	https://www.youtube.com/embed/53gr7Yd2LIU?	Dija tongos ngumbah lima Pa ? Ditu di wastafel Yan !	Where I can wash my hand, Dad ? There at the sink, Yan !	Di mana tempat mencuci tangan Pa ? Di sana di wastafel Yan !
Watek	https://dictionary.basabali.org/Watek	https://www.youtube.com/embed/5q8UHcdlnDQ?	Uli cenik Ida Sang Panca Pandawa suba sangsaraina teken watek korawane. Kanti marabian ring Dewi Drupadi nu masih ada keneh Duryadanane lakar marikosa. Sakewala, dugas perang Bratayudhane Sang Panca Pandawa menang. Tuah saja, tusing ada lemete lung.	Since they were very young, Panca Pandawa had been tormented by The Korawas. Until they married Princess Drupadi, Duryadana still had an intention to rape her. But at the end, on Bratayudha war, Panca Pandawa got the victory. It is true that a limber object is unbreakable.	Sedari kecil sang Panca Pandawa sudah dibuat sengsara oleh golongan Korawa. Hingga beristrikan Dewi Drupadi masih juga ada niat Duryodana akan memperkosa. Akan tetapi, saat Bharatayudha sang Panca Pandawa menang. Memang benar, tidak ada lemas itu patah.
Wates	https://dictionary.basabali.org/Wates	https://www.youtube.com/embed/B_Vht6KuRnY?	Suksma Bli, malih pidan tiang dados nyerahan poto? Napike wenten watas galah nyane?	Thank you Brother, when can I submit the pictures? Is there a deadline for this exhibition?	Terima kasih, Kak, kapan saya bisa menyerahkan foto? Apakah ada batas waktunya?
Wau	https://dictionary.basabali.org/Wau	https://www.youtube.com/embed/3gBYvB8dAZ0?	Adan tiang Nengah Sandat. E..umur tiang wau tiga puluh empat tahun.	This… my name Nengah Sandat. Eehhh.. my age is only thirty four years old.	Nama saya Nengah Sandat. E..umur saya baru tiga puluh empat tahun.
Wawanin	https://dictionary.basabali.org/Wawanin	https://www.youtube.com/embed/0gK1I0QKJYE?	Ngiring mangkin mlajah mabasa Bali… Suksma, Suksma mawali, Inggih, Nenten, Durung, Sampun, Ngiring wawanin malih pisan… Suksma, Suksma mawali, Inggih, Nenten, Durung, Sampun,	Let’s learn Balinese language… Thank you, You’re welcome, Yes, No, Not yet, Already, Let’s repeat it once more… Thank you, You’re welcome, Yes, No, Not yet, Already,	Mari sekarang belajar berbahasa Bali… Terima kasih, Terima kasih kembali, Ya, Tidak, Belum, Sudah, Mari diulang sekali lagi… Terima kasih, Terima kasih kembali, Ya, Tidak, Belum, Sudah,
Wawidangan	https://dictionary.basabali.org/Wawidangan	https://www.youtube.com/embed/5oClMc-gz3A?	Nika…nggih…usaha ternak. Punika titiang…ring wawidangan..e..nika ternak ayam. E…nika sane …napi wastane nika..anggen menyambung hidup titiang ring desa.	-	Itu…ya…usaha ternak. Itu saya …di wilayah..itu ternak ayam. E…itu yang …apa namanya itu...dipakai menyambung hidup saya di desa.
Wawu	https://dictionary.basabali.org/Wawu	https://www.youtube.com/embed/YqQH04wiHfA?	Lurus, Pak, kaler sekitar ee..tengah kilo(meter).. wenten tengah kilo…. Tengah Kilo, wau, Pak, ke kanan wenten plang..e..Gunung Kawi.	Straight, Pak, to the north about..eh...half a kilometer. There is half a kilometer, ...half a kilometer just to the right there those....Kawi Mountain.	Lurus, Pak, di utara sekitar ee..setengah kilo(meter).. ada setengah kilo…. Setengah Kilo,baru, Pak, ke kanan ada plang..e..Gunung Kawi.
Wayang	https://dictionary.basabali.org/Wayang	https://www.youtube.com/embed/imS5ex9jvuU?	Cara wayange masiat, yadiastun sai maiegan ajak adinne sakewala ia tetep enu manyama ajak dadua.	Like a puppet fight, although often quarreling with one’s younger brother, still maintaining a relationship (note: there is always a big fight scene in a wayang performance, but, afterwards, the puppets are put back in their box together; said about people who have had a fight, but who are now friendly again).	Seperti wayang berkelahi, walaupun sering bertengkar dengan adiknya, namun ia tetap masih dua bersaudara.
Wayang	https://dictionary.basabali.org/Wayang	https://www.youtube.com/embed/iksWU5Vz5Tw?	Anak ane dueg ngigelang wayang kaadanin dalang.	A person who is good at playing puppets/shadow puppets is called a puppeteer.	Orang yang pandai memainkan wayang disebut dalang.
Wedang	https://dictionary.basabali.org/Wedang	https://www.youtube.com/embed/zh-0sp9aPcg?	biang tiange ngaenang ajik wedang.	-	ibu saya membuatkan kopi untuk ayah.
Wenten	https://dictionary.basabali.org/Wenten	https://www.youtube.com/embed/8w5cocL2ZJ0?	Gek: Anak bajang sane jagi matumbasan canang. Ibuk: Anak istri sane madolan canang ring pasar. Gek : Om Swastiastu, numbas canang sari nika, Buk. Ibuk : Kuda ngrereh Gek? Gek : Lima (5) manten nggih. Ibuk : Niki lima (5) Rp. 15.000 Gek : Niki Bu. (nyukserahang jinah) Ibuk : Jagi lunga kija niki? Gek : Tiang jagi nangkil ka pura Besakih. Niki ten wenten kresek, Buk? Ibuk : Badah ! Engken Gek ne? Ten uning kresek nika nak ngae leteh. Ten dados makta kresek ka pura. Gek : Nggih, jakti nika. Sukma niki. Ibuk : Nah, kenten kan jegeg. Gek : Ngiring, Buk.	Gek: teenagers who will buy canang. Ibu : a woman who sells canang on the market. Gek: Om Swastiastu, want to buy canang sari, ma'am. Ibu : How much do you want to buy? Ge: Five, Mom Ibu : These five canang cost Rp. 15,000 Gek: This is, ma'am. (give money) Ibu : Where do you want to go? Gek: I will go to the Besakih temple. No crackle bag, ma'am? Ibu : Geez, whats wrong with you, don't you know if the crackle bag makes it dirty? You can't bring a crackle bag to the temple. Gek: Yeah, that's right. thanks. Ibu : Well, that's beautiful. Gek: Come on, ma'am.	Gek: remaja yang akan membeli canang. Ibu: perempuan yang menjual canang di pasar. Gek : Om Swastiastu, mau beli canang sari, Bu. Ibu : Mau beli berapa? Ge : Lima buah saja, Bu Ibu : Ini lima buah harganya Rp 15.000,- Gek : Ini, Bu. (nyukserahang jinah) Ibu : Mau pergi kemana ini? Gek : Saya akan pergi ke pura Besakih. Tidak ada tas kresek, Bu? Ibu : Waduh, bagaimana sih Gek ini, tidak tahu ya kalau tas kresek itu membuat kotor? Kan tidak boleh membawa tas kresek ke pura. Gek : Iya, benar itu. Terima kasih. Ibu : Nah, begitu kan cantik. Gek : Mari, Bu.
Weteng	https://dictionary.basabali.org/Weteng	https://www.youtube.com/embed/d3yD82DX_ys?	Eka: Utamane gerakan otot lengen, weteng, cokor lan paha. Sari: Napi mawinan sapunika?	Eka: Especially the arms, stomach, feet and thighs. Sari: Why?	Eka: Terutama gerakan otot lengan, perut, kaki dan paha. Sari: Apa sebabnya begitu?
Wewangunan	https://dictionary.basabali.org/Wewangunan	https://www.youtube.com/embed/cr0XiJkTH5A?	Nggih, titiang mawasta I Made Yasana. Titiang dados prajuru ring adat Selat Tengah. E..sane mangkin titiang wenten rerincitan utawi jagi wewangunan nika ring Pura Penataran.	-	Baik, nama saya I Made Yasana. Saya menjadi prajuru di adat Selat Tengah. E..sekarang saya ada rerincitan atau akan ada pembangunan itu di Pura Penataran.
Wewengkon	https://dictionary.basabali.org/Wewengkon	https://www.youtube.com/embed/oubA2M-aeEY?	Niki makasami pakaryan pelukis saking wewengkon jagat Bali tur sane ring luar.	All of those are the works of painters from Bali and from outside Bali.	Ini semua karya pelukis dari seluruh wilayah di Bali dan dari luar.
Wewidangan	https://dictionary.basabali.org/Wewidangan	https://www.youtube.com/embed/wEYL4MgT6yw?	Taler Beli Putra dados negarin sarana sane wenten ring wewidangan wisata puniki.	You can also use all the other resort facilities that are available here.	Juga Kak Putra bisa mencoba fasilitas yang ada di tempat wisata ini.
Wih	https://dictionary.basabali.org/Wih	https://www.youtube.com/embed/UHVILH6QVOM?	Wih, suksma pisan Pekak, mangkin tiang sampun uning akedik , indik napi sane kawastanin semadi lan yoga.	Wow, thank you so much, Grandpa. Now i’ve learned about the meaning of meditation and yoga.	Wuih, terima kasih sekali, Kakek. Sekarang saya sudah sedikit mengetahui tentang yang dinamakan yoga dan semadi.
Wih	https://dictionary.basabali.org/Wih	https://www.youtube.com/embed/d78WgRe21NM?	Wuih…pisaga cang ne dangin ento, yen lebaran ngabe ketipat, kurma.	Wow… my neighbor on the east, if Ramadan he/she brings ketupat (diamond shape rice cake), dates.	Woow… tetangga saya yang disebelah timur itu, kalau lebaran dia membawa ketupat, kurma.
Wilangan	https://dictionary.basabali.org/Wilangan	https://www.youtube.com/embed/RJmUwi-q3f8?	Iriki ring Bali, wenten tetiga (3) wilangan panyakit, inggih punika panyakit anget, tis lan dumalada.	In Bali, there are three (3) kind of illness, those are hot, cold and neutral illnesses.	Di sini di Bali, ada tiga (3) bilangan penyakit, yaitu penyakit panas, sejuk dan yang antara keduanya (tidak panas dan tidak sejuk).
Wisuda	https://dictionary.basabali.org/Wisuda	https://www.youtube.com/embed/5YG2H6nyO6Y?	Om Swastyastu, tityang sampun nem bulan masekolah ring Bali Wise. Sane mangkin iraga jagi nglaksanayang wisuda. Dumogi kesami pada ngemolihang karahayuan. Om Santhi Santhi Santhi Om.	Om Swastyastu, I have studied for six months at Bali Wise. Now we will carry out graduation day. May all of us gain prosperity . Om Santhi Santhi Santhi Om.	Om Swastyastu, saya sudah enam bulan bersekolah di Bali Wise. Sekarang kami akan melaksanakan wisuda. Semoga semua mendapat kesejahteraan. Om Santhi Santhi Santhi Om.
Wit	https://dictionary.basabali.org/Wit	https://www.youtube.com/embed/Mp3Cmi2ZTCI?	Wau tiang polih manggihin ring arep, wenten wit sarwa taru usada.	A while ago I saw in the front yard, many herbal plants.	Barusan saya sempat melihat di depan, ada beragam tanaman obat-obatan.
Wiwi	https://dictionary.basabali.org/Wiwi	https://www.youtube.com/embed/uBw4uwyxiWI?	Wahyu Wirayuda Om Swastiastu, semeton sareng sami. Sane mangkin ngiring sareng-sareng mlajah adan-adan panak beburon. Sane kapertama, panak siap madan pitik, panak bebek madan memeri. Salanturnyane panak jaran madan babedag, panak kambing madan wiwi. Salanturnyane panak sampi madan godel, panak kebo madan bedigal. Salanturnyane panak bangkung madan kucit, panak cicing madan konyong. Salanturnyane panak meong madan tai, panak bikul madan nyingnying, Salanturnyane panak penyu madan tukik, panak katak madan becing-becing. Salanturnyane panak udang madan testes, panak yuyu madan utung-utung. Inggih, suksma. Om Shanti Shanti Shanti Om. Titiang wawu malajah. Kirang langkung nunas ampura.	Om Swastiastu to all of you. Now let’s together learn the names of baby animals. Firstly, baby chickens are called pitik (chicks) and baby ducks are called memeri (ducklings). Next, baby horses are called babedag (foals) and baby goats are called wiwi (kids). Next, baby cows are called godel (calves) and baby buffalo are called bedigal (calves). Next, baby pigs are called kucit (piglets) and baby dogs are called konyong (puppies). Baby cats are called tai (kittens) and baby mice are called nyingnying (pups). Next, baby turtles are called tukik (hatchlings) and baby frogs are called becing-becing (tadpoles). Finally, baby prawns are called testes (shrimp) and baby crabs are called utung-utung (larvae). Om Shant Shanti Shanti Om. I am just learning. I apologise for any errors.	Wahyu Wirayuda Om Swastiastu, saudara sekalian. Sekarang mari bersama-sama belajar nama-nama anak binatang. Yang pertama, anak ayam dinamakan pitik, anak bebek dinamakan memeri. Selanjutnya anak kuda dinamakan babedag, anak kambing dinamakan wiwi. Selanjutnya anak sapi dinamakan godel, anak kerbau dinamakan bedigal. Selanjutnya anak babi dinamakan kucit, anak anjing dinamakan konyong. Selanjutnya anak kucing dinamakan tai, anak tikus dinamakan nyingnying, Selanjutnya anak penyu dinamakan tukik, anak katak dinamakan becing-becing. Selanjutnya anak udang dinamakan testes, anak ketam dinamakan utung-utung. Iya, terima kasih. Om Shanti Shanti Shanti Om. Saya baru belajar. Kurang lebihnya mohon maaf.
Woh	https://dictionary.basabali.org/Woh	https://www.youtube.com/embed/JPY3zIkefBU?	Ane paling maluna, anyi padine. Lantas gedig apang telah ulung woh padine.	At the beginning, cut the rice stick. Hit the stick into the basket until all the seeds are fall off.	Terlebih dahulu, panen padinya. Lantas dipukul-pukul agar buah padinya habis berjatuhan.
Woh-wohan	https://dictionary.basabali.org/Woh-wohan	https://www.youtube.com/embed/1BwH0S-2Sn0?	Nggih, yakti, benjang tiang lakar nangkil mrika. Mawinan mangkin tiang numbas woh-wohan anggen lakar banten.	Yes, true, tomorrow I plan to go there. That’s why I am going to purchase various fruits to be used for the offerings.	Ya, betul, besok saya hendak datang ke sana. Itulah sebabnya saya sekarang membeli buah-buahan untuk bahan sesajen.
Woh-wohan	https://dictionary.basabali.org/Woh-wohan	https://www.youtube.com/embed/twC30hzfm00?	(Can you explain what is inside the offerings?) Ya, niki adané sayut…sayut, sayut, isiné biu, tumpeng, sayut pengambé. Niki adané, misi jaja begine, misi wowohan. Niki madan sayut, sayut, sayut gimo misi wowohan bungkulan. Suksema. Nggih.	Can you explain what is inside the offerings? Yes, this is [sayut] a certain type of offering (all components in a round basket), rice cone, [sayut pengambé]. This is, filled with a snack made of rice flour, filled with different types of fruit. This is called [sayut], [sayut gimo] filled with whole pieces of fruit.	-
Wong	https://dictionary.basabali.org/Wong	https://www.youtube.com/embed/lNPN1fxj6GA?	Boya tiang boya, tiang wong Kedungu.	No, I am not. I come from Kedungu.	Bukan saya bukan, saya orang Kedungu.
