page_title	page_url	video_url	balinese	english	indonesian
Mabaseh	https://dictionary.basabali.org/Mabaseh	https://www.youtube.com/embed/GeOSCgEJnC8?	I bapa mebaseh batis di telabahé.	Daddy wash his foot in the river.	Ayah mencuci kaki di sungai.
Mabedilan	https://dictionary.basabali.org/Mabedilan	https://www.youtube.com/embed/o4ckHly3_Bo?	E..geginan tiange tuah mancing ajak mabedilan, dadi inan rurung.	Eh, my only activities are fishing and playing with an airgun, so I'm king of the street gang.	E..kegiatan saya hanya memancing dan main senapan angin, jadi raja jalanan gang.
Mabejek	https://dictionary.basabali.org/Mabejek	https://www.youtube.com/embed/7_ISarGLrag?	Ring Bali, untengnyané krama désa akéh kantun makarya lengis tanusan. Carané ngaryanin, kakawitin ngempug nyuh, kalanturang nyeluh isiné. Salanturné isin nyuhé kakikih raris kabejek apang metu toyané. Toyan kelapa saking nyuh mabejek raris kapunpunin ring bungut paoné kantos ngerodok tur metu minyak-minyakné. Minyak punika raris kasalud genahang ring pangorengan. Risampun minyak kapunduhang nglantur goréng mangda lebeng, tatujonné minyaké nénten piing. Wusan punika, minyaké wadahin pucung, sayaga sampun anggén mareratengan.	In Bali, especially in the villages, a lot of people still make coconut oil in the traditional way. The process is called nanusin. Firstly, the coconut is broken open to find the coconut meat. The coconut meat is ground and pressed to extract the liquid. This liquid is then boiled to extract the oil. The oil, which is still mixed with the water, is then separated from the water and placed in a wok and boiled so it doesn't smell rancid. Finally the oil is stored in a bottle and ready to use.	Di Bali, utamanya warga pedesaan masih banyak yang membuat minyak kelapa secara tradisional yang disebut nanusin. Cara pembuatannya diawali dengan memecah buah kelapa untuk dicari isinya. Isinya kemudian diparut dan diperas untuk mendapatkan airnya. Air kelapa parutan itu selanjutnya dimasak hingga keluar minyak. Minyak yang masih menyatu dengan air itu dipisahkan. Setelah terpisah, minyak ditempatkan pada wajan dan selanjutnya digoreng. Tujuannya agar minyak tak bau tengik. Setelah minyak masak bisa ditempatkan pada botol dan siap dipakai memasak.
Mabesikan	https://dictionary.basabali.org/Mabesikan	https://www.youtube.com/embed/w0MS4IIbAu4?	Jeg, jaan sajan rasane. Sampun keto, be siape sisit malu, apang nyidaang mabesikan teken basan sambel matahe.	Guaranteed, the taste will be delicious. After that, shred the chicken first, so it will blend nicely with the raw chili sauce.	Pokoknya, enak sekali rasanya. Sesudah itu, suwir dulu daging ayamnya, agar bisa menyatu dengan bumbu sambal matahnya.
Mablanja	https://dictionary.basabali.org/Mablanja	https://www.youtube.com/embed/iDB7ayKdERQ?	Guna: Napi manten sane adol, Ibu? Wayan: Yen hari Minggu tiang ngadep tipat, bubuh, kukus injin, kukus sela, pisangrai. Yen keseharian tiang bubuh manten sareng kukus sela. Guna: Oo..sira biasane ne numbas? Wayan: Bih, sareng akeh. Wenten lima puluhan mablanja (te)ken tiang.	-	Guna: Apa saja yang Ibu jual? Wayan: Kalau hari Minggu saya menjual ketupat, bubur, ketan hitam dikukus, ubi dikukus, pisangrai. Kalau kesehariannya saya (menjual) bubur saja dengan ubi dikukus. Guna: Oo..siapa biasanya yang beli? Wayan: Wah, berbanyak. Ada lima puluhan yang berbelanja pada saya.
Mabongbong	https://dictionary.basabali.org/Mabongbong	https://www.youtube.com/embed/YG2MFZH6DK4?	Mebongbong pinaka utsaha ngrereh liang. Pidan, para penglingsir budal saking makarya ring sawah sering mapupul sinambi makta siap kurungan. Mebongbong dados genah magendu wirasa, mligbagang indik tetanduran muang ubuh-ubuhan, lan aab jagate. Penglisire maliang-liang ngadu siap kurungannya, tan pataji muang toh. Mebongbong taler utsaha ngurukang siap kurungane masiat sadurung kacentokang ring kalangan tajen.	Mebongbong is a customary activity for Balinese seeking entertainment. In the past, after returning home from the rice fields, the elders would gather in front of their homes and bring their fighting cocks. So mebongbong became a venue for the exchnage of ideas about agriculture, animal husbandry as well as general talk about life. The elders would entertain themselves by getting their fighting cocks to spar, without spurs, and gamble. Mebongbong was also a venue for training fighting cocks before they were taken to the fighting cock arena.	Mebongbong merupakan kebiasaan warga untuk mencari hiburan. Dulu, para tetua sepulang kerja dari sawah sering berkumpul di depan rumah sambil bawa ayam aduan. Mebongbong dijadikan ajang bertukar pikiran tentang pertanian, peternakan, dan obrolan seputar kehidupan. Mereka menghibur diri dengan mengadu ayam jagoannya, tanpa taji dan judi. Mebongbong juga dijadikan ajang melatih ayam-ayam jagonya sebelum dibawa ke arena tajen.
Maboros	https://dictionary.basabali.org/Maboros	https://www.youtube.com/embed/xXFdB0EVztA?	Sang Prabu lunga maboros ka alase.	The King went hunting to the forest.	Sang Raja pergi berburu ke hutan.
Mabrarakan	https://dictionary.basabali.org/Mabrarakan	https://www.youtube.com/embed/nkO76EgvtgU?	Luluné mabrarakan di natahé ulian ampehang angin.	The garbage was scattered in the yard because of the wind.	Sampah itu berserakan di halaman karena dihempas angin.
Mabriok	https://dictionary.basabali.org/Mabriok	https://www.youtube.com/embed/vfHMHfpHZGA?	Neked di wantilan, ujané ulung mabriok.	After sheltering in the hall the rain began to pelt down.	Sesampai di wantilan, hujanpun turun.
Maburuh	https://dictionary.basabali.org/Maburuh	https://www.youtube.com/embed/JhBvFBC-iYg?	Guna: Nugtug bos napi Ibu maduwe kentene…usahane niki? Wayan: Kadang-kadang…kadang-kadang meli. Kadang-kadang sopire nika ngelah. Tiang nu..e..maburuh.	For: Following what boss does Mother have ... this business? Wayan: Sometimes ... sometimes buy. Sometimes the driver has it. I'm still ... I ... become a laborer.	Guna: Mengikuti bos apa Ibu yang punya anunya…usahanya ini? Wayan: Kadang-kadang…kadang-kadang beli. Kadang-kadang sopirnya itu yang punya. Saya masih..e..menjadi buruh.
Mabusana	https://dictionary.basabali.org/Mabusana	https://www.youtube.com/embed/MfHlzMPKCE8?	Pati kaplug makejang trunané di balé angklungé ento malaib lan paling ngalih tongos mengkeb. Luh Ayu Manik lantas nepukin saja aéng goban raksasané ento. Cara ogoh-ogoh awakné gedé ganggas, nanging makejangné awakne makaput aji plastik, gabus, lan botol plastik. Matanné ngendih cara mesuang api, layahné lantang sajan kanti ngenteg ka tanahé. Calingné rénggah sajan lan mangan. Nepukin unduké ento, lantas Luh Ayu Manik ngorahin Putu Nita mengkeb di durin entik-entikanné. Ditu lantas Luh Ayu Manik masih ngalih tongos mengkeb lan nyuti rupa dadi anak luh magelungan lan mabusana sarwa mas, madan Luh Ayu Manik Mas.	The young men from the bale angklung scattered in all directions and ran about looking for a place to hide. Luh Ayu Manik could also see that the giant’s face was really scary. Like an ogoh-ogoh, it was tall and its body was large but its whole body was covered in plastic, foam and plastic bottles. Its eyes burned like fire and its tongue was very long and touched the ground. Its fangs were long, pointed and sharp. Seeing what was happening, Luh Ayu Manik told Putu Nita to hide in the bushes. And Luh Ayu Manik was also looking for a hiding place to change herself into Luh Ayu Manik Mas wearing a golden crown and golden clothes.	Berhamburan para pemuda di balai angklung itu lari dan bingung mencari tempat bersembunyi. Luh Ayu Manik lalu melihat sendiri wajah raksasa itu memang betul menyeramkan. Seperti ogoh-ogoh, badannya besar tinggi, tetapi seluruh badannya ditutupi plastik, gabus, dan botol plastik. Matanya menyala seperti mengeluarkan api, lidahnya panjang sekali sampai menyentuh tanah. Taringnya panjang, runcing dan tajam. Melihat situasi itu, Luh Ayu Manik lalu menyuruh Putu Nita bersembunyi di balik semak-semak. Luh Ayu Manik saat itu juga mencari tempat bersembunyi untuk berubah wujud menjadi perempuan yang bermahkota dan berbusana serba emas, bernama Luh Ayu Manik Mas.
Macadeng	https://dictionary.basabali.org/Macadeng	https://www.youtube.com/embed/Hplw_fRAlkw?	Tusing ada punyan kayu tileh, sajaba enu bongkolné dogén. Mirib duratmaka ngamaling punyan-punyanan kayuné. Luh Ayu Manik sedih, yadiastun ada pos polisi hutan nanging duratmakané nyidaang ngamaling. Apa polisi hutané kalah macadeng ajak i duratmaka. Apa mapi-mapi buta bongol ada maling ngalgal alas. Dot ia nyambatang unduké ento tekén uané ané dadi polisi hutan. Timpalné masih tepukina sedih ningalin alasé usak. Luh Ayu Manik lantas ngajakin timpal-timpalné nandur taruné. Makejang sregep magaé. Disubané makejang katanem mara lantas marérén sambilanga ngagah bekelné soang-soang.	There wasn't a tree in tact, only the trunks remained. Perhaps criminals had stolen the timber. Luh Ayu Manik was sad because, despite having a forest ranger post, thieves were still able to operate. Were the rangers in fear of the thieves? Were the forest rangers pretending to be deaf and blind whilst the thieves were felling the trees of the jungle? She wished to raise this issue with her uncle who had become a forest ranger. Her friends were also sad at the sight of the devastated forest. Luh Ayu Manik, along with her friends, began to plant trees. They all worked hard. After all had been planted, only then did they take a rest and each partake of their refreshments.	Tidak ada pohon yang utuh, kecuali yang tersisa pangkalnya. Mungkin ada penjahat yang mencuri pohon-pohon ini. Luh Ayu Manik sedih karena meskipun ada pos Polisi Hutan, tetapi penjahat tetap bisa mencuri. Apakah polisi hutan itu kalah berani melawan si penjahat? Apakah mereka berpura-pura buta dan tuli jika ada pencuri yang merabas hutan? Ia ingin menyampaikan hal itu kepada pamannya yang menjadi Polisi Hutan. Sahabatnya juga terlihat sedih melihat kondisi hutan yang rusak. Luh Ayu Manik lalu mengajak teman-temannya menanam pohon. Semuanya sigap bekerja. Setelah semuanya ditanam barulah mereka beristirahat sambil membuka bekal masing-masing.
Macak	https://dictionary.basabali.org/Macak	https://www.youtube.com/embed/COm9hn-AlUc?	Komang: Mangkin tiang jagi macak ajengan sane pesen Beli Putra wau. Putra: Oh, nggih.	Komang: Allow me to repeat your order. Putra: Yes, please.	Komang: Sekarang saya akan menghitung makanan yang barusan Kak Putra pesan. Putra: Oh, iya.
Macaket	https://dictionary.basabali.org/Macaket	https://www.youtube.com/embed/33nNYlChieI?	Uling ija kaden tekan anginne, jeg nglinus di tengah Kamar 21. Jejeh lantas ia ajaka makejang. Buku ane bacana saget magejeran lan makeber. Uli bukune ento pesu raksasa-raksasa ane gobane serem. Makesiab lan kabilbil timpal-timpalne Luh Ayu Manik sada makita malaib. Nanging, makejang mamegeng cara togog tusing bisa nindakang batis. Keto masih I Wayan ajak I Made makita mageluran ka sisi. Nanging bibihne macaket sing nyidaang ngomong. “Eda ngomong liu, tongosang ibane dini, ne ajak timpal nyaine!” Keto raksasane mamunyi bangras.	Who knows where it came from, but suddenly there was a strong wind which swirled around 'Room 21' and they were gripped with fear. The book they were reading shook and flew about the room. Horrid demons appeared from the pages of the book. Luh Ayu Manik’s friends were shocked and confused and wanted to run away. But they couldn’t move. They were like statues and couldn’t move their feet. Also I Wayan and I Made wanted to call out but their lips were sealed and they couldn’t speak. “Don't say anything – you will remain here … with your friends,” bellowed the demon.	Entah dari mana datangnya, angin kencang tiba-tiba berhembus di Kamar 21. Mereka semua ketakutan. Buku yang dibaca tiba-tiba bergetar dan terbang. Dari buku-buku itu keluarlah raksasa-raksasa yang rupanya seram. Teman-teman Luh Ayu Manik seketika terkejut dan bingung sembari ingin lari. Akan tetapi, mereka tidak bisa bergerak seperti patung, tidak bisa melangkahkan kaki. Begitu juga I Wayan dan I Made ingin berteriak ke luar, tetapi bibirnya terkatup tidak mampu berbicara. “Jangan banyak bicara, diamlah kalian di sini, ini ajak temanmu!” Ujar para raksasa tersebut kasar.
Macaling	https://dictionary.basabali.org/Macaling	https://www.youtube.com/embed/yVdXceAdbWc?	Saget gumine suba peteng dedet. Luh Ayu Manik lan Putu Nita suba pada majanji lakar mabalih ogoh-ogoh ka marga gedene. Ngenggalang Luh Ayu Manik mapayas lan makamen lantas ngalih Putu Nita jumahne. Neked di margane, saget suba rame anake mabalih ogoh-ogoh. Ngon lan jejeh ajaka dadua nepukin ogoh-ogoh ane gobane aeng-aeng cara raksasa, macaling renggah, mabok gumbrang-gambring, lan makuku lantang-lantang. Saja mirib goba aeng ogoh-ogohe ento bisa ngaenang sarwa butane jejeh. Keto masih suryak-suryak truna-trunane marasa liang ritatkala negen ogoh-ogohe, ane katimpalin baan munyin gamelan blaganjure.	The day became night. Luh Ayu Manik and Putu Nita made a promise that they would watch the ogoh-ogoh on the main road. Luh Ayu Manik quickly put on makeup and got dressed in a sarong and then went to Putu Nita’s house to meet her. When they got to the main road, there were already a lot of people there wanting to see the ogoh-ogoh. They were amazed but also frightened to see the ogoh-ogoh which looked sinister like giants with long, pointed tusks, messy hair and long nails. Maybe it's true that those scary faces of the ogoh-ogoh can make evil spirits afraid. And the cheers of the young people who were happy carrying the ogoh-ogoh were accompanied by the sounds of gamelan.	Tidak terasa dunia sudah gelap. Luh Ayu Manik dan Putu Nita sudah berjanji akan menonton ogoh-ogoh di jalan raya. Luh Ayu Manik dengan cepat berhias, menggunakan kain, lalu mencari Putu Nita ke rumahnya. Sesampai di jalan, ternyata jalanan sudah ramai oleh warga yang ingin menonton ogoh-ogoh. Heran sekaligus takut mereka berdua melihat ogoh-ogoh yang rupanya seram seperti raksasa, bertaring panjang dan runcing, berambut berantakan. dan berkuku panjang-panjang. Mungkin benar, wajah ogoh-ogoh yang seram itu bisa menyebabkan para makhluk halus yang jahat menjadi takut. Tambahan pula adanya sorak-sorai para pemuda yang merasa senang pada saat memikul ogoh-ogoh diiringi suara blaganjur.
Macan	https://dictionary.basabali.org/Macan	https://www.youtube.com/embed/RpOdGFvK9f4?	Suba tawanga bapane kalah matajen, nu masih I Gede Putra bani nagihin pipis. Pantes suba bapane gedeg. Ia buka nundunin macan medem.	Gede Putra knew that his father lost on cock fighting but he was still dare to ask for some money from him. No wonder if his father was totally upset. Just like awakening a sleeping tiger.	Sudah tahu ayahnya kalah dalam sabungan ayam, masih juga Gede Putra berani meminta uang. Pantas sudah ayahnya marah. Ia seperti membangunkan harimau tidur.
Macanda	https://dictionary.basabali.org/Macanda	https://www.youtube.com/embed/_-pnsVIHgOc?	Buka cicinge macanda, palalianan ane prebutina teken I Putu ajak I Made pamuputne ngranayang ieg.	Like puppies playing, what started as a playful contest for a toy between Putu and Made ended up in a fight.	Seperti anjing bercanda, mainan yang diperebutkan Putu dengan Made pada akhirnya menyebabkan pertengkaran.
Macek	https://dictionary.basabali.org/Macek	https://www.youtube.com/embed/woYf1qQQFRQ?	Limanné metatu dugas macek paku di temboké.	His hand was injured when he stuck a nail on the wall.	Tangannya terluka ketika menancapkan paku di tembok.
Macelep	https://dictionary.basabali.org/Macelep	https://www.youtube.com/embed/nQSM1NMFixY?	Galahe sube jam dasa lebih seprapat peteng, munyin motor magerengan macelep mulihan. Encol Men Budi nyeeb jendela. Tepukine lantas i De Budi tuun uling sepeda motor. dilanjutkan di sini: http://dictionary.basabali.org/Magerengan_-_Purwaka	It was 10.15 at night and the sound of a motorbike entering the yard could be heard. Men Budi quickly peered through the window. She saw De Budi getting off the bike. Continued here: http://dictionary.basabali.org/Magerengan_-_Background	Waktu sudah menunjukkan jam 10 malam, suara motor terdengar masuk ke rumah. Cepat-cepat Men Budi menengok lewat jendela. Terlihat De Budi turun dari sepeda motor. dilanjutkan di sini: http://dictionary.basabali.org/Magerengan_-_Pendahulan
Macograh	https://dictionary.basabali.org/Macograh	https://www.youtube.com/embed/kPCyAsg2-oE?	Ia macograh ajak timpalné di sekolah.	He quarreled with friends at school.	Ia bertengkar dengan teman di sekolahnya.
Madaar	https://dictionary.basabali.org/Madaar	https://www.youtube.com/embed/o8sQsOn8pZ4?	“Gedebong goyang demen gati di Bali. Wenten saking Swiss, Amrik, jak Itali. Demen madaar nasi misi sambel matah. Yen lawar barak to wantah kapah-kapah.”	-	“Gedebong goyang senang sekali di Bali. Ada yang dari Swiss, Amrik, dan Itali. Doyan makan nasi berisi sambel matah. Kalau lawar barak itu jarang-jarang.”
Madaaran	https://dictionary.basabali.org/Madaaran	https://www.youtube.com/embed/AmkKdSZ8zN0?	Yen nuju Saniscara kene, Luh Ayu Manik maan selah madaaran bareng-bareng tengaine ajak memenne. Disubane masalin baju, ia ngojog paon, memenne suba ngantiang ditu. Jemaka nasine, lan ia madaaran sambilanga nutur ajak memenne. Luh Ayu Manik ngorahang isin kenehne, yen Reditene buin mani ia dot nutug memenne ka Peken Anyar. Memenne maanggutan. Luh Ayu Manik girang kenehne. Suud madaaran ia cara biasane macelep ka Kamar 21.	On Saturdays, Luh Ayu Manik was able to have lunch with her mother. After changing out of her clothes, she went to the kitchen where her mother was waiting. She helped herself to some food and ate it while chatting with her mother. She told her mother of her plan to go to the market with her the following day, being a Sunday. Her mother nodded in approval. Luh Ayu Manik was so happy. After lunch she went to 'Room 21' as usual.	Pada hari Sabtu seperti ini, Luh Ayu Manik mendapat kesempatan untuk makan bersama dengan ibunya. Setelah mengganti baju, ia menuju dapur, ibunya telah menunggu di sana. Ia mengambil nasi, dan ia makan sambil bercerita dengan ibunya. Luh Ayu Manik menceritakan niatnya pada hari Minggu esok ia ingin mengikuti ibunya ke Pasar Anyar. Ibunya mengangguk. Luh Ayu Manik bahagia hatinya. Setelah makan, seperti biasa ia masuk ke Kamar 21.
Madagang	https://dictionary.basabali.org/Madagang	https://www.youtube.com/embed/VwHNCNele00?	Ten kenyel yen..madagang setiap semengan nika, Ibu?	You're not tired if...you sell every morning, madam?	Tidakkah lelah kalau..berjualan setiap pagi itu, Ibu?
Madagang	https://dictionary.basabali.org/Madagang	https://www.youtube.com/embed/P_iFyo-u1XI?	Memen tiange mangkin..kari madagang di Tukad Campuhan, wastan	My mother now...is still selling at Campuhan River.	Ibu saya sekarang..masih berjualan di Sungai Campuhan, nam
Madaging	https://dictionary.basabali.org/Madaging	https://www.youtube.com/embed/9pUUo2xfav8?	Guna: Kenken carane ngae..ngarya bubuh beras, Bu? Wayan: E..ane.. ping pertama ngae basan bubuh. Tiang ngae saur. Saur nika ma..lakar aji nyuh madaging basa lengkap. Gongseng tiang a duang jam, malih incuk tiang. (Su)ba kenten, benjangane jam telu tiang ampun bangun, ngae dagangan. Bubuhe nika..yen akilo, telung cedok tengah..yehne, baasne akilo. Tiang ngae bubuh duang kilo. Guna: Mm. Ampun kenten? Wayan: Ampun kenten, setengah jam.. ampun lebeng nasi, daging tiang kelapa. Guna: O nika manten carane ngae bubuh? Wayan: Nggih, men nak madaging jangan peda. Guna: Mm.	Guna: How do you make rice porridge? Wayan: er ... first I make the spice mix for the porridge. I make serundeng (mixed coconut and spices). Serundeng is made from coconut mixed with a number of spices. I roast the coconut for two hours and then I pound it. Then, the next day I get up at 3am to go selling. The porridge ..... for one kilo of rice I use three and a half scoops of water .... for one kilo of rice. (With that) I make 2 kilos of porridge. Guna: And after that? Wayan: Then, after half an hour, the rice is cooked ... and I add the coconut. Guna: Oh ... so that's how to make rice porridge. Wayan: Yes ... and people like to add vegetables. Guna: OK	Guna: Bagaimana carannya membuat bubur beras, Bu? Wayan: E..yang.. kesatu buat bumbu bubur. Saya membuat serundeng. Serundeng itu dibuat dari kelapa berisi bumbu lengkap. Saya gongseng dua jam, lagi saya tumbuk. Sesudah begitu, besoknya jam tiga saya sudah bangun tidur, membuat dagangan. Buburnya itu..kalau satu kilo, tiga setengah gayung..airnya, berasnya sekilo. Saya membuat bubur dua kilo. Guna: Mm. Sesudah begitu? Wayan: Sesudah begitu, setengah jam.. sudah matang nasi, saya isi kelapa. Guna: O itu saja caranya membuat bubur? Wayan: Ya, terus orang berisi sayur juga. Guna: Mm.
Madaging	https://dictionary.basabali.org/Madaging	https://www.youtube.com/embed/YZpIicRpYnU?	Niki mawasta canang sari, madaging sekar, mako, pamor, miwah asepan. Suksma.	It is called canang sari, contain flowers, tobacco, lime betel and incense. Thank you.	Ini namanya canang sari, berisi bunga, tembakau, kapur sirih dan dupa. Terima kasih.
Madan	https://dictionary.basabali.org/Madan	https://www.youtube.com/embed/zr49y_ywelo?	Pianak ane kelihan madan Ni Bawang, ane cerikan madan Ni Kesuna. Akuren ngoyong kone di desane. Sawai-wai geginane tuah maburuh ka uma.	The eldest name is Ni Bawang, the youngest name is Ni Kesuna. The husband and wife lived in the village. They worked the ricefield everyday.	Anak yang sulung bernama Ni Bawang, yang bungsu bernama Ni Kesuna. Sepasang suami istri tersebut konon tinggal di desanya. Sehari-hari pekerjaan mereka sebagai buruh di sawah.
Maduwe	https://dictionary.basabali.org/Maduwe	https://www.youtube.com/embed/UPbiPynyFsk?	Tiang madue hobi nyurat lan ngwacen puisi tresna. Puput.	I have hobbies of writing and reading love poems. Done.	Saya punya hobi menulis dan membaca puisi cinta. Selesai.
Maduwe	https://dictionary.basabali.org/Maduwe	https://www.youtube.com/embed/hCBmR8LmNhA?	Nengah: Niki…adan tiang Nengah Sandat. E..umur tiang wau tiga puluh empat tahun. Tiang maduwe anak cerik kalih. Ane..pertama ampun SMP.	Nengah: ... my name is Nengah Sandat. er ... I am just 34 years old. I have two children. The ... first is already in Junior High School.	Nengah: ini…nama saya Nengah Sandat. E..umur saya baru tiga puluh empat tahun. Saya punya anak kecil dua. Yang..pertama sudah SMP.
Mael	https://dictionary.basabali.org/Mael	https://www.youtube.com/embed/sTlep9S2icg?	Genah tiange ring Jalan Seroja, gang Anggada nomer limolas. Ayu: Maal nika nggih ongkos taksine?	My place is at Seroja street, alley Anggada number fifteen. Ayu: Is the taxi's fare expensive?	Tempat saya di Jalan Seroja, gang Anggada nomor lima belas. Ayu: Mahal, tidak, ongkos taksinya?
Maentegan	https://dictionary.basabali.org/Maentegan	https://www.youtube.com/embed/Y0zuThB1h54?	Ipun maentegan sesampunyané nunas.	She/he take a rest after eating	Dia istirahat sesudah makan.
Magae	https://dictionary.basabali.org/Magae	https://www.youtube.com/embed/VNZlaWKqRsY?	E..bapa tiange magae ngukir, uling ngukir kayu, ngukir…..batu padas, ajak e..ngukir bias melela.	Eh...my father's work is carving, from carving wood, to carving...limestone, and, eh...carving black sand.	E..bapak saya kerjanya mengukir, dari mengukir kayu,mengukir…..batu padas, dan e..mengukir pasir hitam.
Magae	https://dictionary.basabali.org/Magae	https://www.youtube.com/embed/OxdfPby-Vz4?	Dija magae?	Where do you work?	Kerja di mana?
Magantung	https://dictionary.basabali.org/Magantung	https://www.youtube.com/embed/DvVHOlcB0Xg?	Buka magantung bok akatih, ibu ngurip tiang saking ayunan kanti kelih.	Like relies on one strand of hair, I was brought up by my mother from the cradle till adulthood.	Seperti bergantung pada sehelai rambut, Ibu menghidupi saya dari ayunan sampai dewasa.
