page_title	page_url	video_url	balinese	english	indonesian
Jaen	https://dictionary.basabali.org/Jaen	https://www.youtube.com/embed/2rVSUPt2Q9A?	Buih…jaen sajaan. Ditolak sama dadong.	Woow… enak sekali. Ditolak sama nenek.	Woow…that’s delicious. Grandma rejected it.
Jaen	https://dictionary.basabali.org/Jaen	https://www.youtube.com/embed/AsgzAMmgZf8?	Dedaarane jeg jaan-jaan.	The important thing is that the food is delicious.	Makanannya pokoknya enak-enak.
Jagal	https://dictionary.basabali.org/Jagal	https://www.youtube.com/embed/Yqtk3X7ofRo?	Ia dadi jagal.	He became a slaughterer.	Ia menjadi tukang potong hewan.
Jagat	https://dictionary.basabali.org/Jagat	https://www.youtube.com/embed/q_m6l-scArk?	Raris, dugas pratisentana undagan kaping empat, wenten biyuta, sane ngawinang raris ida ngungsi ka jagat Buleleng.	Then, in the 4th generation, there was a separation, which lead to people to take refuge to Buleleng area.	Kemudian, saat keturunan keempat, terjadi perang, yang kemudian menyebabkan beliau mengungsi ke daerah Buleleng.
Jagate	https://dictionary.basabali.org/Jagate	https://www.youtube.com/embed/TzJmvt3TsF4?	"Buin manine, neked di sekolahan Luh Ayu Manik lantas nuju ruang kelas. Ditu ia mapapasan teken gurune, Pak Budiadnyana. ""Om Suastiastu, Pak,"" Luh Ayu Manik nyapatin gurune. ""Om Suastiastu, Luh. Kenapa, Luh?"" Pak Budi nyautin sinambi matakon. ""Pak, tiang jagi mataken indik plastik. Ibi tiang nepukin di tipine, wenten iklan sane ngorahin apang iraga nguangin kone nika nganggon plastik, napi sane makada, Pak?"" ""Oh kene, Luh, anak jani mula pemerintahe ngorahin apang iraga nunain nganggon plastik utawi kresek. Krana plastik totonan yen kakutang ngawag bisa ngaenang jagate cemer, bene di pasihe masi cemer, lan plastik keweh nyag. Tusing cara don kayu ane enggal nyag,"" keto Pak Budi nlatarang."	"The next day, when she arrived at school, Luh Ayu Manik headed straight for her classroom. On the way, she ran into her teacher, Pak Budiadnyana. Luh Ayu Manik greeted her teacher: ""Om Suastiastu, sir.” ""Om Suastiastu, Luh,” Pak Budi replied and asked: “What’s up, Luh?” ""Sir, I want to ask you about plastic. Yesterday I saw an ad on TV that stated we should reduce the use of plastic. Why is that, sir?"" ""Oh, it’s like this, Luh. Right now the Government is calling on us to reduce the use of plastic and plastic bags. This is because plastic, if dumped thoughtlessly, can pollute the environment, poison the fish in the ocean and it takes a long time to decompose. This is unlike the leaves of trees that break down quickly."" explained Pak Budi."	Esoknya, sesampainya di sekolah, Luh Ayu Manik langsung menuju ke ruang kelas. Saat itulah Ia berpapasan dengan gurunya, Pak Budiadnyana. “Om Suastiastu, Pak,” Luh Ayu Manik lebih dulu memberi salam. “Om Suastiastu, Luh. Kenapa, Luh? Pak Budi membalas salam sambil bertanya. “Pak, saya hendak bertanya tentang plastik. Kemarin saya lihat di televisi, ada pesan iklan agar kita mengurangi penggunaan plastik. Kenapa begitu, Pak?” “Oh begini, Luh, sekarang pemerintah menghimbau agar kita mengurangi penggunaan plastik atau tas kresek. Oleh karena plastik itu jika dibuang sembarangan bisa menyebabkan lingkungan menjadi kotor, ikan di laut juga teracuni, dan plastik itu sulit terurai. Tidak seperti daun pepohonan yang cepat terurai,” demikian Pak Budi menjelaskan.
Jagi	https://dictionary.basabali.org/Jagi	https://www.youtube.com/embed/KgfCP5S3GII?	Adi, nak ngudiang dadi dini? Tiang jagi mabakti ring Purane driki.	Hey Di, what are you doing here? I am going to pray at the temple here.	Eh Adi, sedang apa di sini? Saya hendak sembahyang di pura yang ada di sini.
Jagi	https://dictionary.basabali.org/Jagi	https://www.youtube.com/embed/PwYwtlDNQ6Y?	Ping kalih, kurenan tiang mawasta Nyoman Punduh. Mangkin jagi makarya ukiran pese.	-	Ke dua, suami saya bernama Nyoman Punduh. Sekarang akan mengerjakan ukiran pasir hitam.
Jagur	https://dictionary.basabali.org/Jagur	https://www.youtube.com/embed/5VGwe0Hbdys?	Jagur nas ci!	I'll hit you in the head!	Tak pukul kepalamu!
Jai	https://dictionary.basabali.org/Jai	https://www.youtube.com/embed/_J-25x_T8bM?	Malumbang duang jai.	Two fingers wide.	Lebarnya dua jari.
Jailina	https://dictionary.basabali.org/Jailina	https://www.youtube.com/embed/4Rq_EfL-8HU?	Jailina cicingné.	The dog is disturbed.	Diganggunya anjingnya.
Jaja	https://dictionary.basabali.org/Jaja	https://www.youtube.com/embed/9OIDvsxCCSk?	Om Swastiastu. Nyanggra rahina Saraswati dinane mangkin, titiang makarya canang raka ajengan madaging raka, taluh, penek, lan saur, jaja, sekar amatra, lan kukus arum.	Peace, Happy Saraswati day, I have a canang raka (medium offering) containing food of eggs, fruits, dried grated coconut, cakes, some flowers, and kukus arum incense.	Om Swastyastu, Selamat hari raya Saraswati, saya disini membuat canang raka (persembahan sederhana) makanan berisi dari telur, aneka buah, kelapa parut kering, kue, bunga, dan dupa kukus arum.
Jakanan	https://dictionary.basabali.org/Jakanan	https://www.youtube.com/embed/xjBv8sRMFbQ?	Ngelah baas jakanan limang dina.	Having enough rice to cook five days.	Mempunyai beras cukup untuk ditanak lima hari.
Jakti	https://dictionary.basabali.org/Jakti	https://www.youtube.com/embed/p77lBClvO-Y?	Shinta: Para tamune seneng majemuh taler nglangi ring segarane. Putra: Jakti melah pesan segarane.	Shinta: Our guests really enjoy sun bathing and swimming on our beach. Putra: It is truly a beautiful beach.	Shinta: Para tamu gemar berjemur juga berenang di pantainya. Putra: Sungguh bagus sekali pantainya.
Jala-jala	https://dictionary.basabali.org/Jala-jala	https://www.youtube.com/embed/kgMkM8YBYYI?	Drika wénten jala-jala.	There are spider webs.	Disana ada jaring laba-laba.
Jam	https://dictionary.basabali.org/Jam	https://www.youtube.com/embed/xQ9lUobYP9U?	Yoga: Punapi, Ayu jagi sareng mrika? Ayu: Oh, nggih dados taler, Beli. Jam kuda nika jagi berangkat? Yoga: Jam pitu semengan.	Yoga: So Ayu, are you going there? Ayu: Oh, yes that is a possibility. What time do you want to leave? Yoga: Seven o'clock in the morning.	Yoga: Kenapa, Ayu mau ikut ke sana? Ayu: Oh, ya boleh juga, Kak. Jam berapa rencananya berangkat? Yoga: Jam tujuh pagi.
Jaman	https://dictionary.basabali.org/Jaman	https://www.youtube.com/embed/WpXC8yxFQBk?	Jaman sakadi mangkin, makasami bahan alamine punika dados kaanggen ngaryanin barang seni, nggih?	Nowadays, all natural products can be used for making handicrafts, right?	Zaman seperti sekarang, semua bahan alami tersebut bisa dipakai membuat barang seni, ya?
Jamang	https://dictionary.basabali.org/Jamang	https://www.youtube.com/embed/umzLzsQpF6c?	Ia meli jamang.	She bought a cloth for women's breastplate.	Ia membeli kain penutup dada wanita.
Jambak	https://dictionary.basabali.org/Jambak	https://www.youtube.com/embed/dcyzYnBdKtY?	Jambak boké.	Pull the hair.	Tarik rambutnya.
Jambat	https://dictionary.basabali.org/Jambat	https://www.youtube.com/embed/HiwiOM8eOHM?	Sampun jambat.	It's far away.	Sudah jauh.
Jampana	https://dictionary.basabali.org/Jampana	https://www.youtube.com/embed/Iv3t6GK7Z5g?	Drika wénten jampana.	There is a stretcher.	Disana ada tandu.
Jamur papung	https://dictionary.basabali.org/Jamur_papung	https://www.youtube.com/embed/t_8hIoN4AIU?	Ditu ada jamur papung.	There is mushroom cow dung.	Disana ada jamur kotoran sapi.
Jang	https://dictionary.basabali.org/Jang	https://www.youtube.com/embed/4EsOhC28eU4?	Yadistun ia tamatan sarjana, sakewala ia jemet pesan nulungin warga desane magarapan. Buka sampate, dadi jang di luanan, dadi masih jang di tebenan.	Although he graduated from university, he avidly helps villagers doing community work. Just as a broom which can be placed inside and outside of a room (this refers to a person who can do all kinds of jobs, will cheerfully do any sort of work).	Walaupun ia tamatan sarjana, ia rajin sekali membantu warga desanya bekerja. Seperti sapu, bisa ditaruh di hulu, bisa juga ditaruh di hilir.
Jangan	https://dictionary.basabali.org/Jangan	https://www.youtube.com/embed/9pUUo2xfav8?	Guna: Kenken carane ngae..ngarya bubuh beras, Bu? Wayan: E..ane.. ping pertama ngae basan bubuh. Tiang ngae saur. Saur nika ma..lakar aji nyuh madaging basa lengkap. Gongseng tiang a duang jam, malih incuk tiang. (Su)ba kenten, benjangane jam telu tiang ampun bangun, ngae dagangan. Bubuhe nika..yen akilo, telung cedok tengah..yehne, baasne akilo. Tiang ngae bubuh duang kilo. Guna: Mm. Ampun kenten? Wayan: Ampun kenten, setengah jam.. ampun lebeng nasi, daging tiang kelapa. Guna: O nika manten carane ngae bubuh? Wayan: Nggih, men nak madaging jangan peda. Guna: Mm.	-	Guna: Bagaimana carannya membuat bubur beras, Bu? Wayan: E..yang.. kesatu buat bumbu bubur. Saya membuat serundeng. Serundeng itu dibuat dari kelapa berisi bumbu lengkap. Saya gongseng dua jam, lagi saya tumbuk. Sesudah begitu, besoknya jam tiga saya sudah bangun tidur, membuat dagangan. Buburnya itu..kalau satu kilo, tiga setengah gayung..airnya, berasnya sekilo. Saya membuat bubur dua kilo. Guna: Mm. Sesudah begitu? Wayan: Sesudah begitu, setengah jam.. sudah matang nasi, saya isi kelapa. Guna: O itu saja caranya membuat bubur? Wayan: Ya, terus orang berisi sayur juga. Guna: Mm.
Janggar ulam	https://dictionary.basabali.org/Janggar_ulam	https://www.youtube.com/embed/c9OJbK9MOeU?	Ring tanah sane malinggah a hektar niki sampun katandur tigang ngatus sanga siki sarwa taru pramana, minakadi punyan delima putih, janggar ulam, lan jempiring.	In this one hectare of land we planted three hundred ninety-one (391) herbs, such as pomegranates, bay leaves, and gardenia.	Di tanah yang luasnya satu hektar ini sudah ditanami tiga ratus sembilan puluh satu (391) bermacam tanaman herbal, antara lain pohon delima putih, salam, dan jempiring.
Janggaran	https://dictionary.basabali.org/Janggaran	https://www.youtube.com/embed/WZnCwTYo6vc?	Siap janggaran.	The (male) chicken is still wrapped.	Ayam (jantan) yang masih berbalung.
Jangkak-jongkok	https://dictionary.basabali.org/Jangkak-jongkok	https://www.youtube.com/embed/k1dEhcHtKQ0?	Ngudiang ditu jangkak-jongkok ?	Why is there squatting?	Kenapa di sana berjongkok-jongkok ?
Jangkeh	https://dictionary.basabali.org/Jangkeh	https://www.youtube.com/embed/_Gqg6F58swc?	Bangkiangné jangkeh.	His waist is stiff.	Pinggangnya kaku.
Jangkep	https://dictionary.basabali.org/Jangkep	https://www.youtube.com/embed/LK2d_L08oXE?	Boni: Beli wenten ngadol gambar peta Sanur, nggih? Ketut: Wenten. Peta sane jangkep ajinne 22.000 (dua likur tali).	Boni: Brother, do you happen to sell the map of Sanur, yes? Ketut: I have. The folded map cost 22,000 (twenty-two thousands).	Boni: Kakak menjual peta daerah Sanur, ya? Ketut: Ada. Peta yang lengkap harganya 22.000 (dua puluh dua ribu).
Jangkong	https://dictionary.basabali.org/Jangkong	https://www.youtube.com/embed/cSZlHETVhXM?	Ento madan jangkong.	It's called hip.	Itu bernama pinggul.
Janji	https://dictionary.basabali.org/Janji	https://www.youtube.com/embed/CWVM5gT1OGc?	Calon anggota dewane ento saling paluihin ngobral janji, sakewala cara sera panggang sera tunu, disubane maan tongos ane melah engsap teken masyarakat.	Candidates for senate each flaunt the most extravagant promises. Yet, like roasted shrimp paste and grilled shrimp paste, they forgot what their promised once they got their seat (said of a situtaion in which the result of two diffrent actions is the same).	Calon anggota dewan tersebut berlomba mengobral janji sebagus-bagusnya. Akan tetapi, seperti terasi dipanggang terasi dibakar, sesudah mendapat tempat yang bagus, lupa pada masyarakat.
Janteng	https://dictionary.basabali.org/Janteng	https://www.youtube.com/embed/gnNOcDlWov0?	Janteng uat baongné.	Strain my neck muscles.	Tegang urat leherku.
Jantengang	https://dictionary.basabali.org/Jantengang	https://www.youtube.com/embed/yyyq8JBmYGs?	Jantengang talin kendangé.	Tense the drum rope.	Tegangkan tali kendang itu.
Jantos	https://dictionary.basabali.org/Jantos	https://www.youtube.com/embed/XQRYwpWjDVg?	Komang: Jantos jebos nggih, tiang jagi ngambil menune dumun. Putra: Nggih, suksma.	Komang: Please wait a moment, I will get the menu for you. Putra: Yes, thank you.	Komang: Tunggu sebentar, ya, saya mau ambilkan daftar menunya dulu. Putra: Iya, terima kasih.
Jarag	https://dictionary.basabali.org/Jarag	https://www.youtube.com/embed/uRFunMfYzVI?	Méongé jarag cicing.	The dog is chased by the cat.	Kucing itu dikejar anjing.
Jaran	https://dictionary.basabali.org/Jaran	https://www.youtube.com/embed/Mg6GkQj5VTs?	Dugase enu matunangan mula saja ia jatu tresna ulihan kajegegan kurenane. Nanging ia mara nyesel disubane nawang solah kurenane ane demen mamotoh. Buka lunyig-lunyigan tain jaran, tengahne pesak.	When they were still in engage, he was truly in love with his girl friend's beauty. Unfortunately, he regretted when he knew that his wife loved gambling. Just like horses poop which is smooth outside but rough inside (used for a person who is good looking but behaves badly).	Saat masih berpacaran, memang betul ia benar-benar cinta karena kecantikan istrinya. Namun, ia baru menyesal sesudah mengetahui tabiat istrinya yang suka berjudi. Seperti selicin-licinnya kotoran kuda, di dalamnya kasar.
Jaran guyang	https://dictionary.basabali.org/Jaran_guyang	https://www.youtube.com/embed/Uf4iw8ROy0c?	Ia kena jaran goyang.	She was exposed to black magic which caused people to get drunk in love.	Ia terkena ilmu hitam yang menyebabkan orang mabuk cinta.
Jaruh	https://dictionary.basabali.org/Jaruh	https://www.youtube.com/embed/ZoMeY2K9T6k?	Munyi jaruh.	Obscene words.	Kata-kata cabul.
Jarupih	https://dictionary.basabali.org/Jarupih	https://www.youtube.com/embed/DfZOEMnfdLc?	Ia negak di jarupih.	He sat on the deck of the ship.	Ia duduk di geladak kapal.
Jatah	https://dictionary.basabali.org/Jatah	https://www.youtube.com/embed/ho0BcclUmAQ?	Tiang saking Tabanan, driki ring Jimbaran ngadol jatah babi anggen pangupa jiwa.	I am from Tabanan, here in Jimbaran, selling pork satay to earn for a living.	Saya dari Tabanan, disini di Jimbaran menjual sate babi sebagai nafkah/mata pencaharian.
Jatu	https://dictionary.basabali.org/Jatu	https://www.youtube.com/embed/cbu8LZ5VdbU?	Mirahé ené pinaka jatu.	This gem is the core.	Permata ini sebagai inti.
Jeem	https://dictionary.basabali.org/Jeem	https://www.youtube.com/embed/djDaYlmigKA?	Umah jeem.	The house is dark.	Rumah dalam keadaan gelap.
Jegah	https://dictionary.basabali.org/Jegah	https://www.youtube.com/embed/Qk8P9invOyU?	Nasi apiring jegah.	Rice a full plate.	Nasi sepiring penuh.
Jegeg	https://dictionary.basabali.org/Jegeg	https://www.youtube.com/embed/QI_rxIq87co?	Bih, jegeg sajan puk. Nyen ento anak luh jegeg ane negak di bucu?	Wow, she's very beautiful. Who is the beautiful woman sitting in the corner?	Wah, cantik sekali. Siapa perempuan cantik yang duduk di sudut itu?
Jegjegang	https://dictionary.basabali.org/Jegjegang	https://www.youtube.com/embed/XT6FXyyWX3g?	Jegjegang awaké.	Straighten up.	Tegakkan badannya.
Jejagaan	https://dictionary.basabali.org/Jejagaan	https://www.youtube.com/embed/SwPd-sfFoP8?	Tumanang baasé anggon jejagaan di masan teraké.	Leave the rice to stock up for the dry season.	Sisakan beras itu untuk persediaan waktu musim paceklik.
Jejambalan	https://dictionary.basabali.org/Jejambalan	https://www.youtube.com/embed/5v6BMZNUfA8?	Adinné anggona jejambalan.	His sister used the game.	Adiknya dipakai permainan.
Jejambulan	https://dictionary.basabali.org/Jejambulan	https://www.youtube.com/embed/bPCIy4Va8Zg?	Liu ada jejambulan.	Many are crested.	Banyak ada bentuk jambul.
Jejarahan	https://dictionary.basabali.org/Jejarahan	https://www.youtube.com/embed/X69mcnlLTpM?	Ditu ada jejarahan.	There is booty.	Disana ada barang rampasan.
Jejeh	https://dictionary.basabali.org/Jejeh	https://www.youtube.com/embed/zbkvzjVdxZQ?	Ombake gede sajan, adin tiange jejeh.	The wave is huge, my little sister is afraid.	Ombaknya besar sekali, adik saya takut.
Jejeh-jejehan	https://dictionary.basabali.org/Jejeh-jejehan	https://www.youtube.com/embed/PojNdQUNpKw?	Jalma jejeh-jejehan.	Timid person.	Orang penakut.
Jejeng	https://dictionary.basabali.org/Jejeng	https://www.youtube.com/embed/Mh7d6mcUSLM?	Baongné jejeng.	His neck is stiff.	Lehernya kaku.
Jejerang	https://dictionary.basabali.org/Jejerang	https://www.youtube.com/embed/NAQxyvaGw6w?	Jejerang pakayunané.	Enforce (strengthen) faith.	Tegakkan (kuatkan) iman.
Jekjek	https://dictionary.basabali.org/Jekjek	https://www.youtube.com/embed/wSx9rnTLXh8?	Yening iraga dadi pemimpin patut ngemaang conto tekening masyarakat, apang ngidang ngupadi karahayuan, buka umbin sekapa, jekjek nyemingkin luung.	As a leader, we should lead by example to guide the people to ensure their prosperity, like the act of stomping the soil to ensure the yam will grow well.	Kalau kita jadi pemimpin sepatutnya memberikan teladan pada masyarakat agar bisa memperoleh keselamatan, seperti umbi gadung makin diinjak makin bagus.
Jeladi	https://dictionary.basabali.org/Jeladi	https://www.youtube.com/embed/oLpBn5WRVsM?	Driki wénten jeladi.	Here is the sea.	Disini ada laut.
Jele	https://dictionary.basabali.org/Jele	https://www.youtube.com/embed/H6uvnPsPifI?	Dadine, makejang soroh pepineh lan laksanan i ragane ane jele lakar kalukat apang dadi nirmala. Keto, Mbok?	Does that mean, all of the bad thoughts and deeds will be purified so that we become pure. Is that right, Sister?	Berarti, semua macam pikiran dan perbuatan kita yang buruk akan dibersihkan agar menjadi suci. Begitu, Kak?
Jelek	https://dictionary.basabali.org/Jelek	https://www.youtube.com/embed/6ZPZWNKmVTU?	Nggih, sakewanten sajeroning maosang seni, kocap nenten wenten sane pinih becik, nenten naler wenten sane pinih jelek.	Yes, when we talk about art, there is no such thing as the best or the worst.	Iya, akan tetapi berbicara soal seni, katanya tidak ada yang paling bagus, tidak ada juga yang paling jelek.
Jelijih	https://dictionary.basabali.org/Jelijih	https://www.youtube.com/embed/8IW5PnoCgBA?	Sari: Raris kasaringin malih, punika? Geg Diah: Nggih, kasaring nganggen bias lan jlijih utawi batu sane cenik-cenik.	Sari: It will be filtered again, right? Geg Diah: Yes, it is filtered with sand and small particles such as gravel.	Sari: Kemudian disaring kembali, begitu? Geg Diah: Iya, disaring menggunakan pasir dan kerikil atau batu kecil-kecil.
Jemak	https://dictionary.basabali.org/Jemak	https://www.youtube.com/embed/yaRlM8HmluY?	Dugas ada rapat unduk penggalian dana menahin banjare, I Made Rai ngusulang apang ngae bazar. Liu anake setuju dugase ento, sakewala ane magae ajak abedik. Buka linuhe ngidupang ibane. Makejang gaene jemaka, uli ngae kartu, kanti nyemak bazzar didiane.	On a meeting about fund raising to renovate the 'banjar', I Made Rai suggested to held a food bazzar. Many members agreed to do it, afterwards, only a few helped handling the bazzar. Sounds like an earthquake which happened by nature, Made Rai did all the job from making the coupons to deliver the food by himself.	Saat ada rapat perihal penggalian dana memperbaiki banjar, Made Rai mengusulkan agar membuat bazar. Banyak orang setuju saat itu, tapi yang bekerja sedikit. Seperti gempa menghidupkan dirinya sendiri, semua pekerjaan diambilnya, mulai dari membuat kartu, hingga mengambil bazar sendirian.
Jemaka	https://dictionary.basabali.org/Jemaka	https://www.youtube.com/embed/AmkKdSZ8zN0?	Yen nuju Saniscara kene, Luh Ayu Manik maan selah madaaran bareng-bareng tengaine ajak memenne. Disubane masalin baju, ia ngojog paon, memenne suba ngantiang ditu. Jemaka nasine, lan ia madaaran sambilanga nutur ajak memenne. Luh Ayu Manik ngorahang isin kenehne, yen Reditene buin mani ia dot nutug memenne ka Peken Anyar. Memenne maanggutan. Luh Ayu Manik girang kenehne. Suud madaaran ia cara biasane macelep ka Kamar 21.	On Saturdays, Luh Ayu Manik was able to have lunch with her mother. After changing out of her clothes, she went to the kitchen where her mother was waiting. She helped herself to some food and ate it while chatting with her mother. She told her mother of her plan to go to the market with her the following day, being a Sunday. Her mother nodded in approval. Luh Ayu Manik was so happy. After lunch she went to 'Room 21' as usual.	Pada hari Sabtu seperti ini, Luh Ayu Manik mendapat kesempatan untuk makan bersama dengan ibunya. Setelah mengganti baju, ia menuju dapur, ibunya telah menunggu di sana. Ia mengambil nasi, dan ia makan sambil bercerita dengan ibunya. Luh Ayu Manik menceritakan niatnya pada hari Minggu esok ia ingin mengikuti ibunya ke Pasar Anyar. Ibunya mengangguk. Luh Ayu Manik bahagia hatinya. Setelah makan, seperti biasa ia masuk ke Kamar 21.
Jemet	https://dictionary.basabali.org/Jemet	https://www.youtube.com/embed/vvJo9TI3Tac?	Ketut Santos Fernandez uli cerik jenek di Lampung. Uling cerik biasa tuturina ane serem-serem teken reramane. Gumi Bali ento tenget, kerana sabilang wai krama Baline jemet mabanten.	Ketut Santos Fernandez has lived in Lampung since he was a child. Since an early age his parents were always telling him about mystical things. The island of Bali is referred to as eery because every day, residents of Bali diligently perform prayers and offerings.	Ketut Santos Fernandez sejak kanak-kanak tinggal di Lampung. Semenjak usia dini selalu diceritakan hal yang mistis oleh orangtuanya. Pulau Bali disebut angker sebab setiap hari warga Bali rajin sembahyang dan menghaturkan banten.
Jemetang	https://dictionary.basabali.org/Jemetang	https://www.youtube.com/embed/MGwZt3v3r9k?	Jemetang ibané malajah.	Make yourself study.	Rajinkan dirimu belajar.
Jempaluk	https://dictionary.basabali.org/Jempaluk	https://www.youtube.com/embed/EB4zscDwkyM?	Ia meli jempaluk.	He bought young sour fruit.	Ia membeli buah asam muda.
Jemparing	https://dictionary.basabali.org/Jemparing	https://www.youtube.com/embed/LqnO58QpCKE?	Drika wénten jemparing.	There is an arrow.	Disana ada anak panah.
Jempe	https://dictionary.basabali.org/Jempe	https://www.youtube.com/embed/6RXG0l6-vyw?	Kumisné jempé.	His mustache is thick.	Kumisnya lebat.
Jempiring	https://dictionary.basabali.org/Jempiring	https://www.youtube.com/embed/O2yI0POsfBc?	I biang nanding canang sari medaging sekar jempiring	Mother makes daily Balinese Hindu offering ('canang') with gardenia flower in it.	Ibu membuat canang sari berisi bunga kaca piring.
Jemuh	https://dictionary.basabali.org/Jemuh	https://www.youtube.com/embed/lZ2H1SJ6pjQhttps?	Sesampune nika wau raris jemuh.	After that, let it dry under the sun.	Sesudah itu baru kemudian dijemur.
Jenek	https://dictionary.basabali.org/Jenek	https://www.youtube.com/embed/vvJo9TI3Tac?	Ketut Santos Fernandez uli cerik jenek di Lampung. Uling cerik biasa tuturina ane serem-serem teken reramane. Gumi Bali ento tenget, kerana sabilang wai krama Baline jemet mabanten.	Ketut Santos Fernandez has lived in Lampung since he was a child. Since an early age his parents were always telling him about mystical things. The island of Bali is referred to as eery because every day, residents of Bali diligently perform prayers and offerings.	Ketut Santos Fernandez sejak kanak-kanak tinggal di Lampung. Semenjak usia dini selalu diceritakan hal yang mistis oleh orangtuanya. Pulau Bali disebut angker sebab setiap hari warga Bali rajin sembahyang dan menghaturkan banten.
Jenggot	https://dictionary.basabali.org/Jenggot	https://www.youtube.com/embed/91XuQyn6GdY?	Selanjutnya adalah bulu yang ada pada bibir. Yang pertama ada kumis. Kumis ini bahasa balinya, ya, tetep kumis, ya. Yang ada di dagu namanya adalah jenggot.	"Next is the hair that grow around the lips. First we got moustache. In Balinese it is called ""kumis"". Then the one on the chin is ""jenggot""."	Selanjutnya adalah bulu yang ada pada bibir. Yang pertama ada kumis. Kumis ini bahasa balinya, ya, tetep kumis, ya. Yang ada di dagu namanya adalah jenggot.
