page_title	page_url	video_url	balinese	english	indonesian
Nabung	https://dictionary.basabali.org/Nabung	https://www.youtube.com/embed/5HE9veF9nB4?	Sabilang wai tiang nabung séket tali rupiah di koprasi.	Every day I save fifty thousand rupiah in a cooperative.	Setiap hari saya menabung lima puluh ribu rupiah di koperasi.
Nadah	https://dictionary.basabali.org/Nadah	https://www.youtube.com/embed/ys98gXza3iI?	Tiang ibi ngipi nolih raksasa nadah céléng.	I dreamed yesterday of seeing a monster prey on pigs.	Saya kemarin bermimpi melihat raksasa memangsa babi.
Nadahang	https://dictionary.basabali.org/Nadahang	https://www.youtube.com/embed/i6iieFmjTek?	Ketut nadahang lima nagih pipis sig méménné.	Ketut gave his hand, asking for money to his mother.	Ketut menadahkan tangan meminta uang kepada ibunya.
Nadak	https://dictionary.basabali.org/Nadak	https://www.youtube.com/embed/NKPWA4Fkr2Q?	Sabilang orahina masuk I Putu setata ngorahang sakit sirahne. Sakewala yening suba madaar nadak sara sakitne ilang buina terus nagih imbuh. Cara panglingsire ngorahang, gelem-geleman payuk, terus ia naar nasi.	Every time we ask Putu to go to school, he always says that he's got a headache. However, his headache is suddenly gone whenever he eats and he even asks for more. Just like what our elderly said, no matter how broken a rice pot is, it would always eats rice (said to a person who pretends to be sick, but who still eats a lot).	Setiap disuruh sekolah, Putu selalu bilang sakit kepalanya. Akan tetapi, kalau sudah makan tiba-tiba bilang sakitnya hilang, lagi terus minta tambah. Seperti tetua bilang, sakit-sakitnya periuk, terus ia makan nasi.
Nadongang	https://dictionary.basabali.org/Nadongang	https://www.youtube.com/embed/GV27YSXlvKg?	Prawartaka acarané suba nadongang nasi kotak lan jaja.	The event committee has provided rice box and snack.	Panitia acara sudah menyediakan nasi kotak dan jajan.
Nadtad	https://dictionary.basabali.org/Nadtad	https://www.youtube.com/embed/MRSoonp0QgU?	Mémé nadtad termos ka uma.	Mother is carrying a thermos to the ricefield.	Ibu menenteng termos ke sawah.
Nadtadang	https://dictionary.basabali.org/Nadtadang	https://www.youtube.com/embed/GvlecZhrsdk?	Ia negakin sepéda sambilanga nadtadang térmos di limané ané kiwa.	He rode a bicycle while carrying a thermos in his left hand.	Dia mengendarai sepeda sambil menentengkan termos di tangan kirinya.
Naen	https://dictionary.basabali.org/Naen	https://www.youtube.com/embed/HbTdnK_xIhI?	Tiang tusing naen ia lakar teka mai.	I didn't think he would come here.	Saya tidak mengira ia akan datang kemari.
Naenin	https://dictionary.basabali.org/Naenin	https://www.youtube.com/embed/btOvA0nTJAw?	Wayan: Tiang madan I Wayan Nirdon, saking Selat Tengah, Susut, Bangli. Tiang maduwe panak..kalih. Ampun kelas nem siki. E..dereng masuk ..asiki. Kegiatan tiang sehari-hari, tiang ngukir bias melela. E..tiang wenten pesenan ring timpal-timpal tiange. Wenten mesen gajah, wenten mesen guak, wenten mesen karang tapel. Kenten. Pun kenten.. Guna: Ngukir kayu, Pak, bisa? Wayan: Naenin dumun tiang ngukir kayu. Waktu pertamane nika tiang… ngukir kayu. Kayu pertamane, tiang. Guna:Mm.. Wayan: Ampun kenten, tiang terjun ke bias… ke bias. Guna: Oo…kenten. Napi ngranang terjun ke bias, Pak? Wayan: E…karena…e..kenten-nya lebih menjanjikan. Hasilnya lebih menjanjikan. Harian-ne pun kenten…nah molih lah akidik. Guna: O kenten. Nggih, nggih. Suksma, Pak, nggih.	Wayan: My name is I Wayan Nirdon and I’m from the village of Selat Tengah, Susut, Bangli. I have children … two. One is in 6th class in Elementary School. Er ... the other one is not at school yet. (As for) my daily activities …. I make black sand carvings*. Er ... I get orders for my friends. There are those who order elephants, there are those who order crows, there are those who order decorative ornaments for buildings. That’s how it is. That’s about it. Guna: What about wood carving? Can you do that? Wayan: I used to do wood carving. In the beginning I … carved wood. Wood was first for me. Guna: Hmmmm.. Wayan: But after that, I moved to sand …. to sand. Guna: Oh ... so that’s how it was. What caused you to take up sand carving? Wayan: Er … because (it was) more promising. The product promises (a better income). The daily rate (is better) too … yes I get a little more. Guna: Oh I see. Yes ... yes. Thank you. Black sand is mixed with cement and the mixture is intricately carved while still soft.	Wayan: Nama saya I Wayan Nirdon, dari Selat Tengah, Susut, Bangli. Saya punya anak..dua. Sudah kelas enam satu. E..belum sekolah..satu. Kegiatan saya sehari-hari, saya mengukir pasir hitam. E..saya ada pesanan di teman-teman saya. Ada yang pesan gajah, Ada yang pesan gagak, ada yang pesan karang tapel. Begitu. Sudah begitu.. Guna: Mengukir kayu, Pak, bisa? Wayan: Pernah dulu saya mengukir kayu. Waktu pertamanya itu saya… mengukir kayu. Kayu pertamannya, saya. Guna:Mm.. Wayan: Sudah begitu, saya terjun ke pasir… ke pasir. Guna: Oo…begitu.Apa yang menyebabkan terjun ke pasir, Pak? Wayan: E…karena…e..anunya lebih menjanjikan. Hasilnya lebih menjanjikan. Hariannya pun begitu…ya lebih dapat lah sedikit. Guna: O begitu. Ya, ya. Terima kasih, Pak, ya.
Naganin	https://dictionary.basabali.org/Naganin	https://www.youtube.com/embed/gKH29slAYRI?	Tumben Luh Ayu teka ka umahné Wayan. Prajani Wayan naganin jaja lan minuman ané jaen.	Luh Ayu came to Wayan’s house for the first time. Instantly Wayan provided snacks and good drinks.	Luh Ayu tumben datang ke rumahnya Wayan. Seketika Wayan menyediakan jajan dan minuman yang enak.
Nagih	https://dictionary.basabali.org/Nagih	https://www.youtube.com/embed/4JqiG895Mog?	Buka ngemuduhang tuak sekele, I Made Sutama ane dadi krama banjar nagih menahin awig-awig desa ane suba cumponinne teken banjare.	Like overdrinking palm wine, Made Sutama wants to improve a rule that has proven to be effective in his neighbourhood.	Seperti tergila-gila pada segelas tuak, Made Sutama yang hanya anggota banjar mau memperbaiki peraturan desa yang sudah cocok untuk banjar.
Nah	https://dictionary.basabali.org/Nah	https://www.youtube.com/embed/gk0DJw3U2io?	Ayu: Sing kenken. Tiang mangkin lakar ngae basan sambel matah malu. Yoga: Nah, Mai, Beli bareng nulungin.	Ayu: That’s okay. Now I will make the raw chili sauce first. Yoga: Okay, I will help.	Ayu: Tidak apa-apa. Sekarang saya akan membuat bumbu sambal matah terlebih dahulu. Yoga: Baik, mari, Kakak ikut membantu.
Nah	https://dictionary.basabali.org/Nah	https://www.youtube.com/embed/YjPf4u7W5vo?	Tiang mapamit malu nah.	I will leave now, okay.	Saya pamit dulu, ya.
Nak	https://dictionary.basabali.org/Nak	https://www.youtube.com/embed/DdWwQQchCJ4?	Guna: Ampun sue Pak ngambil karya… ngolah kayu niki? Wayan: A..wenten nyeng lima taunan niki. Guna: O kenten. Yen sadurung nika…napi.. ne ambil Pak karyane? Wayan: Ah..tiang nak sistem..sistem buruh niki. Nak gado-gado. Napi gen jeg…jeg (je)mak tiang.	-	Guna: Sudah lama Pak mengambil pekerjaan… mengolah kayu ini? Wayan: A..ada sekitar lima tahunan ini. Guna: O begitu. Kalau sebelum itu…apa.. pekerjaan yang,Pak, ambil? Wayan: Ah..saya orangnya sistem..sistem buruh ini. Orang campur-campur. Apa saja spontan saya ambil.
Nakonang	https://dictionary.basabali.org/Nakonang	https://www.youtube.com/embed/nntsorIJ1LA?	Sing taen ia mulih ka umah reramane. Kacrita jani Ni Kesuna kone nepukin mbokne, mapanganggo melah-melah. Laut ia nakonang uli dija maan panganggo buka keto. Wacen sajangkepnyane ring http://dictionary.basabali.org/Nakonang_-_Purwaka	She never went back to her parent’s place. It was said that one day Ni Kesuna met her sister by chance, in her splendid attire. So she asked her where did she get all those from. Read the whole story at http://dictionary.basabali.org/Nakonang_-_Background	Ia tidak pernah pulang ke rumah orang tuanya. Konon diceritakan sekarang Ni Kesuna berjumpa kakaknya, berpakaian bagus-bagus. Lantas ia bertanya dari mana mendapatkan pakaian seperti itu. Baca selengkapnya di http://dictionary.basabali.org/Nakonang_-_Pendahulan
Naler	https://dictionary.basabali.org/Naler	https://www.youtube.com/embed/6ZPZWNKmVTU?	Nggih, sakewanten sajeroning maosang seni, kocap nenten wenten sane pinih becik, nenten naler wenten sane pinih jelek.	Yes, when we talk about art, there is no such thing as the best or the worst.	Iya, akan tetapi berbicara soal seni, katanya tidak ada yang paling bagus, tidak ada juga yang paling jelek.
Nampek	https://dictionary.basabali.org/Nampek	https://www.youtube.com/embed/MzItEvT7qnI?	Lurus manten, Pak, drika. Kira-kira wenten malih limang kilone nampek ampun drika Pura Bature, kenten.	Go straight ahead, Sir, over there. Around five kilometers more and Batur Temple is very near from there.	Lurus saja, Pak, di sana. Kira-kira ada lagi lima kilonya sudah dekat di sana Pura Batur, begitu.
Nampek	https://dictionary.basabali.org/Nampek	https://www.youtube.com/embed/km7SsJs8t8U?	Nika nampek, kok, saking drika.	It's already close to here.	Itu dekat, kok, dari sana.
Nandur	https://dictionary.basabali.org/Nandur	https://www.youtube.com/embed/1lcBWD05e9M?	Guna: Napi gen e..masalahne yen Pak mamula padi totonan? Ketut: Yen musim panes..payah ampun tiang. Musim ujan, malih payah, ten mrasidayang nandur musim ujan.	Guna: What are the problems of planting rice, Sir? Ketut: In the hot season, I've already worked. In the rainy season, its more work, you can't afford to plant in the rain.	Guna: Apa saja e..masalahnya kalau Pak menanam padi itu? Ketut: Kalau musim panas..payah sudah saya. Musim hujan, lebih payah, tidak mampu menanam (saat) musim ujan.
Nanggu	https://dictionary.basabali.org/Nanggu	https://www.youtube.com/embed/Ax13MelS9fM?	Baanga pipis satus nanggu satus tigang benang.	Was paid a hundred and a hundred seventy five more.	Diberi uang seratus lebih seratus tujuh puluh lima.
Nanging	https://dictionary.basabali.org/Nanging	https://www.youtube.com/embed/E4yOvl7rmEE?	Beneh pesan. Sambele suba telah, nanging lalahe nu marasa di layahe.	That’s right. The sauce is finished, but I can still taste the spiciness on my tongue.	Betul sekali. Sambalnya sudah habis, tetapi pedasnya masih terasa di lidah.
Nangka	https://dictionary.basabali.org/Nangka	https://www.youtube.com/embed/hKR8Yl1F6JE?	Titiang taru nangka, daging nyem, akah nyem, engket putih, babakan titiang dumalada. Titiang dados anggen tamba ngenyeb. Ambil don titiang sane nguda tigang besik, raris kacampur mica solas besik, kaurap ring uluati.	I am the Jackfruit tree. The content of the substances is cold, the sap is white, the bark of my stem is medium. I can be used as a medicine for nausea. Take three pieces of the leaves and mixed with eleven pepper, then applied as topical ('uwap') to the pit of the stomach.	Saya pohon nangka, kandungan zatnya dingin, getah putih, kulit batang saya sedang. Saya dapat digunakan sebagai obat mual. Ambil daun yang muda tiga lembar dicampur merica sebelas biji, ditempelkan pada bagian ulu hati.
Nangkil	https://dictionary.basabali.org/Nangkil	https://www.youtube.com/embed/ArEdeCUstSY?	Malih pidan Beli lakar nangkil muspa ring Pura Kawitane? Boya ke benjang jagi wenten odalan?	When do you plan to pray at the ancestor temple ? Will there be a ceremony tomorrow?	Kapan Kakak akan datang bersembahyang ke Pura Kawitan? Bukankah besok akan ada perayaan?
Napi	https://dictionary.basabali.org/Napi	https://www.youtube.com/embed/JL7QyNFlq0E?	Om Swastiastu. Nawegang, dados tiang mataken? Om Swastiastu. Nggih, rarisang, napi jagi takenang?	Peace be with you. Pardon, may I ask a question? Peace be with you. Yes, go ahead, what would you like to ask?	Om Swastiastu. Permisi, boleh saya bertanya? Om swastiastu. Silakan, apa yang mau ditanyakan?
Napinin	https://dictionary.basabali.org/Napinin	https://www.youtube.com/embed/IPUaqwWycs4?	I Luh: Dadi tiang mlajah napinin malu, mbok ? Dewi: Dadi dogen, Luh.	I Luh: May I learn how to separate the seeds, sister? Dewi: Of course you may learn, Luh.	I Luh: Boleh saya belajar menampi dulu, Kak? Dewi: Boleh saja, Luh.
Nasi	https://dictionary.basabali.org/Nasi	https://www.youtube.com/embed/y7sdhI4bQWM?	Dugas nulungin di umah anake nganten, I Made Sudiana ngorahang konden naar nasi sakewala suba naar tipat, krana basangne kaliwat seduk. Ia mula dueg mesuang isin kenehne nganggo geguyonan.	When helping someone who had wedding ceremony, Made Sudiana said he had not eaten rice but he ate 'ketupat', because he was starving. He was good at expressing what was in his mind through jokes.	Saat membantu di rumah orang yang punya hajat pernikahan, Made Sudiana mengatakan belum makan nasi tapi sudah makan ketupat, karena perutnya terlalu lapar. Ia memang pintar mengeluarkan isi hatinya dengan guyonan.
Nasi yasa	https://dictionary.basabali.org/Nasi_yasa	https://www.youtube.com/embed/KR5XhHLvUeI?	Niki mawasta Nasi Yasa, madaging saur, janganan kacang panjang, taluh, gerang, udang, ulam ayam sareng terong..tuung..tuung. Suksma.	This is called 'Nasi Yasa', containing fried grated coconut, long bean vegetable, egg, anchovy, shrimp, chicken and eggplant. Thank you.	Ini disebut 'Nasi Yasa', berisi kelapa parut goreng, sayur kacang panjang, telur, ikan teri, udang, ikan dan terong. Terimakasih.
Nasine	https://dictionary.basabali.org/Nasine	https://www.youtube.com/embed/OYrei3SbgWs?	Sambilanga madaar ia ngenehang apa ane makada musti nguangin nganggon plastik. Yadiastun ia masih mapineh plastik ento liu kawigunane, umpamine anggon wadah bablanjan lan anggon wadah canang ri kala Purnama ka sekolah. Buina nganggon plastik liu ngaenang gaene elahan. Tusing perlu repot, disubane suud nganggon lantas entungang dogen ka tong sampahe. Kanti nasine telah, ia masih enu ngenehang unduke ento.	While she was eating, she thought of reasons why she should use less plastic … even though she thought that plastic had many uses, for example, as a bag for carrying shopping and as a container for taking offerings to school when there is a full moon. Furthermore, using plastic makes work easier. No fuss … after you have used it, you just throw it in the trash. She thought about such things all the way through her meal.	Sambil makan ia memikirkan alasan harus mengurangi penggunaan plastik. Meski menurutnya plastik itu banyak gunanya, misalnya untuk wadah barang-barang ketika berbelanja dan sebagai tempat canang ke sekolah saat Purnama. Tambahan pula, plastik membuat pekerjaan lebih mudah. Tidak perlu repot. Selesai dipakai, tinggal buang saja ke tong sampah. Sampai habis nasinya, ia masih memikirkan hal itu.
Natah	https://dictionary.basabali.org/Natah	https://www.youtube.com/embed/kUJpfMaVLgg?	Nyampatin natah	Sweep out the yard	Menyapu halaman
Natar	https://dictionary.basabali.org/Natar	https://www.youtube.com/embed/GLAnHg1xp3E?	Ida Bhatara Gede Mas Melanting napak pertiwi rahina dibi ring natar Pura Melanting Tambahan kelod bangli rahina dibi.	-	-
Nawah	https://dictionary.basabali.org/Nawah	https://www.youtube.com/embed/gMtp1hf9BoM?	Mih, selae tali? Aeng pesan Sekar nawah ne.	What, twenty five thousand? You’re bargaining too much.	Ya, ampun, dua puluh lima ribu? Terlalu sekali Sekar menawar.
Nawegang	https://dictionary.basabali.org/Nawegang	https://www.youtube.com/embed/JL7QyNFlq0E?	Om Swastiastu. Nawegang, dados tiang mataken? Om Swastiastu. Nggih, rarisang, napi jagi takenang?	Peace be with you. Pardon, may I ask a question? Peace be with you. Yes, go ahead, what would you like to ask?	Om Swastiastu. Permisi, boleh saya bertanya? Om Swastiastu. Iya, silakan, apa yang mau ditanyakan?
Ne	https://dictionary.basabali.org/Ne	https://www.youtube.com/embed/lT34qWO-sLI?	Kenken dogen carane anak manyi ento, Mbok ?	How does the harvesting work, sister?	Apa saja tahapnya orang memanen padi itu, Kak?
Ne	https://dictionary.basabali.org/Ne	https://www.youtube.com/embed/P4XJLQLfub8?	Kan wenten pertigaan ke Bangli taler nika ne ke kanan.	Yeah, there's a a fork to Bangli also that's to the right.	Kan ada pertigaan ke Bangli juga itu yang ke kanan.
Nebag	https://dictionary.basabali.org/Nebag	https://www.youtube.com/embed/JDjtHWpKuzY?	Bapa dueg gati nebag cecimpedanné i mémé.	Father is very clever at guessing mother’s riddle.	Ayah pintar sekali menebak teka-tekinya ibu.
Nebah	https://dictionary.basabali.org/Nebah	https://www.youtube.com/embed/yx5UVa12Rr8?	Tusing dadi nebah yening ngraos teken anak lingsir.	It is not permissible to use normal language when talking to parents (respected people).	Tidak boleh menggunakan bahasa lumrah jika berbicara dengan orang tua (orang yang dihormati).
Nebas	https://dictionary.basabali.org/Nebas	https://www.youtube.com/embed/0J787pvUyR0?	Aji nebas karang punika anggéna ngwangun sekolah.	Father bought the land to build a school.	Ayah membeli tanah itu untuk membangun sekolah.
Nebasang	https://dictionary.basabali.org/Nebasang	https://www.youtube.com/embed/e-FE8kr19Bg?	Daweg montor titiangé kaambil, ida sané nebasang montor titiangé.	When my motorcycle was taken, he redeemed my motorbike.	Ketika motor saya diambil, beliau yang menebus motor saya.
Nebus	https://dictionary.basabali.org/Nebus	https://www.youtube.com/embed/611zlNoW1I8?	Parikrama Nunas Tirta Sajeroning Palihan Panebusan ring Tenganan Pegringsingan Ri kala ring Pura Batan Cagi nganggen jinah bolong satak keteng sane kawangun antuk panca datu. Ri kala ring Pura Panebusan nganggen sarana pijer jegjeg pinaka niasa pangrastiti mangda sang manumadi kawekasan prasida dados jadma sane satya arjawa. Upacara puniki pinaka panyucian jiwatman sang mantuk sadurung kalaksanayang upacara maulu kayu nuju sasih kadasa (manut pananggalan ring Tenganan pagringsingan) malih awarsa.	"Holy Water prosession during ""nebus"" ceremony at Tenganan Pegringsingan At Batan Cagi Temple employ the offering of Pisbolong Satak (Two Hundred Ancient Coins) where each ancient coins were made from five kind of metals (panca datu). At the Temple, Penebusan employ the offering of Pijer in the hope that every future reincarnated births would become an honest person. This ceremony are for the cleansing of Petrem (long departed ancestor) in the eve of Maulu Kayu Sasih Kadasa (according to Tenganan Pagringsingan's calendar) next year."	Prosesi nunas tirta saat nebus di Tenganan Pegringsingan Saat di Pura Batan Cagi menggunakan sarana Pisbolong Satak dimana dalam Pisbolong terkandung 5 unsur logam (panca datu) Saat di Pura Penebusan menggunakan sarana Pijer Jegjeg dengan harapan sumua saat reinkarnasi akan jadi manusia yang jujur Upacara ini untuk pembersihan Petrem atau leluhur yang sudah meninggal menjelang dilaksanakannya upacara Meulu Kayu sasih kedasa (kalender Tenganan Pegringsingan) tahun depan.
Negak	https://dictionary.basabali.org/Negak	https://www.youtube.com/embed/QiV__jPr6Og?	Tiang negak ring sisi manten, jagi nyingakin segarane sane becik driki.	I would like to sit outside. I can enjoy the beautiful scenery.	Saya duduk di luar saja, hendak melihat pantainya di sini yang indah.
Negakin	https://dictionary.basabali.org/Negakin	https://www.youtube.com/embed/yWw2AUzb_lw?	Wenten ngadol toya botolan, nggih? Tiang bedak sajaan saking keliling-keliling negakin sepeda.	Do you sell bottled water? I am so thirsty from biking around the area.	Ada menjual air botolan, ya? Saya haus sekali dari keliling-keliling bersepeda.
Nekedang	https://dictionary.basabali.org/Nekedang	https://www.youtube.com/embed/8cuOAzwwgOY?	"""Napi anggen nganti plastik nika, Pak?"" Buin Luh Ayu Manik matakon. ""Liu, Luh, yening mablanja ka peken, tas kain aba. Yening ka pura canange wadahin sokasi. Keto masih yening lakar nunas tirta eda nganggen kresek, aba wadah tirtane uli jumah,"" Pak Budi ngorahin Luh Ayu Manik penggantin plastik. ""Yen kenten uli dugas niki tiang pelih krana tiang setata nganggen plastik. Uli mangkin tiang jagi ngirangin nganggen plastik. Tiang taler jagi nekedang indike niki teken reraman tiange miwah timpal-timpal tiange,"" Luh Ayu Manik nglanturang. ""Inggih, Luh, dumogi jagate ene tusing ja nglantas cemer sangkaning plastik,"" Pak Budi ngimbuhin mamunyi. ""Nggih, Pak, suksma sampun ngicenin tiang piteket."" ""Nggih, Luh, suksma mawali."""	"""What will we use in place of plastic, Pak?” asked Luh Ayu Manik. ""There are many possibilities, Luh. If you go shopping at the market, just take a cloth bag. If you go to the temple, put your offerings in a woven container. Similarly, when going to request holy water, don’t use plastic but bring a container from home.” These were the suggestions made by Pak Budi to Luh Ayu Manik on how to replace plastic. ""If that is the case, then I have been wrong because I have always used plastic. From now on I’ll use less plastic. I’ll also tell my parents and friends about this,” Luh Ayu Manik added. ""Yes, Luh, I hope our environment here has not already been contaminated with plastic,” Pak Budi added. ""Yes, I hope so too, Pak. Thank you for giving me this advice.” ""That’s OK, Luh. Thank you too."""	“Apa yang digunakan untuk mengganti plastik itu, Pak? Luh Ayu Manik bertanya lagi. “Banyak, Luh, jika berbelanja ke pasar, bawalah tas kain. Jika ke pura, wadahi canang dengan sokasi. Begitu pula ketika akan memohon air suci, jangan menggunakan plastik, bawalah wadah dari rumah,” Pak Budi menyarankan pengganti plastik kepada Luh Ayu Manik. “Jika begitu, berarti dari dulu saya salah karena selalu menggunakan plastik. Mulai saat ini saya akan mengurangi pemakaian plastik. Saya juga akan menyampaikan hal ini kepada orang tua dan teman-teman saya,” Luh Ayu Manik melanjutkan. “Iya, Luh, semoga alam ini tidak telanjur tercemar karena plastik,” Pak Budi menambahkan. “Iya, Pak, terima kasih telah memberikan saya nasihat.” “Iya, Luh, terima kasih kembali.”
Nem	https://dictionary.basabali.org/Nem	https://www.youtube.com/embed/YKB-83oi-Yo?	Guna: Sarahina wenten gae mrada, Bu, napi nuju-nuju manten? Made: Yen..niki, nem...nem bulan niki pul wenten. Guna: Oo, full, nggih. Made: Kadang-kadang, dumun, polih ngaso. Ngecet-ngecet umah tiang. Guna: Oo, kenten. Made: Ngecet umah. Nggih. Ngecet tembok, nika. Yen ten wenten mrada, ngecet umah. Kapah lah mangaso ne.	Guna: Every day you work painting prada (gold paint decoration) ... is that just during certain times? Made: Yes .. these .. six .. these six months are full time. Guna: Oh ... full time ... huh? Made: Sometimes ... in the past ... I would get some time off. (And) would paint houses. Guna: Oh ... you did that? Made: Painting houses. Painting walls. If there was no work painting prada, I would paint houses. I rarely get a rest.	Guna: Sehari-hari ada pekerjaan mengecat dengan perada, Bu, apa pada waktu-waktu tertentu saja? Made: Kalau..ini , enam...enam bulan ini ada penuh. Guna: Oo, penuh, ya. Made: Kadang-kadang, dulu, dapat istirahat. Saya mengecat-mengecat rumah. Guna: Oo, begitu. Made: Mengecat rumah. Ya. Mengecat dinding, itu. Kalau tidak ada pekerjaan mengecat dengan perada, mengecat rumah. Jarang lah istirahatnya.
Nem	https://dictionary.basabali.org/Nem	https://www.youtube.com/embed/8wARBGnpSI4?	Guna: Cukup..e..nem puluh ribu polih uli di ngajang kayune nika, Bu? Nyoman: Pang wenten, kanggeang tiang ngentugin. Pang.. numbasang beras..pang wenten, numbasang ajengan pang wenten, kenten. Ajengan nasi nika. Guna: Oo kenten. Sampun sue nyemak gae? Nyoman: Ampun, tiang. Uling tonden macucu tiang ampun.	Guna: Enough...eh...getting 60,000 (rupiah) from carrying wood, Ma'am? Nyoman: That's how it is, I get enough to cover the shortfall. That's how it is....to buy the rice...that's how it is, to buy the food that how it is, its like that. Guna: You mean a meal with rice?	Guna: Cukupkah..e..enam puluh ribu dapatnya dari mengangkut kayu itu, Bu? Nyoman: Biar ada, saya terima seadanya untuk menutupi kekurangan. Biar.. membelikan beras..biar ada, membelikan makanan biar ada, begitu. Guna; Makanan nasi itu (maksudnya)? Guna: Oo begitu. Sudah lama mengambil kerja? Nyoman: Sudah, Saya. Sejak sebelum punya cucu saya sudah.
Nembang	https://dictionary.basabali.org/Nembang	https://www.youtube.com/embed/Ude3kDKHYiU?	Ipun waged pisan nembang pupuh sinom.	He is very good at singing sinom poetry.	Dia piawai sekali menyanyikan pupuh sinom.
Nembenin	https://dictionary.basabali.org/Nembenin	https://www.youtube.com/embed/SgKChFUVJfE?	Ring sang sane nembenin, wenten asana ngupamiang rupan gunung (parvatasana), asana ring baong (greeva sanchalana), ring bahu (kandra chakra), asana cobra ( bujanggasana), miwah gerakan sane lianan.	As a beginner, there is a posture that looks like a mountain, a posture of the neck, a posture of the shoulder, a cobra posture, and others postures as well.	Bagi yang baru pertama kali melakukannya, ada asana yang mengumpamakan rupa gunung (parvatasana), asana di leher (greeva sanchalana), di bahu (kandra chakra), asana cobra (bujanggasana), dan gerakan yang lainnya.
