page_title	page_url	video_url	balinese	english	indonesian
Adan	https://dictionary.basabali.org/Adan	https://www.youtube.com/embed/ISCMjjCelcI?	Apa adane ento, aba satu toples dengan nestar, ditolak ajak dadongne.	What’s the name of that, he/she brings a jar of nestar (cookies), grandma rejected.	Apa namanya itu, dia bawa satu toples nestar, ditolak sama nenek.
Adanina	https://dictionary.basabali.org/Adanina	https://www.youtube.com/embed/N3Fc3XuS7aI?	Luh Ayu Manik lantas mabalik nuju ojeke ane suba makelo ngantiang. Luh Ayu lantas nglanturang pajalanne mulih. Teked di arepan umahne, dapetanga memenne mara macelep ka umahne. Suud mayah ongkos ojek, Luh Ayu Manik laut nutug memenne. Umahne tusing ja linggah, kewala di umahne ento ada kamar ane adanina Kamar 21. Kamar 21 ene tusing ja len wantah perpustakaan, misi makudang buku bacaan, buku paplajahan, keto masih misi komputer paling canggih ane biasa anggona nonlud buku-buku online. Buku ane mara baanga teken bulene, pejanga di lemari bukune.	Luh Ayu Manik then returned to the ojek rider who had been waiting a long while and they continued on their way. On arriving home, she saw that her mother had just gone into the house. After paying the 'ojek' rider, she followed her mother into the house. The house wasn't big but in the house there was a room which she had named ‘Room 21’. It was like a library filled with reading books, study books and the latest model computer which she used to download more online books. She placed the book, which the tourist had just given her, on the bookshelf.	Luh Ayu Manik lalu kembali menuju ojek yang sudah lama menunggunya. Luh Ayu melanjutkan perjalanannya pulang. Tiba di depan rumah, ia mendapati ibunya baru saja masuk ke dalam rumah. Usai membayar ongkos ojek, Luh Ayu Manik selanjutnya mengikuti ibunya. Rumahnya tidaklah luas, tetapi di rumahnya itu ada kamar yang dinamakan Kamar 21. Kamar 21 ini adalah perpustakaan yang berisi berbagai buku bacaan, buku pelajaran, termasuk komputer paling canggih yang biasa digunakan untuk mengunduh buku-buku secara daring. Buku yang baru saja diberi bule tadi, diletakkannya di lemari bukunya.
Adenan	https://dictionary.basabali.org/Adenan	https://www.youtube.com/embed/LRMHbX-V9_Q?	Dugase ento nuju rahina Saniscara, Luh Ayu Manik selidan mulih. Ibi puanne ia mulih sanja krana sekolah SMP-ne jani masih milu full day school. Jadag-jodog ia negak di bataran pos satpam sekolahe. Limanne tundak-tundik ngecek-ngecek HP duegne. Buin ia kedek, buin ia makenyem masem, buin ia majujuk, buin ia negak. Memenne ane madagang canang miwah banten ento tonden masih teka ngalih ia. Dikenkene ia makeneh padidi ngaba montor masuk, kewala sai tombahanga teken Memenne ane kaliwat sayang. Sujatine di tasne ane mawarna selem ento misi majalah remaja, misi masih buku-buku pameran lukisan ane tekaina dugas i puan ajak Memenne. Kewala ia lek ati nyemak bukune ento, adenan ngecel HP teken maca buku, keto idepne. Tuah masih liu ada ilmu lan buku online.	On Saturdays, Luh Ayu Manik was able to leave for home earlier than on other days. Normally, she left her middle school in the late afternoon since she had to attend school for the whole day. She sat on the floor of the school security post (Satpam) and fiddled around on her cell phone. Every now and then she would laugh and then look serious again. Or jump up … and then sit down again. Her mother, who sold small temple offerings for a living, had still not come to pick her up. Luh Ayu Manik sometimes thought it would be a good idea to bring her motor cycle to school but her mother, who was very protective of her, did not agree. In her black bag, there was a teen magazine along with some books from an art exhibition that she had visited with her mother two days before. However, she was reluctant to take the books out of her bag. It’s better to play with the phone than to read books, she thought. After all, there is a lot of knowledge and a lot of books online.	Kala itu hari Sabtu, Luh Ayu Manik pulang lebih awal. Pada hari-hari sebelumnya ia pulang sore karena sekolah SMP-nya saat ini juga mengikuti program full day school. Ia lalu duduk-duduk di lantai pos satpam sekolah. Tangannya terus mengutak-atik sembari memeriksa gawainya. Sesekali ia tertawa, kemudian cemberut lagi. Belum berselang lama ia berdiri lalu kembali duduk. Ibunya yang bermata pencaharian sebagai pedagang canang dan banten itu masih belum datang menjemputnya. Sesekali ia berpikir untuk membawa motor sendiri ke sekolah, tetapi sering tidak diizinkan ibunya yang terlalu sayang. Sesungguhnya di tasnya yang berwarna hitam itu berisi majalah remaja, ada pula buku-buku pameran lukisan yang dikunjunginya dua hari lalu bersama ibunya. Akan tetapi, ia malu mengambil buku itu. Lebih baik bermain gawai daripada membaca buku, seperti itu yang ada di benaknya. Toh juga masih banyak ilmu dan buku daring.
Adeng	https://dictionary.basabali.org/Adeng	https://www.youtube.com/embed/EaSwvd0jXU4?	Pinaka pangawit, Sari patut milih gerakan sane lemuh lan adeng.	As a beginner, you must use smooth and slow movements.	Sebagai awal, Sari sebaiknya memilih gerakan yang gemulai dan pelan.
Adeng	https://dictionary.basabali.org/Adeng	https://www.youtube.com/embed/CuPsRgoiP7w?	Jani kar manggang sate be pasih. Ne…kau-kau. Adeng. Adeng kau-kau. Papah punyan nyuh, katikne. Be pasih misi nyuh, misi basa, mapilit. Komang nu milit. Benjep lakar panggang. Suud panggang, makan len. Jaen.	Now I’m going to grill some fish sate. This is … a piece of coconut husk. Charcoal. Charcoal made from the husk of a coconut. The midrib of the coconut leaf (is) the skewer for the sate. The fish is mixed with coconut and spices and then pressed around the skewer. Komang is doing that right now. Then we will grill them. And after we grill them we will eat them. Delicious.	Sekarang mau memangggang sate ikan. Ini…tempurung kelapa. Arang. Arang tempurung kelapa. Pelepah pohon kelapa, tangkainya. Ikan laut berisi kelapa, berisi bumbu, dililit. Komang masih melilitnya. Nanti akan dipanggang. Selesai memanggang, mari dimakan. Enak.
Adeng-adeng	https://dictionary.basabali.org/Adeng-adeng	https://www.youtube.com/embed/U0gsQ8BYsHQ?	Guna: Sing kenyel..e..magae ngajang kayu (en)to, Bu? Nyoman: E..apin kenyel tiang, adeng-adeng tiang (a)pang wenten blanjaang tiang ..benjang nika.	Guna: Isn't it tiring..eh...carrying wood, madam? Nyoman: Eh...even though I'm tired I go slowly so that I have money to spend...tomorrow.	Guna: Tidakkah lelah..e..bekerja mengangkat kayu itu, Bu? Nyoman: E..biarpun saya lelah, saya pelan-pelan agar ada yang saya belanjakan ..besok itu.
Adi	https://dictionary.basabali.org/Adi	https://www.youtube.com/embed/imS5ex9jvuU?	Cara wayangé masiat, yadiastun sai maiegan ajak adinné sakewala ia tetep enu manyama ajak dadua.	Like a puppet fight, although often quarreling with one’s younger brother, still maintaining a relationship (note: there is always a big fight scene in a wayang performance, but, afterwards, the puppets are put back in their box together; said about people who have had a fight, but who are now friendly again).	Seperti wayang berkelahi, walaupun sering bertengkar dengan adiknya, namun ia tetap masih dua bersaudara.
Adung	https://dictionary.basabali.org/Adung	https://www.youtube.com/embed/X9RddY-nFbs?	Arang panggihin tiang wénten genah sané adung kadi puniki.	Rarely have I seen the concept so integrated like this one.	Jarang saya lihat ada tempat yang serasi seperti ini.
Aeng	https://dictionary.basabali.org/Aeng	https://www.youtube.com/embed/4aNz9CLEjxA?	Aeng demitne, Mbok Made! Selae tali dogen, nah, Mbok Made, nah?	You’re so stingy! Twenty five thousand, okay?	Pelit sekali, Kak Made! Dua puluh lima ribu saja, Kak Made, ya?
Ageng	https://dictionary.basabali.org/Ageng	https://www.youtube.com/embed/Akd4tTIn7ro?	Putra: Napi manten punika? Tantri: Villané maduwé balé pasirepan asiki, kamar tamu sané ageng madaging televisi, taler kamar anggén juru kamar.	Putra: What are those features? Tantri: The villa has one bedroom, a large living room with a television, and a butler's quarter.	Putra: Apa saja itu? Tantri: Villa tersebut memiliki satu balai untuk tidur, kamar tamu yang besar beserta televisi, juga kamar untuk juru kamar.
Agung	https://dictionary.basabali.org/Agung	https://www.youtube.com/embed/J50yOLh_Dgg?	O memang drika ring tengah kawah ampun wenten asap. Tanggal 19 tiang munggah muncul 4 titik asap. Setelah nika, pun kenten tanggal 29 asap nika menambah malih 4, kenten.	Yeah ... sure ... there in the centre of the crater there is smoke. On the 19th I went up and there were 4 points where smoke was coming out. After that .... on the 29th there were 4 more. That's how it was.	O memang di sana di tengah kawah sudah ada asap. Tanggal 19 saya naik muncul 4 titik asap. Setelah itu, sudah begitu tanggal 29 asap itu bertambah lagi 4, begitu.
Aijas	https://dictionary.basabali.org/Aijas	https://www.youtube.com/embed/9pAmQ-FT7Z0?	Nyoman : Om Swastiastu, Bu! Ibu: Ye, Nyoman, kadén nak nyén! Engkén, éngkén Man? Nyoman : Baang meli biuné éné Bu, aijas. Ibu: Oh, meli biu, amen biu éné aji selaé (Rp 25.000), amen biu éné aji duang dasa. Ané cén kal alih, Man? Nyoman: Ané éné, gedé-gedé. Ibu: Ngelah gén nénénan! Nyoman: Krésék sik! Ibu: Sing dadi nganggon krésék, sing ada krésék. Nyoman sing nawang to ba kréséké to ba ngaé leteh gumi Bali! Jog sing nawang apa Nyoman nénénan! Nyoman: *ngaba biu nganggon bajuné Ibu: Ngelah gén Nyoman totonan.	Nyoman: Om Swastiastu, ma'am! Mother: Eh Nyoman, I guessed anyone! How, how can I help you, Man? Nyoman: I want to buy one banana, ma'am Mother: Oh, you want to buy a banana, this banana costs Rp. 25,000, and this banana costs Rp. 20,000. Which one do you want, Man? Nyoman: This one, the bigger. Mother: Ah, you are joking, Man! Nyoman: One crackle bag please! Mother: You can't use a crackle bag, it's not available here! Nyoman, doesn't you know? This crackle bag is what makes Bali's earth dirty! You dont know such a thing, Man! Nyoman: *carrying a banana in his shirt Mother: He is so funny	Nyoman : Om Swastiastu, Bu! Ibu: Eh Nyoman, saya kira siapa! Bagaimana, bagaimana Man? Nyoman : Saya mau beli pisang satu sisir, Bu Ibu: Oh, mau beli pisang, jika pisang ini harganya Rp 25.000, jika pisang ini harganya Rp 20.000. Mau yang mana, Man? Nyoman: Yang ini, besar-besar. Ibu: Ah, Nyoman ini bisa saja! Nyoman: Tas kresek satu! Ibu: Tidak boleh pakai tas kresek, di sini tidak ada! Nyoman tidak tahu? Tas kresek ini lah yang membuat kotor bumi Bali! Nyoman ini tidak tahu apa-apa! Nyoman: *membawa pisang dengan bajunya Ibu: Bisa saja Nyoman itu!
Aina	https://dictionary.basabali.org/Aina	https://www.youtube.com/embed/WO2_KdOucYg?	Ainané ngalih amah-amahan di natahé.	A mother hen with her children is looking for food at the yard.	Seekor induk ayam dengan anak-anaknya mencari makan di pekarangan.
Ajahan	https://dictionary.basabali.org/Ajahan	https://www.youtube.com/embed/ptsAEP5HZHE?	Tiang masih ngidih ajahan Bagas pang ngidang déén makakawin. Lek tiang dadi jlema Bali sing nyidang makekawin.	I also request a knowledge to Bagas so that I can makekawin (singing traditional Balinese prose). I am ashamed to be a Balinese but I can't do it.	Saya juga mohon ilmu kepada Bagas agar saya bisa makekawin (menyanyikan prosa tradisional Bali). Saya malu menjadi orang Bali tapi tidak bisa makekawin.
Ajak	https://dictionary.basabali.org/Ajak	https://www.youtube.com/embed/ymQKhI8z0OE?	Guna: (A)jak nyen gen Ibu ngajang? Nyoman: Ajak…ajak tiang rombongan, jak pitu.	Guna: Who do you transport it with? Nyoman: With ... with my group, with seven (people).	Guna: Dengan siapa saja Ibu mengangkutnya? Nyoman: Dengan…dengan rombongan saya, dengan tujuh (orang).
Ajak	https://dictionary.basabali.org/Ajak	https://www.youtube.com/embed/U1fCzTrJtxI?	Putu Damayanti ajak memene masagi ka jinenge.	Putu Damayanti, together with her mother, serves food in the jinang (small pavilion which is used for rest and to store rice in the roof).	Putu Damayanti bersama ibunya menghidangkan makanan ke lumbung.
Ajaka	https://dictionary.basabali.org/Ajaka	https://www.youtube.com/embed/0aHRoU2bg_Y?	Guna: Yen kendala-kendalane utawi masalah-masalahne yen nak ngukir nika, napi manten biasane, Pak? Ketut: E…selesai ngukir kan biasane..yen….mm…yen…....modal biasane…,yen..yen..yen kar ngadep atau morong nika kan.., yen tiang nika biasane modal, ajaka…napi adane… sepeda montor nika harus..harus ngelah yen.. yen..yen ngajag joh joh nika.	For: If there any obstacles or problems if people carve them, what are the usual reasons, sir? Ketut: E ... doing the carving usually ... if ... .... if the capital is usually ..., if ... if ... if you want to sell or buy it, right ... if I'm usually the capital, with ... what the name is ... the motorcycle must be ... must have if ... if you go back and forth that way.	Guna: Kalau kendala-kendala atau masalah-masalah kalau orang mengukir itu, apa saja biasannya, Pak? Ketut: E…selesai mengukir kan biasanya..kalau….mm…kalau…....modal biasanya…,kalau..kalau..kalau mau jual atau memborong itu kan.., kalau saya itu biasannya modal, dengan…apa namanya… sepeda motor itu harus..harus punya kalau.. kalau..kalau pulang-pergi jauh-jauh itu.
Ajanian	https://dictionary.basabali.org/Ajanian	https://www.youtube.com/embed/XwvEEerjCEk?	Ajanian dogén ia maan nguluk-nguluk.	This time he can deceive.	Sekali ini saja ia dapat memperdayakan.
Ajeg Bali	https://dictionary.basabali.org/Ajeg_Bali	https://www.youtube.com/embed/Ojth7cQ17cs?	Mabusana adat Bali nyabran rahina whraspati pinaka cihna ajeg Bali.	Dressing in Balinese customs every Thursday is a hallmark of Bali.	Berbusana adat Bali setiap hari kamis merupakan ciri ajeg Bali.
Ajeng-ajengan	https://dictionary.basabali.org/Ajeng-ajengan	https://www.youtube.com/embed/vxgG49R6yV4?	Jeg makejang jaan..to ajeng-ajengane makejang.	Anyway its all delicious...the food is everything.	Pokoknya semua enak ..itu makanannya semuanya.
Ajengan	https://dictionary.basabali.org/Ajengan	https://www.youtube.com/embed/9OIDvsxCCSk?	Om Swastiastu. Nyanggra rahina Saraswati dinane mangkin, titiang makarya canang raka ajengan madaging raka, taluh, penek, lan saur, jaja, sekar amatra, lan kukus arum.	Peace, Happy Saraswati day, I have a canang raka (medium offering) containing food of eggs, fruits, dried grated coconut, cakes, some flowers, and kukus arum incense.	Om Swastyastu, Selamat hari raya Saraswati, saya disini membuat canang raka (persembahan sederhana) makanan berisi dari telur, aneka buah, kelapa parut kering, kue, bunga, dan dupa kukus arum.
Ajengan	https://dictionary.basabali.org/Ajengan	https://www.youtube.com/embed/KOZsO_Qf6KM?	Yoga : Beh, dueg gati Ayu makarya ajengan, nggih? Ayu : Peh, Beli niki bisa dogen.	Yoga: Wow, you are really talented cook, yes (Lit: Wow, Ayu is really a talented cook, yes)? Ayu: Gee, are you kidding me (Lit: Gee, is Brother kidding me)?	Yoga: wah, pintar sekali Ayu membuat makanan, ya? Ayu: Duh, Kakak ini bisa saja.
Aji	https://dictionary.basabali.org/Aji	https://www.youtube.com/embed/-5qVekwd5QM?	Putra: Aji kuda nika sewane? Made: Oh, sewane aji duang dasa tali awai, Gus.	Putra: How much is the rental fee? Made : Oh, the rental fee is for twenty thousand for a day, Brother.	Putra: Berapa ongkos sewanya? Made: Oh, ongkos sewanya dua puluh ribu sehari, Gus.
Aji	https://dictionary.basabali.org/Aji	https://www.youtube.com/embed/MWRGTFKj3D8?	Suba keto, mara tapinin aji ngiu.	After that, we separate the seed using the bamboo tray.	Sesudah itu, baru ditampi dengan nyiru.
Aji	https://dictionary.basabali.org/Aji	https://www.youtube.com/embed/9pAmQ-FT7Z0?	Nyoman : Om Swastiastu, Bu! Ibu: Ye, Nyoman, kaden nak nyen! Engken, engken Man? Nyoman : Baang meli biune ene Bu, aijas. Ibu: Oh, meli biu, amen biu ene aji selae (Rp 25.000), amen biu ene aji duang dasa. Ane cen kal alih, Man? Nyoman: Ane ene, gede-gede. Ibu: Ngelah gen nenenan! Nyoman: Kresek sik! Ibu: Sing dadi nganggon kresek, sing ada kresek. Nyoman sing nawang to ba kreseke to ba ngae leteh gumi Bali! Jog sing nawang apa Nyoman nenenan! Nyoman: *ngaba biu nganggon bajune Ibu: Ngelah gen Nyoman totonan.	Nyoman: Om Swastiastu, ma'am! Mother: Eh Nyoman, I guessed anyone! How, how can I help you, Man? Nyoman: I want to buy one banana, ma'am Mother: Oh, you want to buy a banana, this banana costs Rp. 25,000, and this banana costs Rp. 20,000. Which one do you want, Man? Nyoman: This one, the bigger. Mother: Ah, you are joking, Man! Nyoman: One crackle bag please! Mother: You can't use a crackle bag, it's not available here! Nyoman, doesn't you know? This crackle bag is what makes Bali's earth dirty! You dont know such a thing, Man! Nyoman: *carrying a banana in his shirt Mother: He is so funny	Nyoman : Om Swastiastu, Bu! Ibu: Eh Nyoman, saya kira siapa! Bagaimana, bagaimana Man? Nyoman : Saya mau beli pisang satu sisir, Bu Ibu: Oh, mau beli pisang, jika pisang ini harganya Rp 25.000, jika pisang ini harganya Rp 20.000. Mau yang mana, Man? Nyoman: Yang ini, besar-besar. Ibu: Ah, Nyoman ini bisa saja! Nyoman: Tas kresek satu! Ibu: Tidak boleh pakai tas kresek, di sini tidak ada! Nyoman tidak tahu? Tas kresek ini lah yang membuat kotor bumi Bali! Nyoman ini tidak tahu apa-apa! Nyoman: *membawa pisang dengan bajunya Ibu: Bisa saja Nyoman itu!
Aji kuda	https://dictionary.basabali.org/Aji_kuda	https://www.youtube.com/embed/-5qVekwd5QM?	Putra: Aji kuda nika sewane? Made: Oh, sewane aji duang dasa tali awai, Gus.	Putra: How much is the rental fee? Made : Oh, the rental fee is for twenty thousand for a day, Brother.	Putra: Berapa ongkos sewanya? Made: Oh, ongkos sewanya dua puluh ribu sehari, Gus.
Akah Apine	https://dictionary.basabali.org/Akah_Apine	https://www.youtube.com/embed/3qQdjo5JoXs?	Tinglis tingalina akah apiné matemu yéh pasihé.	Lightning striking the sea was clearly visible.	Dengan jelas dilihatnya kilatan api bertemu dengan air laut.
Akedik	https://dictionary.basabali.org/Akedik	https://www.youtube.com/embed/-a8BesU11ZY?	Nika…e..polih dana…akedik ring pemerintahan. Punika taler timpalin antuk urunan ring krama. Nika sane jagi kaambil titiang. Punika taler, setios nika titiang maduwe…e.. usaha akidik.	That … er … has got funding … a little from the government. So …. along with contributions from the community. That’s what I will bring. Also … apart from that … I have .. er … a small business.	Itu…e..mendapat dana…sedikit di pemerintahan. Maka dari itu disertai dengan urunan dari warga. Itu yang akan saya ambil. Itu juga, selain itu saya punya ..e.. usaha sedikit.
Akedik	https://dictionary.basabali.org/Akedik	https://www.youtube.com/embed/UHVILH6QVOM?	Wih, suksma pisan Pekak, mangkin tiang sampun uning akedik , indik napi sane kawastanin semadi lan yoga.	Wow, thank you so much, Grandpa. Now i’ve learned about the meaning of meditation and yoga.	Wuih, terima kasih sekali, Kakek. Sekarang saya sudah sedikit mengetahui tentang yang dinamakan yoga dan semadi.
Akeh	https://dictionary.basabali.org/Akeh	https://www.youtube.com/embed/iDB7ayKdERQ?	Guna: Napi manten sane adol, Ibu? Wayan: Yen hari Minggu tiang ngadep tipat, bubuh, kukus injin, kukus sela, pisangrai. Yen keseharian tiang bubuh manten sareng kukus sela. Guna: Oo..sira biasane ne numbas? Wayan: Bih, sareng akeh. Wenten lima puluhan mablanja (te)ken tiang.	For: What do you sell? Wayan: On Sundays I sell ketupat, porridge, steamed black sticky rice, steamed sweet potatoes, banana roasted. For my daily life, I only sell porridge with steamed sweet potatoes. For: Oo. Who usually buys? Wayan: Wow, so many. There are fifty people who shop at my market.	Guna: Apa saja yang Ibu jual? Wayan: Kalau hari Minggu saya menjual ketupat, bubur, ketan hitam dikukus, ubi dikukus, pisangrai. Kalau kesehariannya saya (menjual) bubur saja dengan ubi dikukus. Guna: Oo..siapa biasanya yang beli? Wayan: Wah, berbanyak. Ada lima puluhan yang berbelanja pada saya.
Akeh	https://dictionary.basabali.org/Akeh	https://www.youtube.com/embed/hG9f6WuwfKk?	Nggih, nyabran dina titiang ngajahin murid nganti tigang dasa diri akehne, ring studio nyoman lan studio ketut.	Yes, everyday I teach a maximum of 30 students at Nyoman Studio and Ketut Studio.	Iya, setiap hari saya mengajari murid sampai tiga puluh orang banyaknya di Studio Nyoman dan Studio Ketut.
Akeh	https://dictionary.basabali.org/Akeh	https://www.youtube.com/embed/y2E-14Ovwf8?	Guna: Akuda Pak polih gajih? Putu: Tuah Sembilan ratus nika. Ten ja akeh nika. Guna: O per bulan polih sembilan ratus. Putu: Nggih, per bulan.	Guna: How much is your salary, Pak? Putu: Only 900. It isn't much. Guna: O per month you get 900? Putu: Yes, per month.	Guna: Berapa Pak dapat gaji? Putu: Hanya Sembilan ratus itu. Itu tidaklah banyak. Guna: O per bulan dapat sembilan ratus. Putu: Iya, per bulan.
