page_title	page_url	video_url	balinese	english	indonesian
Rame	https://dictionary.basabali.org/Rame	https://www.youtube.com/embed/ySshiZuK9NU?	Ditu di tongos anaké ramé ento, anak sedeng manyi ento, mbok?	Sister, those crowds over there, is they harvesting there?	Di sana tempat orang ramai tersebut, orang sedang memanen padi, Kak?
Rampe	https://dictionary.basabali.org/Rampe	https://www.youtube.com/embed/iHtpUEKvWwc?	Ngeet don pandan harum lakar anggo kembang rampe. Yen di Klungkung, kembang rampe ento madan samsam.	Cutting pandanus leaf to make kembang rampe (shredded pandanus leaf) to be added to a canang (type of small offering). In Klungkung, kembang rampe is known as samsam.	Memotong daun pandan harum untuk dijadikan kembang rampe (diisi pada canang). Kalau di Klungkung, kembang rampe dinamakan samsam.
Randa-rundu	https://dictionary.basabali.org/Randa-rundu	https://www.youtube.com/embed/zzHlUewbQY0?	Wayan lan timpal-timpalné randa-rundu ngalih taluh bébék di cariké.	Wayan and his friends flock here and there looking for duck eggs in the rice fields.	Wayan dan teman-temannya berbondong-bondong ke sana ke mari mencari telor bebek di sawah.
Randang-rundung	https://dictionary.basabali.org/Randang-rundung	https://www.youtube.com/embed/0GfoIp_Z8z0?	Cerik-ceriké randang-rundung ngelidin ujan bales di rurungé.	The children moved here and there avoiding heavy rain on the road.	Anak-anak itu berpindah ke sana ke mari menghindari hujan deras di jalan.
Raos	https://dictionary.basabali.org/Raos	https://www.youtube.com/embed/JXi3iXjxgwA?	Buka becicane ujanan raos memene teken panakne, ane tusing seleg masuk.	Like a shama bird caught under a downpour, mother scolds her child who like to skip school.	Seperti murai kehujanan bicara si Ibu pada anaknya yang tidak rajin sekolah.
Raris	https://dictionary.basabali.org/Raris	https://www.youtube.com/embed/q_m6l-scArk?	Raris, dugas pratisentana undagan kaping empat, wenten biyuta, sane ngawinang raris ida ngungsi ka jagat Buleleng.	Then, in the 4th generation, there was a separation, which lead to people to take refuge to Buleleng area.	Kemudian, saat keturunan keempat, terjadi perang, yang kemudian menyebabkan beliau mengungsi ke daerah Buleleng.
Rarisang	https://dictionary.basabali.org/Rarisang	https://www.youtube.com/embed/JL7QyNFlq0E?	Om Swastiastu. Nawegang, dados tiang mataken? Om Swastiastu. Nggih rarisang, napi jagi takenang?	Peace be with you. Pardon, may I ask a question? Peace be with you. Yes, go ahead, what would you like to ask?	Om Swastiastu. Permisi, boleh saya bertanya? Om swastiastu. Silakan, apa yang mau ditanyakan?
Rasa	https://dictionary.basabali.org/Rasa	https://www.youtube.com/embed/L2VNSbIRRW8?	Suang-suang madue rasa seni sane matiosan.	We all have different opinion about artwork.	Masing-masing memiliki rasa seni yang berlainan.
Raya-ruyu	https://dictionary.basabali.org/Raya-ruyu	https://www.youtube.com/embed/Z_qMwusfIHo?	Kramané raya-ruyu ngiterin désa ngalih panakné Madé ané tusing mulih-mulih.	Residents crowded around the village in search of Madé’s son who did not go home yet.	Warga berkerumun ke sana ke mari mengelilingi desa mencari anaknya Made yang tidak pulang-pulang.
Redite	https://dictionary.basabali.org/Redite	https://www.youtube.com/embed/dFsC_PvZDQc?	Nguningayang situs web BASAbali Wiki majeng ring alit-alit Sanggar ARMA Kumara Sari ring rahina Redite, 27 Mei 2018 ring ARMA, Ubud.	-	Mengenalkan situs web BASAbali Wiki kepada anak-anak Sanggar ARMA Kumara Sari pada Minggu, 27 Mei 2018 di ARMA, Ubud.
Reditene	https://dictionary.basabali.org/Reditene	https://www.youtube.com/embed/AmkKdSZ8zN0?	Yen nuju Saniscara kene, Luh Ayu Manik maan selah madaaran bareng-bareng tengaine ajak memenne. Disubane masalin baju, ia ngojog paon, memenne suba ngantiang ditu. Jemaka nasine, lan ia madaaran sambilanga nutur ajak memenne. Luh Ayu Manik ngorahang isin kenehne, yen Reditene buin mani ia dot nutug memenne ka Peken Anyar. Memenne maanggutan. Luh Ayu Manik girang kenehne. Suud madaaran ia cara biasane macelep ka Kamar 21.	On Saturdays, Luh Ayu Manik was able to have lunch with her mother. After changing out of her clothes, she went to the kitchen where her mother was waiting. She helped herself to some food and ate it while chatting with her mother. She told her mother of her plan to go to the market with her the following day, being a Sunday. Her mother nodded in approval. Luh Ayu Manik was so happy. After lunch she went to 'Room 21' as usual.	Pada hari Sabtu seperti ini, Luh Ayu Manik mendapat kesempatan untuk makan bersama dengan ibunya. Setelah mengganti baju, ia menuju dapur, ibunya telah menunggu di sana. Ia mengambil nasi, dan ia makan sambil bercerita dengan ibunya. Luh Ayu Manik menceritakan niatnya pada hari Minggu esok ia ingin mengikuti ibunya ke Pasar Anyar. Ibunya mengangguk. Luh Ayu Manik bahagia hatinya. Setelah makan, seperti biasa ia masuk ke Kamar 21.
Rejang	https://dictionary.basabali.org/Rejang	https://www.youtube.com/embed/1ogB2oLeojs?	Sarwa budaya inggih punika parindikan sane nenten prasida katungkasin. Bali madue makudang-kudang budaya silih tunggilnyane sasolahan wali rejang sane madue variasi akeh tur akehan sasolahan rejang punika kasolahang ring galah sane matiosan utawi rikalaning upacara sane ageng. Silih tunggil sane mabuat rikalaning ngeliput rejang ring Karangasem daweg Umanis Kuningan inggih punika sasolahan sane lemuh tur gamelan sane ngelangenin, becik pisan, lestari budaya tiange.	Cultural diversity is undeniable. Bali has a diverse culture, one of which is a sacred rejang dance which has many variations and most of these rejang dances are danced at certain times or during big celebrations. One of the unique things when covering coverage in Karangasem at Umanis Kuningan is a graceful dance and a beautiful gamelan that is heard, very beautiful, preserved my culture.	Keanekaragaman budaya merupakan hal yang tak terbantahkan. Bali memiliki budaya yang beragam salah satunya tarian sakral rejang yang memiliki banyak variasi dan kebanyakan tari rejang ini ditarikan diwaktu tertentu atau pada saat perayaan besar. Salah satu yang unik saat meliput rejang di Karangasem pada saat Umanis Kuningan adalah tarian yang lemah gemulai dan gamelan yang indah didengar, sangat indah, lestari budayaku.
Rejang	https://dictionary.basabali.org/Rejang	https://www.youtube.com/embed/L5mF9iurvSs?	Daweg rahina Kuningan lan Manis Kuningan (nyabran 210 rahina ring kalender Bali), yowana istri ngaturang sasolahan rejang ring pura Tista (Karangasem). Santukan ujan bales sasolahan punika kalaksanayang ring dua bale, nenten ring genah sane membak.	On Kuningan and Manis Kuningan (every 210 days on the Balinese calendar), teenage girls perform rejang dance in the temple in Tista (Karangasem). Because of the pouring rain the dance was done in two Bale instead of the open air.	Saat Kuningan dan Manis Kuningan (setiap 210 hari pada kalender Bali), remaja perempuan mempersembahkan tari rejang di pura Tista (Karangasem). Karena hujan deras tarian itu dilakukan di dua balai, bukannya di ruang terbuka.
Rejang	https://dictionary.basabali.org/Rejang	https://www.youtube.com/embed/WsX0oBR3f6c?	Sasolahan rejang lilit sane wantah kasolahang olih alit-alit miwah yowana, tur wantah dados kasolahang ring Pura Bale Agung Desa Adat Purwayu.	Rejang lilit dance which is only danced by children and adolescents, and can only be danced in the Bale Agung Temple Purwayu Cultural Village.	Tarian rejang lilit yang hanya ditarikan oleh anak-anak dan remaja, dan hanya dapat ditarikan di Pura Bale Agung Desa Adat Purwayu.
Rejang	https://dictionary.basabali.org/Rejang	https://www.youtube.com/embed/dXdeyTEFcgI?	Daweg kalih rahina wusan Kuningan (nyabran 210 rahina ring kalender Bali), yowana istri (saking yusa 10 warsa) ngaturang sasolahan rejang ring pura Purwayu (Karangasem). Santukan ujan bales sasolahan punika kalaksanayang ring bale gong, nenten ring genah sane membak.	On the two days after Kuningan (every 210 days on the Balinese calendar), young girls (from the age of 10) perform rejang dance in the temple in Purwayu (Karangasem). Because of the pouring rain the dance was done in the Bale Gong instead of the open air.	Saat dua hari setelah Kuningan (setiap 210 hari pada kalender Bali), remaja perempuan (dari umur 10 tahun) mempersembahkan tari rejang di pura Purwayu (Karangasem). Karena hujan deras tarian itu dilakukan di balai gong, bukannya di ruang terbuka.
Rejeka	https://dictionary.basabali.org/Rejeka	https://www.youtube.com/embed/iP8KBtM-5Co?	Malingé rejeka olih krama desané ngantos padem.	The thief was attacked by villagers to death.	Maling itu diserang oleh warga desa hingga tewas.
Rejeng	https://dictionary.basabali.org/Rejeng	https://www.youtube.com/embed/sN8NVDcsItM?	Gulané rejeng semut di piringé.	The sugar was surrounded by ants on the plate.	Gula itu dikerubuti semut di piring.
Rejenga	https://dictionary.basabali.org/Rejenga	https://www.youtube.com/embed/R5nGXQnhDQ4?	Jajané rejenga baan semuté ulian misi gula.	The cake is surrounded by ants because it contains sugar.	Kue itu dikerubuti semut karena mengandung gula.
Reka	https://dictionary.basabali.org/Reka	https://www.youtube.com/embed/BpJkQ1zue2g?	Réka gambar kidang di kertasé nganggon pénsil.	Make a sketch of the deer image on paper using a pencil.	Reka/ buatkan sketsa gambar kijang itu di kertas menggunakan pensil.
Rekaang	https://dictionary.basabali.org/Rekaang	https://www.youtube.com/embed/7MHvUA6DYYw?	Rékaang tiang gambar wangunan ané melah.	Please draw me a picture of a nice building.	Gambarkan saya gambar bangunan yang bagus.
Rekaanga	https://dictionary.basabali.org/Rekaanga	https://www.youtube.com/embed/Ta76Rggkf9g?	Togog I Tualén rékaanga kadi anak tua.	The statue of I Tualen was depicted like an old man.	Patung I Tualen digambarkannya seperti orang tua.
Rekana	https://dictionary.basabali.org/Rekana	https://www.youtube.com/embed/f5nHtY6a_PA?	Ukiran pintuné punika rékana nganggén paat sané mangan.	The carved door was formed using a sharp chisel.	Ukiran pintu itu dibentuknya menggunakan pahat yang tajam.
Rekat	https://dictionary.basabali.org/Rekat	https://www.youtube.com/embed/d0uaddY8KGo?	Rékat pisan padangé tumbuh duaning sampun sué nénten wénten sabeh.	It's very difficult for the grass to grow because it hasn't rained for a long time.	Sulit sekali rumput itu tumbuh karena sudah lama tidak turun hujan.
Rekata	https://dictionary.basabali.org/Rekata	https://www.youtube.com/embed/otBeG1jxxNw?	Ipun ngrereh rekata ring alas prapat.	He is looking for crabs in the mangrove forest.	Dia mencari kepiting di hutan bakau.
Reke	https://dictionary.basabali.org/Reke	https://www.youtube.com/embed/ONwR9OwvyVs?	Reké, umbi-umbian punika pinaka ajeng-ajengan serahina. Sané mangkin sampun kagentosin antuk nasi.	That said, the tubers are a daily food. Now it's been replaced by rice.	Konon, umbi-umbian itu sebagai makanan sehari-hari. Sekarang sudah digantikan oleh nasi.
Rekes	https://dictionary.basabali.org/Rekes	https://www.youtube.com/embed/5dZCW43IPVw?	Rekés titiangé sampun kaaturang majeng ring Ida.	My request has been submitted to him.	Permohonan saya sudah disampaikan kepada beliau.
Reket	https://dictionary.basabali.org/Reket	https://www.youtube.com/embed/_0bR6v7CQu0?	Getah nangkané anggona ngejuk capung sawiréh reket gati.	Jackfruit sap is used to catch dragonflies because it is very sticky.	Getah nangka digunakan menangkap capung karena sangat lengket.
Reket	https://dictionary.basabali.org/Reket	https://www.youtube.com/embed/wqGFK2_zCu4?	Tiang belianga rékét baru tekén bapa.	I got a new racket from my father.	Saya dibelikan raket baru oleh ayah.
Reketang	https://dictionary.basabali.org/Reketang	https://www.youtube.com/embed/QQUT8nu6ot4?	Reketang gambaré ento di temboké.	Stick the picture on the wall.	Lekatkan gambar itu di tembok.
Reketanga	https://dictionary.basabali.org/Reketanga	https://www.youtube.com/embed/3RCx0CNPsac?	Kain kasané reketanga di mejané aji lim.	The gauze is attached to the table using glue.	Kain kasa itu dilekatkan di meja menggunakan lem.
Rekrek	https://dictionary.basabali.org/Rekrek	https://www.youtube.com/embed/u5RYD923K64?	Ia demen gati nganggo baju rékrék. Mirib mula kéto penganggo cara janiné.	He loves wearing striped clothes. Maybe it's really a trend in present day.	Dia suka sekali memakai baju berbelang-belang. Mungkin memang begitu pakain jaman sekarang.
Remang	https://dictionary.basabali.org/Remang	https://www.youtube.com/embed/82h6NLTltYE?	Awak panak tiangé remang. Dokteré ngicén tamba sirup apang énggal seger.	My child's body is rather hot. The doctor gives syrup medicine to get well soon.	Badan anak saya agak panas. Dokter memberikan obat sirup agar cepat sembuh.
Remawa	https://dictionary.basabali.org/Remawa	https://www.youtube.com/embed/um9r0vly8j8?	Bunga remawa pinaka cihna tresnan beliné tekén adi.	Roses as a sign of my love for you.	Bunga mawar sebagai tanda cintaku kepadamu.
Remba	https://dictionary.basabali.org/Remba	https://www.youtube.com/embed/OF1edlCBYrQ?	Remba gati yen kija-kija tusing ngaba tas.	It's very difficult if you don't carry a bag everywhere.	Repot sekali kalau kemana-mana tidak membawa tas.
Rembad	https://dictionary.basabali.org/Rembad	https://www.youtube.com/embed/NTFIgeuh8nE?	Eda gulgula, ia jani sedeng rembad.	Don't bother him, he is busy now.	Jangan diganggu, ia sekarang sedang repot.
Rembag	https://dictionary.basabali.org/Rembag	https://www.youtube.com/embed/vdznvxAJPP8?	Tiang tusing demen ngorta ngajak anak ane bes rembag.	I don't like talking to people who are too wordy.	Saya tidak suka berbicara dengan orang yang terlalu bertele-tele.
Rembaga	https://dictionary.basabali.org/Rembaga	https://www.youtube.com/embed/54pTgphxOVw?	Ortané rembaga apang tiang mekelo ngoyong dini.	This talk is long-winded so I stay here for a long time.	Pembicaraan ini dibicarakan bertele-tele agar saya lama diam di sini.
Rembug	https://dictionary.basabali.org/Rembug	https://www.youtube.com/embed/py_54P1Ww8E?	Nyabran rahina purnama, tiang nyarengin rembug sastra ring pura Jagatnata.	Every full moon day, I took part in a literature discussion at the Jagatnata temple.	Setiap hari purnama, saya ikut diskusi sastra di pura Jagatnata.
Rembugang	https://dictionary.basabali.org/Rembugang	https://www.youtube.com/embed/_qoWC6WOlzY?	Rembugang malu ajak timpal-timpale. Yen suba, orahang teken tiang.	Negotiate with your friends first. If so, let me know.	Rundingkan dulu dengan teman-temanmu. Jika sudah, kabari saya.
Rembuganga	https://dictionary.basabali.org/Rembuganga	https://www.youtube.com/embed/4JMtZNcLNT8?	Pikobet ring desa rembuganga mangda polih pamuput utawi margi sane becik.	The problems in the village were discussed to get a solution or a good way.	Permasalahan di desa dirembukkannya agar memperoleh penyelesaian atau jalan yang baik.
Rembun	https://dictionary.basabali.org/Rembun	https://www.youtube.com/embed/nehot2RWjQw?	Punyan binginé rembun gati. Ditu tiang sai maémbon rikala panes.	The banyan tree is very lush. I often shelter when it's hot at there.	Pohon beringin itu sangat rimbun. Di sana saya sering berteduh ketika panas.
Reneh	https://dictionary.basabali.org/Reneh	https://www.youtube.com/embed/PUuxXmnRVZU?	Ida reneh pisan mirengang tembangé punika.	He was very happy to hear the song.	Beliau sangat senang mendengar lagu itu.
Renek	https://dictionary.basabali.org/Renek	https://www.youtube.com/embed/4nzjRboDEh0?	Suryaké suba renek. Ento cihna pamileté suba suud tampil.	The applause has subsided. That's a sign the participant has finished performing.	Tepuk tangan itu sudah mereda. Itu pertanda peserta sudah selesai tampil.
Reneng	https://dictionary.basabali.org/Reneng	https://www.youtube.com/embed/IHOyktWzvzI?	Wantuan saking pemerintah punika kantun reneng. Kocap malih kalih rahina jagi kamargiang ring soang-soang désa.	The aid from the government is still frozen. He said two more days would be distributed to each village.	Bantuan dari pemerintah itu masih beku. Katanya dua hari lagi akan dibagikan ke setiap desa.
Renes	https://dictionary.basabali.org/Renes	https://www.youtube.com/embed/TaF5Lm5SILY?	Pabiananné renes pesan. Mémé teken bapa dueg gati mula di abiané.	The plants are orderly, neat and fertile. Mother and father are very good at growing crops.	Tanaman-tanaman itu teratur, rapi dan subur. Ibu dan ayah pandai sekali menanam tanaman.
Reng	https://dictionary.basabali.org/Reng	https://www.youtube.com/embed/1aeTUUWPgiM?	Tiang orahina meli réng di toko bangunané.	I was told to buy ‘reng’ in the building shop.	Saya disuruh membeli reng di toko bangunan itu.
Renga	https://dictionary.basabali.org/Renga	https://www.youtube.com/embed/ljpicqCAxdA?	Ia tuara renga tekén tutur rerama.	He does not care about the advice of parents.	Ia tidak hirau dengan nasehat orang tua.
Rengaang	https://dictionary.basabali.org/Rengaang	https://www.youtube.com/embed/Udd22-VRpow?	Rengaang piteket anaké tua apang tusing maselselan.	Listen to the advice of parents, so you would not regret.	Dengarkan nasehat orang tua agar tidak menyesal.
Rengas	https://dictionary.basabali.org/Rengas	https://www.youtube.com/embed/enu2lRJulfE?	Cicingé ento rengas. Eda gulgula.	The dog is still wild. Do not disturb.	Anjing itu masih liar. Jangan diganggu.
Rengat	https://dictionary.basabali.org/Rengat	https://www.youtube.com/embed/sXouPc2nPX0?	Cawané rengat ulian ketogina yéh panes dingin.	The cup cracked because it was poured a cold and hot water.	Cangkir itu retak karena dituangi air panas dingin.
Renges	https://dictionary.basabali.org/Renges	https://www.youtube.com/embed/BEph3ZJ5IMg?	Tiang melajah ngaé jaja renges tekén mémé.	I learned to make ‘renges’ snacks with mother.	Saya belajar membuat jajan renges dengan ibu.
Renggah	https://dictionary.basabali.org/Renggah	https://www.youtube.com/embed/qecGbqTzvLw?	Ia koné taén nepukin raksasa mabok barak tur macaling rénggah.	He said that he had seen a red haired monster with long and pointed nail.	Ia katanya pernah melihat raksasa berambut merah dan bertaring panjang dan runcing.
Renggang-renggong	https://dictionary.basabali.org/Renggang-renggong	https://www.youtube.com/embed/_67abRRXkbo?	Ia mula anak tiwas. Buina umahneé rénggang-rénggong ampehang angin baret.	He is indeed a poor child. Even his house was very damaged and almost collapsed in high winds.	Dia memang anak kurang mampu. Bahkan rumahnya amat rusak dan hampir rubuh diterpa angin kencang.
Renggong	https://dictionary.basabali.org/Renggong	https://www.youtube.com/embed/KQg2lpuv69k?	Umah dadongé suba rénggong. Yen ada galah, tiang lakar menahin umahné dadong.	Grandma's house is broken. If there is time, I will fix Grandma's house.	Rumah nenek sudah rusak. Jika ada waktu, saya akan memperbaiki rumah nenek.
Rengka	https://dictionary.basabali.org/Rengka	https://www.youtube.com/embed/SpB_yOpQOW8?	Eda cening rengka, dum gelahé ajak nyama !	Don't be greedy! Let's share with our brother and sister.	Jangan menjadi orang tamak ! Mari saling berbagi dengan saudara.
Rengked	https://dictionary.basabali.org/Rengked	https://www.youtube.com/embed/tFu36ZE2AXk?	Dadong tiangé sampun réngkéd. Ipun mangkin ngijeng ring pondok.	My grandmother is not strong enough to walk. Now she stay at home.	Nenek saya sudah tidak kuat berjalan. Sekarang dia diam di rumah.
Rengkuh	https://dictionary.basabali.org/Rengkuh	https://www.youtube.com/embed/JmnO8esDORU?	Rengkuh karyané punika mangda gelis puput.	Do the task together so that it's finished quickly.	Kerjakan bersama pekerjaan itu agar cepat selesai.
Renik	https://dictionary.basabali.org/Renik	https://www.youtube.com/embed/0LZItVxltJ8?	Liu anaké ngorahang tulisan tiangé renik.	Many people said that my writing is tiny but beautiful.	Banyak orang yang mengatakan tulisan saya kecil-kecil indah.
Renon	https://dictionary.basabali.org/Renon	https://www.youtube.com/embed/zR-iXdaUKLs?	Tiang renon nongos di Karangasem.	I like to live in Karangasem.	Saya senang tinggal di Karangasem.
Rentang	https://dictionary.basabali.org/Rentang	https://www.youtube.com/embed/CDhJaEiFKuo?	Eda cai rentang matur tekén guru !	Don't talk loudly to the teacher!	Jangan kamu bicara bernada keras kepada guru !
Renteb	https://dictionary.basabali.org/Renteb	https://www.youtube.com/embed/_TINmvdz6dQ?	Pepayasan ogoh-ogohé ento renteb gati.	The decoration of the ogoh-ogoh (giant doll) is very festive.	Hiasan ogoh-ogoh (boneka raksasa) itu meriah sekali.
Renteh	https://dictionary.basabali.org/Renteh	https://www.youtube.com/embed/FrELy-UOpVI?	Wangunan puriné punika ngantos mangkin nénten naenin renteh.	Until now the castle building has never collapsed.	Bangunan puri itu sampai sekarang tidak pernah runtuh.
Rentehang	https://dictionary.basabali.org/Rentehang	https://www.youtube.com/embed/j9Bjaaj-vfk?	Indayang mangkin rentehang sabuh wacanan ratuné majeng ring panjak sami.	Please now convey your orders to all the people.	Silahkan sekarang sampaikan perintah anda kepada semua rakyat.
Rentehanga	https://dictionary.basabali.org/Rentehanga	https://www.youtube.com/embed/ND7X_C8FlfQ?	Sabuh wacana punika rentehanga rikalaning ida madeg ratu.	The king's order was issued when he served as king.	Perintah raja itu dikeluarkannya ketika beliau menjabat sebagai raja.
Renten	https://dictionary.basabali.org/Renten	https://www.youtube.com/embed/VjuGO0SG3Ss?	Titiang nabung iriki santukan pacang polih rénten 3%.	I save here because I will get 3% of interest.	Saya menabung di sini karena akan mendapat bunga uang 3%.
Reong	https://dictionary.basabali.org/Reong	https://www.youtube.com/embed/d6pfZmaaBB8?	Putu ngelapin reong di banjar	-	putu membersihkan instrumen reong di banjar
Rep	https://dictionary.basabali.org/Rep	https://www.youtube.com/embed/vSVidP-un7E?	Kocapan, daweg Ida madeg ratu, nénten wénten sané purun ngrabéda jagat. Makasami panjaknyané rahayu. Rep satruné makasami santukan Ida kalintang wisésa. Makasami meseh Idané ngandap kasor.	People said that wheb he became king, no one dared to disturb the territory. All people are prosperous. All enemies are afraid because he is very powerful. All of his enemies surrender respectfully.	Konon katanya, ketika beliau menjadi raja, tidak ada yang berani mengganggu wilayah. Semua rakyatnya sejahtera. Semua musuh takut karena beliau sangat sakti. Semua musuhnya menyerah dengan hormat.
Repah	https://dictionary.basabali.org/Repah	https://www.youtube.com/embed/nPmJWZmOCCg?	Repah jatah bawiné punika, mangda makasami ulemané polih siki-siki. Elingang nagingin ajengan miwah lawar.	Share the pork satay so that all invitations can get it one by one. Don't forget to fill it with rice and lawar.	Bagi sate babi itu agar semua undangan dapat satu per satu. Jangan lupa mengisinya dengan nasi dan lawar.
Repaha	https://dictionary.basabali.org/Repaha	https://www.youtube.com/embed/2ZbnvySXuDk?	Ulam ayamé punika repaha dados sia potongan.	The chicken meat was divided by him into nine pieces.	Daging ayam itu dibagi-baginya menjadi sembilan potongan.
Repeg	https://dictionary.basabali.org/Repeg	https://www.youtube.com/embed/c2dBMumqPBQ?	Madé ngéncolang mragatang lukisanné ulian suba repeg.	Made by speeding up his painting because he was pressed for time.	Made dengan mempercepat menyelesaikan lukisannya karena sudah terdesak waktu.
Repeh	https://dictionary.basabali.org/Repeh	https://www.youtube.com/embed/hv0ZJGPzFS0?	Ia suba répéh pesan ulian magadang maka telun.	He was very exhausted because he stayed up three days.	Dia sudah sangat payah karena begadang tiga hari.
Repit	https://dictionary.basabali.org/Repit	https://www.youtube.com/embed/jycqKczto-I?	Jalan ané nuju umahné Wayan repit gati. Di sisin jalané pangkung, tur jalané cupit.	The road to Wayan's house is very difficult to pass. On the side of the road is a ravine, and the road is narrow.	Jalan menuju rumah Wayan sangat sulit dilalui. Di sisi jalannya jurang, dan jalannya sempit.
